HYPER-PARAMETERS
[113/400]  Loss_D: -1.8860 Loss_G: -2.0179, Wasserstein_dist:2.6181, vae_loss_seen:346.2518 GZSL: seen=0.3744, unseen=0.4521, h=0.4096 ZSL: unseen accuracy=0.6500
[114/400]  Loss_D: -1.8591 Loss_G: -2.4280, Wasserstein_dist:2.5248, vae_loss_seen:366.3463 GZSL: seen=0.3663, unseen=0.4722, h=0.4126 ZSL: unseen accuracy=0.6521
[115/400]  Loss_D: -1.7355 Loss_G: -2.0617, Wasserstein_dist:2.3903, vae_loss_seen:340.2056 GZSL: seen=0.3764, unseen=0.4604, h=0.4142 ZSL: unseen accuracy=0.6458
[116/400]  Loss_D: -1.7555 Loss_G: -1.8992, Wasserstein_dist:2.3957, vae_loss_seen:334.3827 GZSL: seen=0.3752, unseen=0.4590, h=0.4129 ZSL: unseen accuracy=0.6458
[117/400]  Loss_D: -1.9058 Loss_G: -2.3748, Wasserstein_dist:2.5751, vae_loss_seen:345.7044 GZSL: seen=0.3798, unseen=0.4535, h=0.4134 ZSL: unseen accuracy=0.6486
[118/400]  Loss_D: -1.7618 Loss_G: -1.8933, Wasserstein_dist:2.3492, vae_loss_seen:363.3824 GZSL: seen=0.3814, unseen=0.4514, h=0.4135 ZSL: unseen accuracy=0.6410
[119/400]  Loss_D: -1.7999 Loss_G: -2.0508, Wasserstein_dist:2.4770, vae_loss_seen:355.7852 GZSL: seen=0.3864, unseen=0.4556, h=0.4182 ZSL: unseen accuracy=0.6493
[120/400]  Loss_D: -1.6219 Loss_G: -2.1503, Wasserstein_dist:2.2389, vae_loss_seen:352.9378 GZSL: seen=0.3779, unseen=0.4486, h=0.4102 ZSL: unseen accuracy=0.6396
[121/400]  Loss_D: -1.7328 Loss_G: -2.0752, Wasserstein_dist:2.4378, vae_loss_seen:348.1159 GZSL: seen=0.3589, unseen=0.4764, h=0.4094 ZSL: unseen accuracy=0.6458
[122/400]  Loss_D: -1.7250 Loss_G: -1.9360, Wasserstein_dist:2.2659, vae_loss_seen:368.4966 GZSL: seen=0.3891, unseen=0.4306, h=0.4088 ZSL: unseen accuracy=0.6417
[123/400]  Loss_D: -1.6442 Loss_G: -2.1578, Wasserstein_dist:2.2739, vae_loss_seen:337.6438 GZSL: seen=0.3814, unseen=0.4479, h=0.4120 ZSL: unseen accuracy=0.6389
[124/400]  Loss_D: -1.8384 Loss_G: -2.3988, Wasserstein_dist:2.4509, vae_loss_seen:375.1424 GZSL: seen=0.3636, unseen=0.4799, h=0.4137 ZSL: unseen accuracy=0.6507
[125/400]  Loss_D: -1.6045 Loss_G: -1.9923, Wasserstein_dist:2.2185, vae_loss_seen:345.0461 GZSL: seen=0.3857, unseen=0.4403, h=0.4112 ZSL: unseen accuracy=0.6375
[126/400]  Loss_D: -1.7471 Loss_G: -1.9679, Wasserstein_dist:2.3173, vae_loss_seen:349.2029 GZSL: seen=0.3760, unseen=0.4597, h=0.4136 ZSL: unseen accuracy=0.6493
[127/400]  Loss_D: -1.6440 Loss_G: -1.9750, Wasserstein_dist:2.1229, vae_loss_seen:352.3287 GZSL: seen=0.3880, unseen=0.4410, h=0.4128 ZSL: unseen accuracy=0.6528
[128/400]  Loss_D: -1.7477 Loss_G: -2.1677, Wasserstein_dist:2.4271, vae_loss_seen:347.9761 GZSL: seen=0.3725, unseen=0.4729, h=0.4167 ZSL: unseen accuracy=0.6458
[129/400]  Loss_D: -1.7230 Loss_G: -2.3499, Wasserstein_dist:2.4112, vae_loss_seen:351.7901 GZSL: seen=0.3702, unseen=0.4729, h=0.4153 ZSL: unseen accuracy=0.6424
[130/400]  Loss_D: -1.7547 Loss_G: -2.0860, Wasserstein_dist:2.2836, vae_loss_seen:356.0796 GZSL: seen=0.3690, unseen=0.4792, h=0.4169 ZSL: unseen accuracy=0.6549
[131/400]  Loss_D: -1.6918 Loss_G: -2.1196, Wasserstein_dist:2.2661, vae_loss_seen:350.2054 GZSL: seen=0.3705, unseen=0.4917, h=0.4226 ZSL: unseen accuracy=0.6569
[132/400]  Loss_D: -1.6762 Loss_G: -2.2120, Wasserstein_dist:2.3167, vae_loss_seen:359.7990 GZSL: seen=0.3934, unseen=0.4528, h=0.4210 ZSL: unseen accuracy=0.6507
[133/400]  Loss_D: -1.5850 Loss_G: -2.0893, Wasserstein_dist:2.2518, vae_loss_seen:327.2862 GZSL: seen=0.3655, unseen=0.4722, h=0.4121 ZSL: unseen accuracy=0.6396
[134/400]  Loss_D: -1.7526 Loss_G: -2.3117, Wasserstein_dist:2.4341, vae_loss_seen:356.4762 GZSL: seen=0.3857, unseen=0.4403, h=0.4112 ZSL: unseen accuracy=0.6500
[135/400]  Loss_D: -1.7933 Loss_G: -2.3189, Wasserstein_dist:2.5280, vae_loss_seen:369.4248 GZSL: seen=0.3895, unseen=0.4486, h=0.4170 ZSL: unseen accuracy=0.6396
[136/400]  Loss_D: -1.7443 Loss_G: -1.8296, Wasserstein_dist:2.3407, vae_loss_seen:356.1162 GZSL: seen=0.3814, unseen=0.4451, h=0.4108 ZSL: unseen accuracy=0.6389
[137/400]  Loss_D: -1.6802 Loss_G: -1.8482, Wasserstein_dist:2.1702, vae_loss_seen:349.6156 GZSL: seen=0.3469, unseen=0.4972, h=0.4087 ZSL: unseen accuracy=0.6361
[138/400]  Loss_D: -1.7528 Loss_G: -2.1496, Wasserstein_dist:2.3550, vae_loss_seen:360.1863 GZSL: seen=0.3682, unseen=0.4611, h=0.4095 ZSL: unseen accuracy=0.6437
[139/400]  Loss_D: -1.7010 Loss_G: -2.3455, Wasserstein_dist:2.3290, vae_loss_seen:358.2160 GZSL: seen=0.3891, unseen=0.4306, h=0.4088 ZSL: unseen accuracy=0.6354
[140/400]  Loss_D: -1.7023 Loss_G: -2.2682, Wasserstein_dist:2.3401, vae_loss_seen:350.2750 GZSL: seen=0.3756, unseen=0.4694, h=0.4173 ZSL: unseen accuracy=0.6458
[141/400]  Loss_D: -1.5673 Loss_G: -2.1709, Wasserstein_dist:2.1217, vae_loss_seen:367.2946 GZSL: seen=0.3752, unseen=0.4479, h=0.4083 ZSL: unseen accuracy=0.6361
[142/400]  Loss_D: -1.7592 Loss_G: -2.3652, Wasserstein_dist:2.3612, vae_loss_seen:353.6482 GZSL: seen=0.4031, unseen=0.4194, h=0.4111 ZSL: unseen accuracy=0.6340
[143/400]  Loss_D: -1.8691 Loss_G: -2.4484, Wasserstein_dist:2.4927, vae_loss_seen:368.2848 GZSL: seen=0.3899, unseen=0.4396, h=0.4133 ZSL: unseen accuracy=0.6479
[144/400]  Loss_D: -1.8703 Loss_G: -2.4683, Wasserstein_dist:2.5061, vae_loss_seen:360.4621 GZSL: seen=0.3694, unseen=0.4444, h=0.4035 ZSL: unseen accuracy=0.6368
[145/400]  Loss_D: -1.6162 Loss_G: -2.0112, Wasserstein_dist:2.1363, vae_loss_seen:352.8692 GZSL: seen=0.3748, unseen=0.4632, h=0.4143 ZSL: unseen accuracy=0.6431
[146/400]  Loss_D: -1.7359 Loss_G: -2.2344, Wasserstein_dist:2.3475, vae_loss_seen:363.7278 GZSL: seen=0.3829, unseen=0.4396, h=0.4093 ZSL: unseen accuracy=0.6465
[147/400]  Loss_D: -1.8168 Loss_G: -2.0519, Wasserstein_dist:2.3081, vae_loss_seen:360.7172 GZSL: seen=0.3884, unseen=0.4368, h=0.4112 ZSL: unseen accuracy=0.6431
[148/400]  Loss_D: -1.7811 Loss_G: -2.5811, Wasserstein_dist:2.4407, vae_loss_seen:362.0397 GZSL: seen=0.3508, unseen=0.4910, h=0.4092 ZSL: unseen accuracy=0.6431
[149/400]  Loss_D: -1.6681 Loss_G: -1.8847, Wasserstein_dist:2.1677, vae_loss_seen:354.1373 GZSL: seen=0.3752, unseen=0.4479, h=0.4083 ZSL: unseen accuracy=0.6451
[150/400]  Loss_D: -1.5953 Loss_G: -2.1463, Wasserstein_dist:2.1142, vae_loss_seen:346.0126 GZSL: seen=0.3853, unseen=0.4444, h=0.4127 ZSL: unseen accuracy=0.6319
[151/400]  Loss_D: -1.7918 Loss_G: -2.5383, Wasserstein_dist:2.4171, vae_loss_seen:347.2224 GZSL: seen=0.3686, unseen=0.4632, h=0.4105 ZSL: unseen accuracy=0.6368
[152/400]  Loss_D: -1.8425 Loss_G: -2.6069, Wasserstein_dist:2.5098, vae_loss_seen:360.5145 GZSL: seen=0.3771, unseen=0.4653, h=0.4166 ZSL: unseen accuracy=0.6479
[153/400]  Loss_D: -1.7712 Loss_G: -2.6397, Wasserstein_dist:2.3982, vae_loss_seen:358.2320 GZSL: seen=0.3919, unseen=0.4424, h=0.4156 ZSL: unseen accuracy=0.6535
[154/400]  Loss_D: -1.6848 Loss_G: -2.3202, Wasserstein_dist:2.1867, vae_loss_seen:348.5440 GZSL: seen=0.3810, unseen=0.4562, h=0.4152 ZSL: unseen accuracy=0.6451
[155/400]  Loss_D: -1.7906 Loss_G: -2.4886, Wasserstein_dist:2.4799, vae_loss_seen:350.1426 GZSL: seen=0.3612, unseen=0.4667, h=0.4072 ZSL: unseen accuracy=0.6431
[156/400]  Loss_D: -1.6962 Loss_G: -2.5388, Wasserstein_dist:2.3275, vae_loss_seen:359.5213 GZSL: seen=0.3779, unseen=0.4708, h=0.4193 ZSL: unseen accuracy=0.6417
[157/400]  Loss_D: -1.6360 Loss_G: -2.3023, Wasserstein_dist:2.2204, vae_loss_seen:343.5652 GZSL: seen=0.3833, unseen=0.4500, h=0.4140 ZSL: unseen accuracy=0.6389
[158/400]  Loss_D: -1.7015 Loss_G: -2.1673, Wasserstein_dist:2.2473, vae_loss_seen:344.0264 GZSL: seen=0.3674, unseen=0.4646, h=0.4103 ZSL: unseen accuracy=0.6319
[159/400]  Loss_D: -1.6356 Loss_G: -2.0732, Wasserstein_dist:2.2504, vae_loss_seen:350.3029 GZSL: seen=0.3806, unseen=0.4493, h=0.4121 ZSL: unseen accuracy=0.6396
[160/400]  Loss_D: -1.6879 Loss_G: -2.4610, Wasserstein_dist:2.3085, vae_loss_seen:345.5835 GZSL: seen=0.3903, unseen=0.4354, h=0.4116 ZSL: unseen accuracy=0.6403
[161/400]  Loss_D: -1.6965 Loss_G: -2.3156, Wasserstein_dist:2.2418, vae_loss_seen:372.9931 GZSL: seen=0.3783, unseen=0.4701, h=0.4192 ZSL: unseen accuracy=0.6389
[162/400]  Loss_D: -1.7128 Loss_G: -2.2508, Wasserstein_dist:2.2796, vae_loss_seen:363.1681 GZSL: seen=0.3597, unseen=0.4854, h=0.4132 ZSL: unseen accuracy=0.6486
[163/400]  Loss_D: -1.6810 Loss_G: -2.1287, Wasserstein_dist:2.1520, vae_loss_seen:348.8289 GZSL: seen=0.3705, unseen=0.4708, h=0.4147 ZSL: unseen accuracy=0.6382
[164/400]  Loss_D: -1.6122 Loss_G: -2.1518, Wasserstein_dist:2.1381, vae_loss_seen:353.1290 GZSL: seen=0.3919, unseen=0.4368, h=0.4131 ZSL: unseen accuracy=0.6493
[165/400]  Loss_D: -1.6224 Loss_G: -2.4117, Wasserstein_dist:2.2359, vae_loss_seen:349.4963 GZSL: seen=0.3984, unseen=0.4333, h=0.4152 ZSL: unseen accuracy=0.6479
[166/400]  Loss_D: -1.5130 Loss_G: -2.0203, Wasserstein_dist:1.9865, vae_loss_seen:331.9451 GZSL: seen=0.3721, unseen=0.4736, h=0.4168 ZSL: unseen accuracy=0.6431
[167/400]  Loss_D: -1.7189 Loss_G: -2.4047, Wasserstein_dist:2.2636, vae_loss_seen:359.0069 GZSL: seen=0.3717, unseen=0.4583, h=0.4105 ZSL: unseen accuracy=0.6493
[168/400]  Loss_D: -1.4968 Loss_G: -2.0034, Wasserstein_dist:2.0877, vae_loss_seen:343.7738 GZSL: seen=0.3961, unseen=0.4375, h=0.4158 ZSL: unseen accuracy=0.6361
[169/400]  Loss_D: -1.5589 Loss_G: -2.4115, Wasserstein_dist:2.0570, vae_loss_seen:360.0349 GZSL: seen=0.3760, unseen=0.4687, h=0.4173 ZSL: unseen accuracy=0.6354
[170/400]  Loss_D: -1.6774 Loss_G: -2.1867, Wasserstein_dist:2.2330, vae_loss_seen:351.5061 GZSL: seen=0.3767, unseen=0.4514, h=0.4107 ZSL: unseen accuracy=0.6437
[171/400]  Loss_D: -1.5777 Loss_G: -2.4414, Wasserstein_dist:2.1071, vae_loss_seen:354.2173 GZSL: seen=0.3795, unseen=0.4556, h=0.4140 ZSL: unseen accuracy=0.6424
[172/400]  Loss_D: -1.6313 Loss_G: -2.3287, Wasserstein_dist:2.1865, vae_loss_seen:357.7359 GZSL: seen=0.3779, unseen=0.4618, h=0.4157 ZSL: unseen accuracy=0.6354
[173/400]  Loss_D: -1.6269 Loss_G: -2.2873, Wasserstein_dist:2.2052, vae_loss_seen:345.1044 GZSL: seen=0.3725, unseen=0.4576, h=0.4107 ZSL: unseen accuracy=0.6444
[174/400]  Loss_D: -1.5695 Loss_G: -2.2275, Wasserstein_dist:2.0755, vae_loss_seen:356.6864 GZSL: seen=0.3965, unseen=0.4403, h=0.4173 ZSL: unseen accuracy=0.6451
[175/400]  Loss_D: -1.5524 Loss_G: -2.0274, Wasserstein_dist:2.0421, vae_loss_seen:346.3780 GZSL: seen=0.3767, unseen=0.4535, h=0.4116 ZSL: unseen accuracy=0.6361
[176/400]  Loss_D: -1.5387 Loss_G: -2.3686, Wasserstein_dist:2.1144, vae_loss_seen:357.7420 GZSL: seen=0.3872, unseen=0.4326, h=0.4087 ZSL: unseen accuracy=0.6410
[177/400]  Loss_D: -1.6542 Loss_G: -2.3942, Wasserstein_dist:2.2076, vae_loss_seen:353.2855 GZSL: seen=0.3849, unseen=0.4514, h=0.4155 ZSL: unseen accuracy=0.6417
[178/400]  Loss_D: -1.6421 Loss_G: -2.3213, Wasserstein_dist:2.1806, vae_loss_seen:354.6403 GZSL: seen=0.3810, unseen=0.4333, h=0.4055 ZSL: unseen accuracy=0.6326
[179/400]  Loss_D: -1.6110 Loss_G: -2.3702, Wasserstein_dist:2.1333, vae_loss_seen:361.2504 GZSL: seen=0.3791, unseen=0.4444, h=0.4092 ZSL: unseen accuracy=0.6312
[180/400]  Loss_D: -1.5565 Loss_G: -2.6004, Wasserstein_dist:2.1729, vae_loss_seen:350.8723 GZSL: seen=0.3581, unseen=0.4958, h=0.4159 ZSL: unseen accuracy=0.6306
[181/400]  Loss_D: -1.6160 Loss_G: -2.3771, Wasserstein_dist:2.2357, vae_loss_seen:364.2093 GZSL: seen=0.3767, unseen=0.4368, h=0.4046 ZSL: unseen accuracy=0.6403
[182/400]  Loss_D: -1.6719 Loss_G: -2.3223, Wasserstein_dist:2.2629, vae_loss_seen:355.2615 GZSL: seen=0.3558, unseen=0.4785, h=0.4081 ZSL: unseen accuracy=0.6458
[183/400]  Loss_D: -1.4594 Loss_G: -1.9402, Wasserstein_dist:1.9253, vae_loss_seen:335.5452 GZSL: seen=0.3612, unseen=0.4806, h=0.4124 ZSL: unseen accuracy=0.6389
[184/400]  Loss_D: -1.6686 Loss_G: -2.1577, Wasserstein_dist:2.1587, vae_loss_seen:357.6215 GZSL: seen=0.3655, unseen=0.4806, h=0.4152 ZSL: unseen accuracy=0.6361
[185/400]  Loss_D: -1.5298 Loss_G: -2.3544, Wasserstein_dist:2.0561, vae_loss_seen:349.7711 GZSL: seen=0.3798, unseen=0.4493, h=0.4117 ZSL: unseen accuracy=0.6444
[186/400]  Loss_D: -1.4668 Loss_G: -2.1849, Wasserstein_dist:2.0274, vae_loss_seen:352.9575 GZSL: seen=0.3981, unseen=0.4208, h=0.4091 ZSL: unseen accuracy=0.6458
[187/400]  Loss_D: -1.5079 Loss_G: -2.6032, Wasserstein_dist:2.1009, vae_loss_seen:346.8150 GZSL: seen=0.3837, unseen=0.4431, h=0.4113 ZSL: unseen accuracy=0.6382
[188/400]  Loss_D: -1.5858 Loss_G: -2.2791, Wasserstein_dist:2.1279, vae_loss_seen:356.6928 GZSL: seen=0.3694, unseen=0.4660, h=0.4121 ZSL: unseen accuracy=0.6375
[189/400]  Loss_D: -1.5339 Loss_G: -2.5403, Wasserstein_dist:2.0420, vae_loss_seen:351.5054 GZSL: seen=0.3911, unseen=0.4417, h=0.4148 ZSL: unseen accuracy=0.6368
[190/400]  Loss_D: -1.5401 Loss_G: -2.2679, Wasserstein_dist:2.1399, vae_loss_seen:342.0002 GZSL: seen=0.3810, unseen=0.4590, h=0.4164 ZSL: unseen accuracy=0.6361
[191/400]  Loss_D: -1.5880 Loss_G: -2.3823, Wasserstein_dist:2.1506, vae_loss_seen:348.9325 GZSL: seen=0.3531, unseen=0.4812, h=0.4073 ZSL: unseen accuracy=0.6361
[192/400]  Loss_D: -1.5215 Loss_G: -2.2477, Wasserstein_dist:2.0962, vae_loss_seen:330.6496 GZSL: seen=0.3791, unseen=0.4576, h=0.4147 ZSL: unseen accuracy=0.6389
[193/400]  Loss_D: -1.5972 Loss_G: -2.4060, Wasserstein_dist:2.1266, vae_loss_seen:349.0428 GZSL: seen=0.3849, unseen=0.4535, h=0.4164 ZSL: unseen accuracy=0.6458
[194/400]  Loss_D: -1.6730 Loss_G: -2.3797, Wasserstein_dist:2.2586, vae_loss_seen:360.1945 GZSL: seen=0.3837, unseen=0.4576, h=0.4174 ZSL: unseen accuracy=0.6424
[195/400]  Loss_D: -1.5175 Loss_G: -2.2905, Wasserstein_dist:2.0309, vae_loss_seen:347.5789 GZSL: seen=0.3651, unseen=0.4979, h=0.4213 ZSL: unseen accuracy=0.6444
[196/400]  Loss_D: -1.5577 Loss_G: -2.2608, Wasserstein_dist:2.0528, vae_loss_seen:338.1043 GZSL: seen=0.3829, unseen=0.4535, h=0.4152 ZSL: unseen accuracy=0.6396
[197/400]  Loss_D: -1.5327 Loss_G: -2.5535, Wasserstein_dist:2.0122, vae_loss_seen:361.7124 GZSL: seen=0.3609, unseen=0.4722, h=0.4091 ZSL: unseen accuracy=0.6431
[198/400]  Loss_D: -1.3764 Loss_G: -2.6164, Wasserstein_dist:1.9576, vae_loss_seen:337.7048 GZSL: seen=0.3872, unseen=0.4479, h=0.4154 ZSL: unseen accuracy=0.6382
[199/400]  Loss_D: -1.6305 Loss_G: -2.6280, Wasserstein_dist:2.2640, vae_loss_seen:345.2218 GZSL: seen=0.3570, unseen=0.4687, h=0.4053 ZSL: unseen accuracy=0.6382
[200/400]  Loss_D: -1.7026 Loss_G: -2.5089, Wasserstein_dist:2.3159, vae_loss_seen:352.2516 GZSL: seen=0.3946, unseen=0.4167, h=0.4053 ZSL: unseen accuracy=0.6278
[201/400]  Loss_D: -1.7664 Loss_G: -2.8099, Wasserstein_dist:2.4269, vae_loss_seen:362.9443 GZSL: seen=0.3845, unseen=0.4507, h=0.4150 ZSL: unseen accuracy=0.6396
[202/400]  Loss_D: -1.4940 Loss_G: -2.4201, Wasserstein_dist:2.0315, vae_loss_seen:342.3618 GZSL: seen=0.3802, unseen=0.4535, h=0.4136 ZSL: unseen accuracy=0.6375
[203/400]  Loss_D: -1.5071 Loss_G: -2.1136, Wasserstein_dist:1.9942, vae_loss_seen:339.7592 GZSL: seen=0.4143, unseen=0.4062, h=0.4103 ZSL: unseen accuracy=0.6521
[204/400]  Loss_D: -1.6031 Loss_G: -2.3734, Wasserstein_dist:2.1978, vae_loss_seen:346.1549 GZSL: seen=0.3829, unseen=0.4437, h=0.4111 ZSL: unseen accuracy=0.6326
[205/400]  Loss_D: -1.6219 Loss_G: -2.3856, Wasserstein_dist:2.1702, vae_loss_seen:355.0926 GZSL: seen=0.3841, unseen=0.4472, h=0.4133 ZSL: unseen accuracy=0.6493
[206/400]  Loss_D: -1.4761 Loss_G: -2.6593, Wasserstein_dist:1.9499, vae_loss_seen:361.7950 GZSL: seen=0.3833, unseen=0.4431, h=0.4110 ZSL: unseen accuracy=0.6465
[207/400]  Loss_D: -1.5470 Loss_G: -2.2809, Wasserstein_dist:2.1332, vae_loss_seen:336.9845 GZSL: seen=0.3822, unseen=0.4500, h=0.4133 ZSL: unseen accuracy=0.6417
[208/400]  Loss_D: -1.4852 Loss_G: -2.6514, Wasserstein_dist:2.0993, vae_loss_seen:346.2377 GZSL: seen=0.3814, unseen=0.4403, h=0.4087 ZSL: unseen accuracy=0.6326
[209/400]  Loss_D: -1.5350 Loss_G: -2.1962, Wasserstein_dist:2.0349, vae_loss_seen:331.4879 GZSL: seen=0.3837, unseen=0.4486, h=0.4136 ZSL: unseen accuracy=0.6368
[210/400]  Loss_D: -1.5690 Loss_G: -2.4413, Wasserstein_dist:2.0471, vae_loss_seen:354.1151 GZSL: seen=0.3674, unseen=0.4646, h=0.4103 ZSL: unseen accuracy=0.6500
[211/400]  Loss_D: -1.6062 Loss_G: -2.3199, Wasserstein_dist:2.1298, vae_loss_seen:347.7968 GZSL: seen=0.3853, unseen=0.4465, h=0.4136 ZSL: unseen accuracy=0.6347
[212/400]  Loss_D: -1.4500 Loss_G: -2.4380, Wasserstein_dist:1.8792, vae_loss_seen:352.3301 GZSL: seen=0.3884, unseen=0.4431, h=0.4139 ZSL: unseen accuracy=0.6382
[213/400]  Loss_D: -1.6355 Loss_G: -2.6290, Wasserstein_dist:2.1654, vae_loss_seen:361.9007 GZSL: seen=0.4085, unseen=0.4062, h=0.4074 ZSL: unseen accuracy=0.6326
[214/400]  Loss_D: -1.6259 Loss_G: -2.8888, Wasserstein_dist:2.1955, vae_loss_seen:356.5258 GZSL: seen=0.3632, unseen=0.4681, h=0.4090 ZSL: unseen accuracy=0.6340
[215/400]  Loss_D: -1.6699 Loss_G: -2.8006, Wasserstein_dist:2.2628, vae_loss_seen:346.3867 GZSL: seen=0.3946, unseen=0.4382, h=0.4152 ZSL: unseen accuracy=0.6458
[216/400]  Loss_D: -1.7110 Loss_G: -2.6035, Wasserstein_dist:2.3089, vae_loss_seen:362.6972 GZSL: seen=0.3678, unseen=0.4785, h=0.4159 ZSL: unseen accuracy=0.6403
[217/400]  Loss_D: -1.7131 Loss_G: -2.8847, Wasserstein_dist:2.3143, vae_loss_seen:358.6190 GZSL: seen=0.3601, unseen=0.4861, h=0.4137 ZSL: unseen accuracy=0.6389
[218/400]  Loss_D: -1.5732 Loss_G: -2.5172, Wasserstein_dist:2.1678, vae_loss_seen:365.5297 GZSL: seen=0.3655, unseen=0.4708, h=0.4115 ZSL: unseen accuracy=0.6285
[219/400]  Loss_D: -1.5225 Loss_G: -2.5056, Wasserstein_dist:2.1492, vae_loss_seen:342.8966 GZSL: seen=0.3806, unseen=0.4562, h=0.4150 ZSL: unseen accuracy=0.6417
[220/400]  Loss_D: -1.3781 Loss_G: -2.6759, Wasserstein_dist:1.8461, vae_loss_seen:355.7931 GZSL: seen=0.3725, unseen=0.4646, h=0.4135 ZSL: unseen accuracy=0.6389
[221/400]  Loss_D: -1.5691 Loss_G: -2.6430, Wasserstein_dist:2.2038, vae_loss_seen:343.5598 GZSL: seen=0.3853, unseen=0.4437, h=0.4124 ZSL: unseen accuracy=0.6437
[222/400]  Loss_D: -1.4826 Loss_G: -2.3186, Wasserstein_dist:1.9622, vae_loss_seen:350.8572 GZSL: seen=0.3581, unseen=0.4840, h=0.4117 ZSL: unseen accuracy=0.6472
[223/400]  Loss_D: -1.6613 Loss_G: -2.4995, Wasserstein_dist:2.1512, vae_loss_seen:359.8410 GZSL: seen=0.3690, unseen=0.4757, h=0.4156 ZSL: unseen accuracy=0.6250
[224/400]  Loss_D: -1.6124 Loss_G: -2.8670, Wasserstein_dist:2.2686, vae_loss_seen:350.5465 GZSL: seen=0.3686, unseen=0.4785, h=0.4164 ZSL: unseen accuracy=0.6410
[225/400]  Loss_D: -1.4939 Loss_G: -2.4364, Wasserstein_dist:1.9646, vae_loss_seen:363.7774 GZSL: seen=0.3671, unseen=0.4715, h=0.4128 ZSL: unseen accuracy=0.6368
[226/400]  Loss_D: -1.4118 Loss_G: -2.3496, Wasserstein_dist:1.8605, vae_loss_seen:347.4774 GZSL: seen=0.3938, unseen=0.4500, h=0.4200 ZSL: unseen accuracy=0.6361
[227/400]  Loss_D: -1.4733 Loss_G: -2.6704, Wasserstein_dist:2.0025, vae_loss_seen:355.6881 GZSL: seen=0.3667, unseen=0.4604, h=0.4082 ZSL: unseen accuracy=0.6431
[228/400]  Loss_D: -1.5821 Loss_G: -2.8440, Wasserstein_dist:2.2343, vae_loss_seen:358.2771 GZSL: seen=0.3713, unseen=0.4632, h=0.4122 ZSL: unseen accuracy=0.6306
[229/400]  Loss_D: -1.3656 Loss_G: -2.2837, Wasserstein_dist:1.8488, vae_loss_seen:346.4802 GZSL: seen=0.3860, unseen=0.4479, h=0.4147 ZSL: unseen accuracy=0.6312
[230/400]  Loss_D: -1.4431 Loss_G: -2.6029, Wasserstein_dist:2.0195, vae_loss_seen:338.0214 GZSL: seen=0.3690, unseen=0.4785, h=0.4167 ZSL: unseen accuracy=0.6368
[231/400]  Loss_D: -1.4572 Loss_G: -2.3595, Wasserstein_dist:1.8912, vae_loss_seen:353.2255 GZSL: seen=0.3651, unseen=0.4778, h=0.4139 ZSL: unseen accuracy=0.6403
[232/400]  Loss_D: -1.4204 Loss_G: -2.3719, Wasserstein_dist:1.9210, vae_loss_seen:344.1842 GZSL: seen=0.3601, unseen=0.4778, h=0.4107 ZSL: unseen accuracy=0.6410
[233/400]  Loss_D: -1.5418 Loss_G: -2.4792, Wasserstein_dist:1.9985, vae_loss_seen:343.9691 GZSL: seen=0.3911, unseen=0.4493, h=0.4182 ZSL: unseen accuracy=0.6542
[234/400]  Loss_D: -1.5649 Loss_G: -2.6809, Wasserstein_dist:2.1227, vae_loss_seen:360.5820 GZSL: seen=0.3888, unseen=0.4472, h=0.4159 ZSL: unseen accuracy=0.6431
[235/400]  Loss_D: -1.5351 Loss_G: -2.7356, Wasserstein_dist:2.0456, vae_loss_seen:354.2837 GZSL: seen=0.3818, unseen=0.4437, h=0.4104 ZSL: unseen accuracy=0.6465
[236/400]  Loss_D: -1.4428 Loss_G: -2.4832, Wasserstein_dist:2.0053, vae_loss_seen:336.7639 GZSL: seen=0.3616, unseen=0.4660, h=0.4072 ZSL: unseen accuracy=0.6396
[237/400]  Loss_D: -1.5000 Loss_G: -2.5259, Wasserstein_dist:2.0146, vae_loss_seen:350.0138 GZSL: seen=0.3403, unseen=0.5104, h=0.4084 ZSL: unseen accuracy=0.6389
[238/400]  Loss_D: -1.4065 Loss_G: -2.5132, Wasserstein_dist:1.9274, vae_loss_seen:344.6754 GZSL: seen=0.3903, unseen=0.4410, h=0.4141 ZSL: unseen accuracy=0.6368
[239/400]  Loss_D: -1.4420 Loss_G: -2.4525, Wasserstein_dist:1.9303, vae_loss_seen:344.2405 GZSL: seen=0.3721, unseen=0.4757, h=0.4176 ZSL: unseen accuracy=0.6306
[240/400]  Loss_D: -1.4429 Loss_G: -2.3804, Wasserstein_dist:2.0000, vae_loss_seen:344.3642 GZSL: seen=0.3624, unseen=0.4847, h=0.4147 ZSL: unseen accuracy=0.6410
[241/400]  Loss_D: -1.4777 Loss_G: -2.3663, Wasserstein_dist:1.9352, vae_loss_seen:367.2313 GZSL: seen=0.3911, unseen=0.4361, h=0.4124 ZSL: unseen accuracy=0.6333
[242/400]  Loss_D: -1.5259 Loss_G: -2.6464, Wasserstein_dist:1.9734, vae_loss_seen:364.7758 GZSL: seen=0.3624, unseen=0.4875, h=0.4157 ZSL: unseen accuracy=0.6326
[243/400]  Loss_D: -1.2888 Loss_G: -2.3608, Wasserstein_dist:1.7325, vae_loss_seen:334.9160 GZSL: seen=0.3919, unseen=0.4229, h=0.4068 ZSL: unseen accuracy=0.6396
