HYPER-PARAMETERS
[113/400]  Loss_D: -1.7161 Loss_G: -1.9305, Wasserstein_dist:2.3325, vae_loss_seen:350.2752 GZSL: seen=0.3860, unseen=0.4729, h=0.4251 ZSL: unseen accuracy=0.6389
[114/400]  Loss_D: -1.7337 Loss_G: -2.4313, Wasserstein_dist:2.3462, vae_loss_seen:369.2137 GZSL: seen=0.3907, unseen=0.4958, h=0.4370 ZSL: unseen accuracy=0.6486
[115/400]  Loss_D: -1.5253 Loss_G: -1.9087, Wasserstein_dist:2.0006, vae_loss_seen:343.9523 GZSL: seen=0.3853, unseen=0.4736, h=0.4249 ZSL: unseen accuracy=0.6326
[116/400]  Loss_D: -1.5987 Loss_G: -1.9315, Wasserstein_dist:2.1452, vae_loss_seen:337.5912 GZSL: seen=0.4074, unseen=0.4431, h=0.4245 ZSL: unseen accuracy=0.6347
[117/400]  Loss_D: -1.6790 Loss_G: -2.2672, Wasserstein_dist:2.2722, vae_loss_seen:348.6036 GZSL: seen=0.3969, unseen=0.4632, h=0.4275 ZSL: unseen accuracy=0.6250
[118/400]  Loss_D: -1.8190 Loss_G: -2.2958, Wasserstein_dist:2.5170, vae_loss_seen:365.4496 GZSL: seen=0.3919, unseen=0.4562, h=0.4216 ZSL: unseen accuracy=0.6382
[119/400]  Loss_D: -1.7561 Loss_G: -2.0905, Wasserstein_dist:2.3376, vae_loss_seen:358.7185 GZSL: seen=0.3981, unseen=0.4722, h=0.4320 ZSL: unseen accuracy=0.6312
[120/400]  Loss_D: -1.4793 Loss_G: -2.3716, Wasserstein_dist:2.1242, vae_loss_seen:356.1940 GZSL: seen=0.3977, unseen=0.4701, h=0.4309 ZSL: unseen accuracy=0.6306
[121/400]  Loss_D: -1.5404 Loss_G: -2.0719, Wasserstein_dist:2.0993, vae_loss_seen:351.8464 GZSL: seen=0.4050, unseen=0.4500, h=0.4263 ZSL: unseen accuracy=0.6250
[122/400]  Loss_D: -1.6953 Loss_G: -2.0318, Wasserstein_dist:2.2578, vae_loss_seen:371.6503 GZSL: seen=0.4081, unseen=0.4333, h=0.4204 ZSL: unseen accuracy=0.6299
[123/400]  Loss_D: -1.5377 Loss_G: -2.2684, Wasserstein_dist:2.1210, vae_loss_seen:340.4238 GZSL: seen=0.3919, unseen=0.4694, h=0.4272 ZSL: unseen accuracy=0.6257
[124/400]  Loss_D: -1.7168 Loss_G: -2.4433, Wasserstein_dist:2.3136, vae_loss_seen:378.3714 GZSL: seen=0.4004, unseen=0.4611, h=0.4286 ZSL: unseen accuracy=0.6382
[125/400]  Loss_D: -1.4990 Loss_G: -2.0074, Wasserstein_dist:2.0050, vae_loss_seen:347.9202 GZSL: seen=0.4093, unseen=0.4590, h=0.4327 ZSL: unseen accuracy=0.6431
[126/400]  Loss_D: -1.5694 Loss_G: -1.9025, Wasserstein_dist:2.1020, vae_loss_seen:352.1822 GZSL: seen=0.4050, unseen=0.4528, h=0.4276 ZSL: unseen accuracy=0.6382
[127/400]  Loss_D: -1.4872 Loss_G: -1.9150, Wasserstein_dist:1.9561, vae_loss_seen:355.9082 GZSL: seen=0.3977, unseen=0.4576, h=0.4256 ZSL: unseen accuracy=0.6417
[128/400]  Loss_D: -1.6907 Loss_G: -2.1919, Wasserstein_dist:2.3199, vae_loss_seen:350.4044 GZSL: seen=0.3942, unseen=0.4896, h=0.4367 ZSL: unseen accuracy=0.6437
[129/400]  Loss_D: -1.6418 Loss_G: -2.3486, Wasserstein_dist:2.2619, vae_loss_seen:354.8661 GZSL: seen=0.4027, unseen=0.4576, h=0.4284 ZSL: unseen accuracy=0.6340
[130/400]  Loss_D: -1.6625 Loss_G: -2.4684, Wasserstein_dist:2.2141, vae_loss_seen:358.5937 GZSL: seen=0.3922, unseen=0.4687, h=0.4271 ZSL: unseen accuracy=0.6451
[131/400]  Loss_D: -1.5139 Loss_G: -2.0316, Wasserstein_dist:2.0091, vae_loss_seen:353.6108 GZSL: seen=0.4047, unseen=0.4569, h=0.4292 ZSL: unseen accuracy=0.6396
[132/400]  Loss_D: -1.5449 Loss_G: -2.2132, Wasserstein_dist:2.0976, vae_loss_seen:361.9014 GZSL: seen=0.3957, unseen=0.4743, h=0.4315 ZSL: unseen accuracy=0.6271
[133/400]  Loss_D: -1.4931 Loss_G: -2.0864, Wasserstein_dist:2.0338, vae_loss_seen:330.5295 GZSL: seen=0.4047, unseen=0.4542, h=0.4280 ZSL: unseen accuracy=0.6389
[134/400]  Loss_D: -1.5076 Loss_G: -2.0535, Wasserstein_dist:2.0260, vae_loss_seen:359.4519 GZSL: seen=0.4023, unseen=0.4604, h=0.4294 ZSL: unseen accuracy=0.6472
[135/400]  Loss_D: -1.6131 Loss_G: -2.2661, Wasserstein_dist:2.2841, vae_loss_seen:372.2683 GZSL: seen=0.4039, unseen=0.4542, h=0.4275 ZSL: unseen accuracy=0.6299
[136/400]  Loss_D: -1.5955 Loss_G: -1.6927, Wasserstein_dist:2.1089, vae_loss_seen:358.5636 GZSL: seen=0.3996, unseen=0.4556, h=0.4258 ZSL: unseen accuracy=0.6285
[137/400]  Loss_D: -1.5536 Loss_G: -1.9613, Wasserstein_dist:2.0526, vae_loss_seen:352.6277 GZSL: seen=0.4089, unseen=0.4396, h=0.4237 ZSL: unseen accuracy=0.6306
[138/400]  Loss_D: -1.6614 Loss_G: -2.3851, Wasserstein_dist:2.2661, vae_loss_seen:362.6554 GZSL: seen=0.4089, unseen=0.4437, h=0.4256 ZSL: unseen accuracy=0.6278
[139/400]  Loss_D: -1.5114 Loss_G: -2.2764, Wasserstein_dist:2.0369, vae_loss_seen:361.3366 GZSL: seen=0.4070, unseen=0.4472, h=0.4262 ZSL: unseen accuracy=0.6347
[140/400]  Loss_D: -1.4949 Loss_G: -2.0547, Wasserstein_dist:1.9969, vae_loss_seen:353.2545 GZSL: seen=0.3845, unseen=0.4910, h=0.4313 ZSL: unseen accuracy=0.6368
[141/400]  Loss_D: -1.6050 Loss_G: -2.1227, Wasserstein_dist:2.1954, vae_loss_seen:370.3672 GZSL: seen=0.3802, unseen=0.4674, h=0.4193 ZSL: unseen accuracy=0.6285
[142/400]  Loss_D: -1.7052 Loss_G: -2.3986, Wasserstein_dist:2.3414, vae_loss_seen:357.1003 GZSL: seen=0.4109, unseen=0.4361, h=0.4231 ZSL: unseen accuracy=0.6208
[143/400]  Loss_D: -1.7267 Loss_G: -2.4126, Wasserstein_dist:2.2798, vae_loss_seen:370.7849 GZSL: seen=0.4043, unseen=0.4493, h=0.4256 ZSL: unseen accuracy=0.6278
[144/400]  Loss_D: -1.7826 Loss_G: -2.5651, Wasserstein_dist:2.4565, vae_loss_seen:363.1393 GZSL: seen=0.3942, unseen=0.4604, h=0.4247 ZSL: unseen accuracy=0.6243
[145/400]  Loss_D: -1.5561 Loss_G: -2.0160, Wasserstein_dist:2.1161, vae_loss_seen:356.2242 GZSL: seen=0.4023, unseen=0.4583, h=0.4285 ZSL: unseen accuracy=0.6319
[146/400]  Loss_D: -1.5807 Loss_G: -2.0638, Wasserstein_dist:2.1247, vae_loss_seen:367.3623 GZSL: seen=0.4027, unseen=0.4562, h=0.4278 ZSL: unseen accuracy=0.6312
[147/400]  Loss_D: -1.7182 Loss_G: -2.0690, Wasserstein_dist:2.2026, vae_loss_seen:364.0322 GZSL: seen=0.3957, unseen=0.4562, h=0.4238 ZSL: unseen accuracy=0.6424
[148/400]  Loss_D: -1.6645 Loss_G: -2.4695, Wasserstein_dist:2.2489, vae_loss_seen:365.0524 GZSL: seen=0.4081, unseen=0.4396, h=0.4233 ZSL: unseen accuracy=0.6285
[149/400]  Loss_D: -1.5610 Loss_G: -2.1432, Wasserstein_dist:2.0949, vae_loss_seen:356.4317 GZSL: seen=0.4050, unseen=0.4424, h=0.4229 ZSL: unseen accuracy=0.6229
[150/400]  Loss_D: -1.5052 Loss_G: -2.1921, Wasserstein_dist:2.0438, vae_loss_seen:349.4721 GZSL: seen=0.4120, unseen=0.4444, h=0.4276 ZSL: unseen accuracy=0.6389
[151/400]  Loss_D: -1.7166 Loss_G: -2.6898, Wasserstein_dist:2.3137, vae_loss_seen:349.8861 GZSL: seen=0.3934, unseen=0.4556, h=0.4222 ZSL: unseen accuracy=0.6319
[152/400]  Loss_D: -1.6926 Loss_G: -2.6747, Wasserstein_dist:2.3304, vae_loss_seen:364.3025 GZSL: seen=0.4047, unseen=0.4431, h=0.4230 ZSL: unseen accuracy=0.6333
[153/400]  Loss_D: -1.5914 Loss_G: -2.4433, Wasserstein_dist:2.1196, vae_loss_seen:361.2520 GZSL: seen=0.3903, unseen=0.4687, h=0.4259 ZSL: unseen accuracy=0.6382
[154/400]  Loss_D: -1.5730 Loss_G: -2.4777, Wasserstein_dist:2.1242, vae_loss_seen:351.8924 GZSL: seen=0.4116, unseen=0.4556, h=0.4325 ZSL: unseen accuracy=0.6486
[155/400]  Loss_D: -1.6805 Loss_G: -2.4803, Wasserstein_dist:2.3062, vae_loss_seen:353.5206 GZSL: seen=0.4062, unseen=0.4431, h=0.4238 ZSL: unseen accuracy=0.6312
[156/400]  Loss_D: -1.5394 Loss_G: -2.4900, Wasserstein_dist:2.0317, vae_loss_seen:362.0968 GZSL: seen=0.3903, unseen=0.4792, h=0.4302 ZSL: unseen accuracy=0.6312
[157/400]  Loss_D: -1.5127 Loss_G: -2.2648, Wasserstein_dist:2.0478, vae_loss_seen:346.6092 GZSL: seen=0.4101, unseen=0.4389, h=0.4240 ZSL: unseen accuracy=0.6333
[158/400]  Loss_D: -1.5517 Loss_G: -2.1328, Wasserstein_dist:2.0716, vae_loss_seen:347.2589 GZSL: seen=0.4000, unseen=0.4701, h=0.4322 ZSL: unseen accuracy=0.6361
[159/400]  Loss_D: -1.4742 Loss_G: -1.6535, Wasserstein_dist:1.9950, vae_loss_seen:353.8588 GZSL: seen=0.3973, unseen=0.4611, h=0.4268 ZSL: unseen accuracy=0.6382
[160/400]  Loss_D: -1.6487 Loss_G: -2.5291, Wasserstein_dist:2.2273, vae_loss_seen:347.6416 GZSL: seen=0.4004, unseen=0.4500, h=0.4237 ZSL: unseen accuracy=0.6292
[161/400]  Loss_D: -1.6572 Loss_G: -2.2361, Wasserstein_dist:2.2059, vae_loss_seen:375.8837 GZSL: seen=0.4012, unseen=0.4486, h=0.4236 ZSL: unseen accuracy=0.6257
[162/400]  Loss_D: -1.6204 Loss_G: -2.3879, Wasserstein_dist:2.2446, vae_loss_seen:365.6158 GZSL: seen=0.4031, unseen=0.4521, h=0.4262 ZSL: unseen accuracy=0.6278
[163/400]  Loss_D: -1.6999 Loss_G: -2.5036, Wasserstein_dist:2.3025, vae_loss_seen:351.0448 GZSL: seen=0.4035, unseen=0.4556, h=0.4279 ZSL: unseen accuracy=0.6340
[164/400]  Loss_D: -1.5227 Loss_G: -2.2782, Wasserstein_dist:1.9989, vae_loss_seen:355.1988 GZSL: seen=0.3922, unseen=0.4736, h=0.4291 ZSL: unseen accuracy=0.6340
[165/400]  Loss_D: -1.5434 Loss_G: -2.3699, Wasserstein_dist:2.1162, vae_loss_seen:351.9145 GZSL: seen=0.4050, unseen=0.4562, h=0.4291 ZSL: unseen accuracy=0.6271
[166/400]  Loss_D: -1.4114 Loss_G: -2.2071, Wasserstein_dist:1.8907, vae_loss_seen:334.0333 GZSL: seen=0.3888, unseen=0.4819, h=0.4304 ZSL: unseen accuracy=0.6486
[167/400]  Loss_D: -1.6181 Loss_G: -2.5325, Wasserstein_dist:2.1818, vae_loss_seen:361.8918 GZSL: seen=0.4070, unseen=0.4479, h=0.4265 ZSL: unseen accuracy=0.6472
[168/400]  Loss_D: -1.3475 Loss_G: -2.1345, Wasserstein_dist:1.8382, vae_loss_seen:346.0699 GZSL: seen=0.3810, unseen=0.4958, h=0.4309 ZSL: unseen accuracy=0.6382
[169/400]  Loss_D: -1.4710 Loss_G: -2.5529, Wasserstein_dist:2.0484, vae_loss_seen:362.2544 GZSL: seen=0.4043, unseen=0.4375, h=0.4202 ZSL: unseen accuracy=0.6243
[170/400]  Loss_D: -1.5881 Loss_G: -2.2437, Wasserstein_dist:2.0920, vae_loss_seen:354.7806 GZSL: seen=0.4016, unseen=0.4465, h=0.4228 ZSL: unseen accuracy=0.6340
[171/400]  Loss_D: -1.4386 Loss_G: -2.4267, Wasserstein_dist:1.9466, vae_loss_seen:357.4438 GZSL: seen=0.3833, unseen=0.4736, h=0.4237 ZSL: unseen accuracy=0.6271
[172/400]  Loss_D: -1.4696 Loss_G: -2.2759, Wasserstein_dist:1.9714, vae_loss_seen:360.3965 GZSL: seen=0.4054, unseen=0.4590, h=0.4306 ZSL: unseen accuracy=0.6389
[173/400]  Loss_D: -1.4343 Loss_G: -2.2573, Wasserstein_dist:1.9027, vae_loss_seen:347.6573 GZSL: seen=0.3938, unseen=0.4486, h=0.4194 ZSL: unseen accuracy=0.6257
[174/400]  Loss_D: -1.3940 Loss_G: -2.2205, Wasserstein_dist:1.8575, vae_loss_seen:359.4717 GZSL: seen=0.3965, unseen=0.4715, h=0.4308 ZSL: unseen accuracy=0.6437
[175/400]  Loss_D: -1.4704 Loss_G: -1.9644, Wasserstein_dist:1.9661, vae_loss_seen:349.4179 GZSL: seen=0.4004, unseen=0.4583, h=0.4274 ZSL: unseen accuracy=0.6333
[176/400]  Loss_D: -1.5089 Loss_G: -2.5996, Wasserstein_dist:2.0803, vae_loss_seen:360.6777 GZSL: seen=0.4039, unseen=0.4618, h=0.4309 ZSL: unseen accuracy=0.6312
[177/400]  Loss_D: -1.5258 Loss_G: -2.6634, Wasserstein_dist:2.1088, vae_loss_seen:355.1341 GZSL: seen=0.4000, unseen=0.4667, h=0.4308 ZSL: unseen accuracy=0.6319
[178/400]  Loss_D: -1.5279 Loss_G: -2.2026, Wasserstein_dist:2.0228, vae_loss_seen:358.2560 GZSL: seen=0.3919, unseen=0.4597, h=0.4231 ZSL: unseen accuracy=0.6382
[179/400]  Loss_D: -1.4487 Loss_G: -2.4037, Wasserstein_dist:1.9706, vae_loss_seen:363.8229 GZSL: seen=0.4159, unseen=0.4389, h=0.4271 ZSL: unseen accuracy=0.6375
[180/400]  Loss_D: -1.3372 Loss_G: -2.4944, Wasserstein_dist:1.8843, vae_loss_seen:353.8639 GZSL: seen=0.3965, unseen=0.4583, h=0.4252 ZSL: unseen accuracy=0.6250
[181/400]  Loss_D: -1.4784 Loss_G: -2.2871, Wasserstein_dist:1.9941, vae_loss_seen:366.9931 GZSL: seen=0.4039, unseen=0.4368, h=0.4197 ZSL: unseen accuracy=0.6292
[182/400]  Loss_D: -1.6049 Loss_G: -1.9212, Wasserstein_dist:2.1558, vae_loss_seen:358.4248 GZSL: seen=0.4004, unseen=0.4437, h=0.4210 ZSL: unseen accuracy=0.6410
[183/400]  Loss_D: -1.4402 Loss_G: -2.2609, Wasserstein_dist:1.9443, vae_loss_seen:338.4286 GZSL: seen=0.4101, unseen=0.4486, h=0.4285 ZSL: unseen accuracy=0.6403
[184/400]  Loss_D: -1.5700 Loss_G: -2.3719, Wasserstein_dist:2.1383, vae_loss_seen:359.8327 GZSL: seen=0.4128, unseen=0.4417, h=0.4267 ZSL: unseen accuracy=0.6354
[185/400]  Loss_D: -1.4542 Loss_G: -2.5914, Wasserstein_dist:2.0008, vae_loss_seen:351.8130 GZSL: seen=0.4105, unseen=0.4458, h=0.4274 ZSL: unseen accuracy=0.6389
[186/400]  Loss_D: -1.4314 Loss_G: -2.3431, Wasserstein_dist:1.9516, vae_loss_seen:355.3149 GZSL: seen=0.3748, unseen=0.4896, h=0.4246 ZSL: unseen accuracy=0.6312
[187/400]  Loss_D: -1.4657 Loss_G: -2.4405, Wasserstein_dist:1.9627, vae_loss_seen:350.3696 GZSL: seen=0.3926, unseen=0.4569, h=0.4224 ZSL: unseen accuracy=0.6333
[188/400]  Loss_D: -1.5030 Loss_G: -2.5467, Wasserstein_dist:2.0505, vae_loss_seen:359.1843 GZSL: seen=0.4109, unseen=0.4368, h=0.4234 ZSL: unseen accuracy=0.6389
[189/400]  Loss_D: -1.5370 Loss_G: -2.6444, Wasserstein_dist:2.1141, vae_loss_seen:354.3845 GZSL: seen=0.3891, unseen=0.4771, h=0.4287 ZSL: unseen accuracy=0.6389
[190/400]  Loss_D: -1.4179 Loss_G: -2.4468, Wasserstein_dist:1.9747, vae_loss_seen:344.3516 GZSL: seen=0.3934, unseen=0.4646, h=0.4260 ZSL: unseen accuracy=0.6354
[191/400]  Loss_D: -1.4507 Loss_G: -2.4498, Wasserstein_dist:1.9735, vae_loss_seen:351.3063 GZSL: seen=0.3798, unseen=0.4792, h=0.4238 ZSL: unseen accuracy=0.6354
[192/400]  Loss_D: -1.3686 Loss_G: -2.2060, Wasserstein_dist:1.8060, vae_loss_seen:333.8087 GZSL: seen=0.4163, unseen=0.4479, h=0.4315 ZSL: unseen accuracy=0.6431
[193/400]  Loss_D: -1.4748 Loss_G: -2.2586, Wasserstein_dist:1.9481, vae_loss_seen:352.0556 GZSL: seen=0.3911, unseen=0.4792, h=0.4307 ZSL: unseen accuracy=0.6410
[194/400]  Loss_D: -1.5207 Loss_G: -2.3155, Wasserstein_dist:2.0351, vae_loss_seen:363.0729 GZSL: seen=0.3965, unseen=0.4625, h=0.4270 ZSL: unseen accuracy=0.6347
[195/400]  Loss_D: -1.5180 Loss_G: -2.6043, Wasserstein_dist:2.0677, vae_loss_seen:350.0272 GZSL: seen=0.3957, unseen=0.4694, h=0.4295 ZSL: unseen accuracy=0.6333
[196/400]  Loss_D: -1.4230 Loss_G: -2.4506, Wasserstein_dist:1.9042, vae_loss_seen:341.6232 GZSL: seen=0.4000, unseen=0.4687, h=0.4317 ZSL: unseen accuracy=0.6333
[197/400]  Loss_D: -1.3513 Loss_G: -2.4040, Wasserstein_dist:1.7988, vae_loss_seen:365.3809 GZSL: seen=0.3919, unseen=0.4472, h=0.4177 ZSL: unseen accuracy=0.6299
[198/400]  Loss_D: -1.3544 Loss_G: -2.7301, Wasserstein_dist:1.9299, vae_loss_seen:340.3235 GZSL: seen=0.3965, unseen=0.4562, h=0.4243 ZSL: unseen accuracy=0.6382
[199/400]  Loss_D: -1.5300 Loss_G: -2.6054, Wasserstein_dist:2.0957, vae_loss_seen:348.7596 GZSL: seen=0.3942, unseen=0.4535, h=0.4218 ZSL: unseen accuracy=0.6333
[200/400]  Loss_D: -1.5572 Loss_G: -2.7712, Wasserstein_dist:2.1026, vae_loss_seen:355.0439 GZSL: seen=0.4035, unseen=0.4597, h=0.4298 ZSL: unseen accuracy=0.6361
[201/400]  Loss_D: -1.5299 Loss_G: -2.5980, Wasserstein_dist:2.0865, vae_loss_seen:366.2499 GZSL: seen=0.3841, unseen=0.4694, h=0.4225 ZSL: unseen accuracy=0.6389
[202/400]  Loss_D: -1.5424 Loss_G: -2.6588, Wasserstein_dist:2.1769, vae_loss_seen:345.2042 GZSL: seen=0.4109, unseen=0.4465, h=0.4279 ZSL: unseen accuracy=0.6250
[203/400]  Loss_D: -1.4712 Loss_G: -2.3292, Wasserstein_dist:2.0171, vae_loss_seen:342.2409 GZSL: seen=0.4182, unseen=0.4319, h=0.4250 ZSL: unseen accuracy=0.6396
[204/400]  Loss_D: -1.4464 Loss_G: -2.1992, Wasserstein_dist:1.9463, vae_loss_seen:350.2955 GZSL: seen=0.4190, unseen=0.4160, h=0.4175 ZSL: unseen accuracy=0.6236
[205/400]  Loss_D: -1.4042 Loss_G: -2.3531, Wasserstein_dist:1.8611, vae_loss_seen:357.6097 GZSL: seen=0.3826, unseen=0.4806, h=0.4260 ZSL: unseen accuracy=0.6312
[206/400]  Loss_D: -1.4471 Loss_G: -2.7708, Wasserstein_dist:1.9873, vae_loss_seen:364.5635 GZSL: seen=0.4031, unseen=0.4528, h=0.4265 ZSL: unseen accuracy=0.6403
[207/400]  Loss_D: -1.4840 Loss_G: -2.4267, Wasserstein_dist:1.9962, vae_loss_seen:339.9756 GZSL: seen=0.3946, unseen=0.4632, h=0.4261 ZSL: unseen accuracy=0.6319
[208/400]  Loss_D: -1.2955 Loss_G: -2.7140, Wasserstein_dist:1.8481, vae_loss_seen:349.3593 GZSL: seen=0.3919, unseen=0.4764, h=0.4300 ZSL: unseen accuracy=0.6396
[209/400]  Loss_D: -1.4603 Loss_G: -2.3511, Wasserstein_dist:2.0083, vae_loss_seen:334.3548 GZSL: seen=0.3977, unseen=0.4549, h=0.4243 ZSL: unseen accuracy=0.6354
[210/400]  Loss_D: -1.5571 Loss_G: -2.6191, Wasserstein_dist:2.0412, vae_loss_seen:357.0710 GZSL: seen=0.4023, unseen=0.4451, h=0.4227 ZSL: unseen accuracy=0.6333
[211/400]  Loss_D: -1.4631 Loss_G: -2.4200, Wasserstein_dist:1.9295, vae_loss_seen:350.1795 GZSL: seen=0.4054, unseen=0.4417, h=0.4228 ZSL: unseen accuracy=0.6271
[212/400]  Loss_D: -1.3583 Loss_G: -2.7949, Wasserstein_dist:1.8623, vae_loss_seen:354.7666 GZSL: seen=0.4089, unseen=0.4340, h=0.4211 ZSL: unseen accuracy=0.6292
[213/400]  Loss_D: -1.5976 Loss_G: -2.7924, Wasserstein_dist:2.1149, vae_loss_seen:364.2821 GZSL: seen=0.3860, unseen=0.4660, h=0.4223 ZSL: unseen accuracy=0.6271
[214/400]  Loss_D: -1.4206 Loss_G: -2.3791, Wasserstein_dist:1.8518, vae_loss_seen:360.2823 GZSL: seen=0.4128, unseen=0.4451, h=0.4284 ZSL: unseen accuracy=0.6396
[215/400]  Loss_D: -1.4802 Loss_G: -2.6744, Wasserstein_dist:2.0105, vae_loss_seen:349.7416 GZSL: seen=0.4031, unseen=0.4500, h=0.4253 ZSL: unseen accuracy=0.6271
[216/400]  Loss_D: -1.5176 Loss_G: -2.4768, Wasserstein_dist:2.0098, vae_loss_seen:366.1634 GZSL: seen=0.4163, unseen=0.4354, h=0.4256 ZSL: unseen accuracy=0.6333
[217/400]  Loss_D: -1.5720 Loss_G: -2.7093, Wasserstein_dist:2.1205, vae_loss_seen:361.2318 GZSL: seen=0.4043, unseen=0.4410, h=0.4218 ZSL: unseen accuracy=0.6264
[218/400]  Loss_D: -1.4236 Loss_G: -2.5133, Wasserstein_dist:1.9365, vae_loss_seen:368.9886 GZSL: seen=0.4089, unseen=0.4396, h=0.4237 ZSL: unseen accuracy=0.6243
[219/400]  Loss_D: -1.3569 Loss_G: -2.2901, Wasserstein_dist:1.8925, vae_loss_seen:346.0674 GZSL: seen=0.3977, unseen=0.4604, h=0.4268 ZSL: unseen accuracy=0.6389
[220/400]  Loss_D: -1.2889 Loss_G: -2.6576, Wasserstein_dist:1.7517, vae_loss_seen:358.4151 GZSL: seen=0.3953, unseen=0.4597, h=0.4251 ZSL: unseen accuracy=0.6326
[221/400]  Loss_D: -1.4810 Loss_G: -2.4704, Wasserstein_dist:2.0485, vae_loss_seen:346.3992 GZSL: seen=0.3860, unseen=0.4604, h=0.4200 ZSL: unseen accuracy=0.6361
[222/400]  Loss_D: -1.4837 Loss_G: -2.5519, Wasserstein_dist:1.9677, vae_loss_seen:353.3703 GZSL: seen=0.4078, unseen=0.4458, h=0.4259 ZSL: unseen accuracy=0.6424
[223/400]  Loss_D: -1.5290 Loss_G: -2.5653, Wasserstein_dist:2.0464, vae_loss_seen:362.0022 GZSL: seen=0.3845, unseen=0.4778, h=0.4261 ZSL: unseen accuracy=0.6410
[224/400]  Loss_D: -1.5821 Loss_G: -3.0272, Wasserstein_dist:2.2089, vae_loss_seen:352.9906 GZSL: seen=0.3888, unseen=0.4722, h=0.4264 ZSL: unseen accuracy=0.6354
[225/400]  Loss_D: -1.4874 Loss_G: -2.8308, Wasserstein_dist:2.0205, vae_loss_seen:366.1120 GZSL: seen=0.3876, unseen=0.4681, h=0.4240 ZSL: unseen accuracy=0.6319
[226/400]  Loss_D: -1.3755 Loss_G: -2.3506, Wasserstein_dist:1.8301, vae_loss_seen:350.6263 GZSL: seen=0.4143, unseen=0.4569, h=0.4346 ZSL: unseen accuracy=0.6417
[227/400]  Loss_D: -1.3671 Loss_G: -2.7220, Wasserstein_dist:1.8726, vae_loss_seen:359.3462 GZSL: seen=0.4105, unseen=0.4340, h=0.4219 ZSL: unseen accuracy=0.6340
[228/400]  Loss_D: -1.3842 Loss_G: -2.5999, Wasserstein_dist:1.9624, vae_loss_seen:361.2174 GZSL: seen=0.4124, unseen=0.4424, h=0.4269 ZSL: unseen accuracy=0.6368
[229/400]  Loss_D: -1.2503 Loss_G: -2.2040, Wasserstein_dist:1.7203, vae_loss_seen:349.5130 GZSL: seen=0.3868, unseen=0.4854, h=0.4305 ZSL: unseen accuracy=0.6375
[230/400]  Loss_D: -1.3578 Loss_G: -2.4846, Wasserstein_dist:1.8591, vae_loss_seen:341.0203 GZSL: seen=0.4012, unseen=0.4535, h=0.4257 ZSL: unseen accuracy=0.6340
[231/400]  Loss_D: -1.4035 Loss_G: -2.6600, Wasserstein_dist:1.8789, vae_loss_seen:355.6422 GZSL: seen=0.4070, unseen=0.4486, h=0.4268 ZSL: unseen accuracy=0.6417
[232/400]  Loss_D: -1.3406 Loss_G: -2.5747, Wasserstein_dist:1.8120, vae_loss_seen:346.7256 GZSL: seen=0.4023, unseen=0.4562, h=0.4276 ZSL: unseen accuracy=0.6375
[233/400]  Loss_D: -1.5036 Loss_G: -2.6067, Wasserstein_dist:2.0217, vae_loss_seen:346.3367 GZSL: seen=0.4054, unseen=0.4562, h=0.4293 ZSL: unseen accuracy=0.6410
[234/400]  Loss_D: -1.4998 Loss_G: -2.7321, Wasserstein_dist:2.0486, vae_loss_seen:363.3592 GZSL: seen=0.4085, unseen=0.4486, h=0.4276 ZSL: unseen accuracy=0.6347
[235/400]  Loss_D: -1.6076 Loss_G: -2.9610, Wasserstein_dist:2.1938, vae_loss_seen:355.7443 GZSL: seen=0.3895, unseen=0.4722, h=0.4269 ZSL: unseen accuracy=0.6292
[236/400]  Loss_D: -1.3872 Loss_G: -2.4683, Wasserstein_dist:1.8936, vae_loss_seen:340.3181 GZSL: seen=0.4105, unseen=0.4437, h=0.4265 ZSL: unseen accuracy=0.6250
[237/400]  Loss_D: -1.3074 Loss_G: -2.3580, Wasserstein_dist:1.7740, vae_loss_seen:353.1319 GZSL: seen=0.3919, unseen=0.4674, h=0.4263 ZSL: unseen accuracy=0.6361
[238/400]  Loss_D: -1.3821 Loss_G: -2.5959, Wasserstein_dist:1.8642, vae_loss_seen:348.2292 GZSL: seen=0.4093, unseen=0.4375, h=0.4229 ZSL: unseen accuracy=0.6396
[239/400]  Loss_D: -1.4624 Loss_G: -2.6169, Wasserstein_dist:1.9981, vae_loss_seen:346.5320 GZSL: seen=0.3973, unseen=0.4569, h=0.4250 ZSL: unseen accuracy=0.6257
[240/400]  Loss_D: -1.3371 Loss_G: -2.5051, Wasserstein_dist:1.8390, vae_loss_seen:347.2232 GZSL: seen=0.4027, unseen=0.4458, h=0.4232 ZSL: unseen accuracy=0.6319
[241/400]  Loss_D: -1.3689 Loss_G: -2.4459, Wasserstein_dist:1.7971, vae_loss_seen:370.0397 GZSL: seen=0.4078, unseen=0.4486, h=0.4272 ZSL: unseen accuracy=0.6340
[242/400]  Loss_D: -1.3721 Loss_G: -2.5715, Wasserstein_dist:1.7762, vae_loss_seen:367.4071 GZSL: seen=0.3876, unseen=0.4819, h=0.4297 ZSL: unseen accuracy=0.6340
[243/400]  Loss_D: -1.1736 Loss_G: -2.3449, Wasserstein_dist:1.5757, vae_loss_seen:337.1223 GZSL: seen=0.4004, unseen=0.4451, h=0.4216 ZSL: unseen accuracy=0.6312
