HYPER-PARAMETERS
[112/400]  Loss_D: -1.3549 Loss_G: -3.8567, Wasserstein_dist:1.9265, vae_loss_seen:731.7551 GZSL: seen=0.4085, unseen=0.4535, h=0.4298 ZSL: unseen accuracy=0.6264
[113/400]  Loss_D: -1.4157 Loss_G: -4.5499, Wasserstein_dist:1.9025, vae_loss_seen:738.7603 GZSL: seen=0.4143, unseen=0.4618, h=0.4368 ZSL: unseen accuracy=0.6389
[114/400]  Loss_D: -1.4373 Loss_G: -4.0360, Wasserstein_dist:1.8803, vae_loss_seen:740.8245 GZSL: seen=0.4229, unseen=0.4542, h=0.4380 ZSL: unseen accuracy=0.6417
[115/400]  Loss_D: -1.4348 Loss_G: -5.9849, Wasserstein_dist:1.9459, vae_loss_seen:720.3678 GZSL: seen=0.4085, unseen=0.4750, h=0.4393 ZSL: unseen accuracy=0.6347
[116/400]  Loss_D: -1.4179 Loss_G: -5.3740, Wasserstein_dist:1.9468, vae_loss_seen:733.7717 GZSL: seen=0.4093, unseen=0.4653, h=0.4355 ZSL: unseen accuracy=0.6326
[117/400]  Loss_D: -1.1554 Loss_G: -6.2059, Wasserstein_dist:1.6915, vae_loss_seen:741.6439 GZSL: seen=0.3992, unseen=0.4785, h=0.4353 ZSL: unseen accuracy=0.6354
[118/400]  Loss_D: -1.6146 Loss_G: -5.4930, Wasserstein_dist:2.2525, vae_loss_seen:733.7816 GZSL: seen=0.4167, unseen=0.4583, h=0.4365 ZSL: unseen accuracy=0.6333
[119/400]  Loss_D: -1.3019 Loss_G: -5.5977, Wasserstein_dist:1.8523, vae_loss_seen:730.1444 GZSL: seen=0.4070, unseen=0.4750, h=0.4384 ZSL: unseen accuracy=0.6403
[120/400]  Loss_D: -1.7154 Loss_G: -5.3837, Wasserstein_dist:2.2547, vae_loss_seen:738.7743 GZSL: seen=0.4101, unseen=0.4729, h=0.4393 ZSL: unseen accuracy=0.6271
[121/400]  Loss_D: -1.3603 Loss_G: -4.1446, Wasserstein_dist:1.8265, vae_loss_seen:738.2365 GZSL: seen=0.4089, unseen=0.4674, h=0.4362 ZSL: unseen accuracy=0.6368
[122/400]  Loss_D: -1.3719 Loss_G: -4.6979, Wasserstein_dist:1.9075, vae_loss_seen:739.6592 GZSL: seen=0.3911, unseen=0.4854, h=0.4332 ZSL: unseen accuracy=0.6264
[123/400]  Loss_D: -1.3321 Loss_G: -5.3707, Wasserstein_dist:1.8866, vae_loss_seen:723.6680 GZSL: seen=0.4159, unseen=0.4604, h=0.4370 ZSL: unseen accuracy=0.6354
[124/400]  Loss_D: -1.4237 Loss_G: -5.1040, Wasserstein_dist:1.9265, vae_loss_seen:727.3350 GZSL: seen=0.3946, unseen=0.4757, h=0.4314 ZSL: unseen accuracy=0.6368
[125/400]  Loss_D: -1.1871 Loss_G: -3.4154, Wasserstein_dist:1.6464, vae_loss_seen:725.4115 GZSL: seen=0.4023, unseen=0.4743, h=0.4354 ZSL: unseen accuracy=0.6347
[126/400]  Loss_D: -1.4526 Loss_G: -4.5901, Wasserstein_dist:1.9854, vae_loss_seen:736.0852 GZSL: seen=0.4085, unseen=0.4625, h=0.4338 ZSL: unseen accuracy=0.6354
[127/400]  Loss_D: -1.4511 Loss_G: -4.8711, Wasserstein_dist:2.0406, vae_loss_seen:724.8404 GZSL: seen=0.3919, unseen=0.4812, h=0.4320 ZSL: unseen accuracy=0.6257
[128/400]  Loss_D: -1.5799 Loss_G: -5.5030, Wasserstein_dist:2.0848, vae_loss_seen:735.1333 GZSL: seen=0.4097, unseen=0.4618, h=0.4342 ZSL: unseen accuracy=0.6243
[129/400]  Loss_D: -1.3014 Loss_G: -5.3201, Wasserstein_dist:1.7829, vae_loss_seen:715.6219 GZSL: seen=0.3996, unseen=0.4812, h=0.4366 ZSL: unseen accuracy=0.6319
[130/400]  Loss_D: -1.6058 Loss_G: -5.8886, Wasserstein_dist:2.1808, vae_loss_seen:734.4030 GZSL: seen=0.4050, unseen=0.4792, h=0.4390 ZSL: unseen accuracy=0.6437
[131/400]  Loss_D: -1.3354 Loss_G: -5.8966, Wasserstein_dist:1.8255, vae_loss_seen:731.1956 GZSL: seen=0.4043, unseen=0.4757, h=0.4371 ZSL: unseen accuracy=0.6361
[132/400]  Loss_D: -1.3600 Loss_G: -3.4918, Wasserstein_dist:1.9887, vae_loss_seen:741.7444 GZSL: seen=0.4000, unseen=0.4854, h=0.4386 ZSL: unseen accuracy=0.6375
[133/400]  Loss_D: -1.3474 Loss_G: -5.0625, Wasserstein_dist:1.8172, vae_loss_seen:735.1947 GZSL: seen=0.4128, unseen=0.4701, h=0.4396 ZSL: unseen accuracy=0.6410
[134/400]  Loss_D: -1.2452 Loss_G: -4.6587, Wasserstein_dist:1.7256, vae_loss_seen:722.4982 GZSL: seen=0.4202, unseen=0.4590, h=0.4387 ZSL: unseen accuracy=0.6347
[135/400]  Loss_D: -1.5940 Loss_G: -6.4789, Wasserstein_dist:2.1439, vae_loss_seen:733.5939 GZSL: seen=0.3953, unseen=0.4736, h=0.4310 ZSL: unseen accuracy=0.6271
[136/400]  Loss_D: -1.4435 Loss_G: -5.0341, Wasserstein_dist:1.9568, vae_loss_seen:737.0305 GZSL: seen=0.4236, unseen=0.4458, h=0.4345 ZSL: unseen accuracy=0.6389
[137/400]  Loss_D: -1.5911 Loss_G: -5.2567, Wasserstein_dist:2.1636, vae_loss_seen:753.8846 GZSL: seen=0.4023, unseen=0.4771, h=0.4365 ZSL: unseen accuracy=0.6299
[138/400]  Loss_D: -1.4386 Loss_G: -5.6549, Wasserstein_dist:1.9928, vae_loss_seen:734.5777 GZSL: seen=0.4159, unseen=0.4611, h=0.4373 ZSL: unseen accuracy=0.6271
[139/400]  Loss_D: -1.3462 Loss_G: -4.6882, Wasserstein_dist:1.8729, vae_loss_seen:729.0410 GZSL: seen=0.4178, unseen=0.4597, h=0.4378 ZSL: unseen accuracy=0.6250
[140/400]  Loss_D: -1.4035 Loss_G: -4.6251, Wasserstein_dist:1.9795, vae_loss_seen:732.7184 GZSL: seen=0.4074, unseen=0.4562, h=0.4304 ZSL: unseen accuracy=0.6236
[141/400]  Loss_D: -1.4898 Loss_G: -6.1807, Wasserstein_dist:2.0549, vae_loss_seen:734.7457 GZSL: seen=0.4136, unseen=0.4542, h=0.4329 ZSL: unseen accuracy=0.6292
[142/400]  Loss_D: -1.3958 Loss_G: -4.9806, Wasserstein_dist:1.9351, vae_loss_seen:733.9980 GZSL: seen=0.4267, unseen=0.4326, h=0.4297 ZSL: unseen accuracy=0.6292
[143/400]  Loss_D: -1.4239 Loss_G: -5.6240, Wasserstein_dist:1.9632, vae_loss_seen:715.0393 GZSL: seen=0.3969, unseen=0.4771, h=0.4333 ZSL: unseen accuracy=0.6285
[144/400]  Loss_D: -1.2583 Loss_G: -5.0768, Wasserstein_dist:1.7545, vae_loss_seen:731.0069 GZSL: seen=0.4182, unseen=0.4535, h=0.4351 ZSL: unseen accuracy=0.6174
[145/400]  Loss_D: -1.4502 Loss_G: -6.0996, Wasserstein_dist:2.0128, vae_loss_seen:745.6110 GZSL: seen=0.4081, unseen=0.4660, h=0.4351 ZSL: unseen accuracy=0.6250
[146/400]  Loss_D: -1.5318 Loss_G: -4.5546, Wasserstein_dist:2.1173, vae_loss_seen:735.5322 GZSL: seen=0.4190, unseen=0.4507, h=0.4343 ZSL: unseen accuracy=0.6424
[147/400]  Loss_D: -1.2763 Loss_G: -4.6088, Wasserstein_dist:1.7576, vae_loss_seen:733.2385 GZSL: seen=0.4004, unseen=0.4819, h=0.4374 ZSL: unseen accuracy=0.6326
[148/400]  Loss_D: -1.5619 Loss_G: -6.3838, Wasserstein_dist:2.1876, vae_loss_seen:728.5813 GZSL: seen=0.3930, unseen=0.4792, h=0.4318 ZSL: unseen accuracy=0.6326
[149/400]  Loss_D: -1.5048 Loss_G: -7.0620, Wasserstein_dist:2.1323, vae_loss_seen:730.8923 GZSL: seen=0.4050, unseen=0.4667, h=0.4337 ZSL: unseen accuracy=0.6375
[150/400]  Loss_D: -1.2959 Loss_G: -5.6126, Wasserstein_dist:1.8253, vae_loss_seen:728.9789 GZSL: seen=0.3965, unseen=0.4917, h=0.4390 ZSL: unseen accuracy=0.6361
[151/400]  Loss_D: -1.3910 Loss_G: -5.0744, Wasserstein_dist:1.9554, vae_loss_seen:736.8164 GZSL: seen=0.4194, unseen=0.4556, h=0.4367 ZSL: unseen accuracy=0.6382
[152/400]  Loss_D: -1.3732 Loss_G: -5.1551, Wasserstein_dist:1.8999, vae_loss_seen:736.3758 GZSL: seen=0.4329, unseen=0.4361, h=0.4345 ZSL: unseen accuracy=0.6292
[153/400]  Loss_D: -1.3699 Loss_G: -5.1777, Wasserstein_dist:1.8205, vae_loss_seen:734.1511 GZSL: seen=0.3946, unseen=0.4861, h=0.4356 ZSL: unseen accuracy=0.6285
[154/400]  Loss_D: -1.3996 Loss_G: -4.3355, Wasserstein_dist:1.9492, vae_loss_seen:729.1828 GZSL: seen=0.4143, unseen=0.4701, h=0.4405 ZSL: unseen accuracy=0.6347
[155/400]  Loss_D: -1.2635 Loss_G: -4.8369, Wasserstein_dist:1.7972, vae_loss_seen:728.2952 GZSL: seen=0.3911, unseen=0.4889, h=0.4346 ZSL: unseen accuracy=0.6306
[156/400]  Loss_D: -1.1736 Loss_G: -4.6931, Wasserstein_dist:1.6159, vae_loss_seen:723.0139 GZSL: seen=0.4178, unseen=0.4569, h=0.4365 ZSL: unseen accuracy=0.6243
[157/400]  Loss_D: -1.5835 Loss_G: -4.8083, Wasserstein_dist:2.1516, vae_loss_seen:741.4960 GZSL: seen=0.4186, unseen=0.4681, h=0.4420 ZSL: unseen accuracy=0.6347
[158/400]  Loss_D: -1.5173 Loss_G: -6.0063, Wasserstein_dist:1.9552, vae_loss_seen:740.1974 GZSL: seen=0.4155, unseen=0.4528, h=0.4333 ZSL: unseen accuracy=0.6306
[159/400]  Loss_D: -1.3469 Loss_G: -4.1281, Wasserstein_dist:1.8526, vae_loss_seen:734.6107 GZSL: seen=0.4112, unseen=0.4632, h=0.4357 ZSL: unseen accuracy=0.6347
[160/400]  Loss_D: -1.4716 Loss_G: -4.8973, Wasserstein_dist:1.9677, vae_loss_seen:739.3721 GZSL: seen=0.4120, unseen=0.4694, h=0.4389 ZSL: unseen accuracy=0.6326
[161/400]  Loss_D: -1.3227 Loss_G: -5.3636, Wasserstein_dist:1.7577, vae_loss_seen:731.1620 GZSL: seen=0.3814, unseen=0.5104, h=0.4366 ZSL: unseen accuracy=0.6347
[162/400]  Loss_D: -1.3767 Loss_G: -4.1099, Wasserstein_dist:1.8285, vae_loss_seen:730.2196 GZSL: seen=0.3961, unseen=0.4854, h=0.4362 ZSL: unseen accuracy=0.6403
[163/400]  Loss_D: -1.4047 Loss_G: -4.5934, Wasserstein_dist:1.9291, vae_loss_seen:737.7622 GZSL: seen=0.4070, unseen=0.4611, h=0.4324 ZSL: unseen accuracy=0.6271
[164/400]  Loss_D: -1.3102 Loss_G: -4.3709, Wasserstein_dist:1.7873, vae_loss_seen:743.8504 GZSL: seen=0.3919, unseen=0.4799, h=0.4314 ZSL: unseen accuracy=0.6326
[165/400]  Loss_D: -1.2083 Loss_G: -5.4105, Wasserstein_dist:1.6936, vae_loss_seen:710.6007 GZSL: seen=0.3946, unseen=0.4806, h=0.4333 ZSL: unseen accuracy=0.6306
[166/400]  Loss_D: -1.5259 Loss_G: -6.3141, Wasserstein_dist:2.0287, vae_loss_seen:744.0408 GZSL: seen=0.4260, unseen=0.4486, h=0.4370 ZSL: unseen accuracy=0.6326
[167/400]  Loss_D: -1.2444 Loss_G: -5.1263, Wasserstein_dist:1.6873, vae_loss_seen:737.0931 GZSL: seen=0.4291, unseen=0.4437, h=0.4363 ZSL: unseen accuracy=0.6319
[168/400]  Loss_D: -1.2385 Loss_G: -5.6951, Wasserstein_dist:1.7386, vae_loss_seen:742.5485 GZSL: seen=0.3961, unseen=0.4847, h=0.4360 ZSL: unseen accuracy=0.6306
[169/400]  Loss_D: -1.1890 Loss_G: -4.7992, Wasserstein_dist:1.6608, vae_loss_seen:743.7073 GZSL: seen=0.3996, unseen=0.4757, h=0.4343 ZSL: unseen accuracy=0.6312
[170/400]  Loss_D: -1.6777 Loss_G: -5.7158, Wasserstein_dist:2.1948, vae_loss_seen:745.5299 GZSL: seen=0.4058, unseen=0.4694, h=0.4353 ZSL: unseen accuracy=0.6354
[171/400]  Loss_D: -1.3153 Loss_G: -6.1445, Wasserstein_dist:1.7809, vae_loss_seen:721.6362 GZSL: seen=0.4198, unseen=0.4549, h=0.4366 ZSL: unseen accuracy=0.6340
[172/400]  Loss_D: -1.4108 Loss_G: -4.8887, Wasserstein_dist:1.9182, vae_loss_seen:732.2621 GZSL: seen=0.4178, unseen=0.4569, h=0.4365 ZSL: unseen accuracy=0.6326
[173/400]  Loss_D: -1.2043 Loss_G: -5.9154, Wasserstein_dist:1.6820, vae_loss_seen:719.7978 GZSL: seen=0.4074, unseen=0.4611, h=0.4326 ZSL: unseen accuracy=0.6271
[174/400]  Loss_D: -1.2613 Loss_G: -5.3729, Wasserstein_dist:1.7418, vae_loss_seen:714.9783 GZSL: seen=0.3981, unseen=0.4757, h=0.4334 ZSL: unseen accuracy=0.6361
[175/400]  Loss_D: -1.2726 Loss_G: -4.9497, Wasserstein_dist:1.8159, vae_loss_seen:742.3929 GZSL: seen=0.4159, unseen=0.4500, h=0.4323 ZSL: unseen accuracy=0.6326
[176/400]  Loss_D: -1.2572 Loss_G: -5.2651, Wasserstein_dist:1.7974, vae_loss_seen:726.8092 GZSL: seen=0.4236, unseen=0.4528, h=0.4377 ZSL: unseen accuracy=0.6285
[177/400]  Loss_D: -1.4062 Loss_G: -5.0446, Wasserstein_dist:1.8678, vae_loss_seen:722.1251 GZSL: seen=0.4155, unseen=0.4667, h=0.4396 ZSL: unseen accuracy=0.6257
[178/400]  Loss_D: -1.3147 Loss_G: -4.6186, Wasserstein_dist:1.8290, vae_loss_seen:722.5732 GZSL: seen=0.4353, unseen=0.4417, h=0.4384 ZSL: unseen accuracy=0.6292
[179/400]  Loss_D: -1.2922 Loss_G: -5.8111, Wasserstein_dist:1.8125, vae_loss_seen:733.9537 GZSL: seen=0.4213, unseen=0.4493, h=0.4349 ZSL: unseen accuracy=0.6250
[180/400]  Loss_D: -1.2955 Loss_G: -5.9579, Wasserstein_dist:1.8157, vae_loss_seen:737.8118 GZSL: seen=0.4147, unseen=0.4604, h=0.4364 ZSL: unseen accuracy=0.6264
[181/400]  Loss_D: -1.3464 Loss_G: -5.0235, Wasserstein_dist:1.7880, vae_loss_seen:747.9304 GZSL: seen=0.4050, unseen=0.4778, h=0.4384 ZSL: unseen accuracy=0.6292
[182/400]  Loss_D: -1.4006 Loss_G: -6.1460, Wasserstein_dist:1.9296, vae_loss_seen:754.3107 GZSL: seen=0.4225, unseen=0.4493, h=0.4355 ZSL: unseen accuracy=0.6257
[183/400]  Loss_D: -1.3538 Loss_G: -4.9814, Wasserstein_dist:1.8704, vae_loss_seen:737.0244 GZSL: seen=0.3810, unseen=0.4972, h=0.4314 ZSL: unseen accuracy=0.6278
[184/400]  Loss_D: -1.4198 Loss_G: -6.6642, Wasserstein_dist:1.9944, vae_loss_seen:723.1103 GZSL: seen=0.4031, unseen=0.4681, h=0.4332 ZSL: unseen accuracy=0.6347
[185/400]  Loss_D: -1.4855 Loss_G: -5.7434, Wasserstein_dist:2.0347, vae_loss_seen:731.4502 GZSL: seen=0.4054, unseen=0.4701, h=0.4354 ZSL: unseen accuracy=0.6236
[186/400]  Loss_D: -1.2756 Loss_G: -5.2945, Wasserstein_dist:1.7766, vae_loss_seen:736.6470 GZSL: seen=0.3872, unseen=0.5069, h=0.4391 ZSL: unseen accuracy=0.6375
[187/400]  Loss_D: -1.3033 Loss_G: -4.4728, Wasserstein_dist:1.8515, vae_loss_seen:727.3859 GZSL: seen=0.4233, unseen=0.4514, h=0.4369 ZSL: unseen accuracy=0.6396
[188/400]  Loss_D: -1.3241 Loss_G: -5.3772, Wasserstein_dist:1.8428, vae_loss_seen:722.1359 GZSL: seen=0.4128, unseen=0.4632, h=0.4365 ZSL: unseen accuracy=0.6306
[189/400]  Loss_D: -1.2621 Loss_G: -5.1668, Wasserstein_dist:1.7306, vae_loss_seen:726.9465 GZSL: seen=0.4225, unseen=0.4583, h=0.4397 ZSL: unseen accuracy=0.6257
[190/400]  Loss_D: -1.5089 Loss_G: -6.8024, Wasserstein_dist:2.0746, vae_loss_seen:736.5267 GZSL: seen=0.4093, unseen=0.4583, h=0.4324 ZSL: unseen accuracy=0.6236
[191/400]  Loss_D: -1.1977 Loss_G: -4.7840, Wasserstein_dist:1.6887, vae_loss_seen:721.5892 GZSL: seen=0.3930, unseen=0.4806, h=0.4324 ZSL: unseen accuracy=0.6181
[192/400]  Loss_D: -1.1640 Loss_G: -4.8983, Wasserstein_dist:1.6078, vae_loss_seen:737.6931 GZSL: seen=0.3965, unseen=0.4799, h=0.4342 ZSL: unseen accuracy=0.6319
[193/400]  Loss_D: -1.2999 Loss_G: -5.0377, Wasserstein_dist:1.7529, vae_loss_seen:727.5704 GZSL: seen=0.4163, unseen=0.4618, h=0.4379 ZSL: unseen accuracy=0.6229
[194/400]  Loss_D: -1.3548 Loss_G: -4.5223, Wasserstein_dist:1.8607, vae_loss_seen:728.5165 GZSL: seen=0.4093, unseen=0.4597, h=0.4330 ZSL: unseen accuracy=0.6243
[195/400]  Loss_D: -1.3188 Loss_G: -5.4750, Wasserstein_dist:1.8182, vae_loss_seen:721.1797 GZSL: seen=0.4089, unseen=0.4653, h=0.4353 ZSL: unseen accuracy=0.6347
[196/400]  Loss_D: -1.3709 Loss_G: -6.1866, Wasserstein_dist:1.8733, vae_loss_seen:722.1505 GZSL: seen=0.4000, unseen=0.4868, h=0.4392 ZSL: unseen accuracy=0.6292
[197/400]  Loss_D: -1.2204 Loss_G: -4.8051, Wasserstein_dist:1.6366, vae_loss_seen:710.8860 GZSL: seen=0.4147, unseen=0.4611, h=0.4367 ZSL: unseen accuracy=0.6215
[198/400]  Loss_D: -1.3273 Loss_G: -5.1682, Wasserstein_dist:1.8497, vae_loss_seen:722.9713 GZSL: seen=0.4151, unseen=0.4535, h=0.4334 ZSL: unseen accuracy=0.6264
[199/400]  Loss_D: -1.5924 Loss_G: -6.3862, Wasserstein_dist:2.1201, vae_loss_seen:727.3360 GZSL: seen=0.4260, unseen=0.4465, h=0.4360 ZSL: unseen accuracy=0.6312
[200/400]  Loss_D: -1.5526 Loss_G: -7.0238, Wasserstein_dist:2.0662, vae_loss_seen:733.3616 GZSL: seen=0.4109, unseen=0.4590, h=0.4336 ZSL: unseen accuracy=0.6257
[201/400]  Loss_D: -1.2291 Loss_G: -5.6055, Wasserstein_dist:1.6495, vae_loss_seen:717.1434 GZSL: seen=0.3996, unseen=0.4764, h=0.4346 ZSL: unseen accuracy=0.6236
[202/400]  Loss_D: -1.3591 Loss_G: -5.5549, Wasserstein_dist:1.7625, vae_loss_seen:722.4087 GZSL: seen=0.3973, unseen=0.4854, h=0.4370 ZSL: unseen accuracy=0.6264
[203/400]  Loss_D: -1.4659 Loss_G: -6.6381, Wasserstein_dist:1.9893, vae_loss_seen:733.0005 GZSL: seen=0.4217, unseen=0.4444, h=0.4328 ZSL: unseen accuracy=0.6236
[204/400]  Loss_D: -1.2403 Loss_G: -5.3896, Wasserstein_dist:1.7395, vae_loss_seen:724.0814 GZSL: seen=0.4058, unseen=0.4687, h=0.4350 ZSL: unseen accuracy=0.6187
[205/400]  Loss_D: -1.3193 Loss_G: -4.8796, Wasserstein_dist:1.9091, vae_loss_seen:727.8173 GZSL: seen=0.3938, unseen=0.4861, h=0.4351 ZSL: unseen accuracy=0.6292
[206/400]  Loss_D: -1.3179 Loss_G: -6.0477, Wasserstein_dist:1.7910, vae_loss_seen:728.5318 GZSL: seen=0.4132, unseen=0.4507, h=0.4311 ZSL: unseen accuracy=0.6264
[207/400]  Loss_D: -1.3293 Loss_G: -5.8729, Wasserstein_dist:1.8083, vae_loss_seen:710.4125 GZSL: seen=0.4174, unseen=0.4542, h=0.4350 ZSL: unseen accuracy=0.6354
[208/400]  Loss_D: -1.2045 Loss_G: -4.3103, Wasserstein_dist:1.7395, vae_loss_seen:735.1718 GZSL: seen=0.4178, unseen=0.4528, h=0.4346 ZSL: unseen accuracy=0.6181
[209/400]  Loss_D: -1.2320 Loss_G: -5.3545, Wasserstein_dist:1.7442, vae_loss_seen:730.6588 GZSL: seen=0.4240, unseen=0.4437, h=0.4337 ZSL: unseen accuracy=0.6236
[210/400]  Loss_D: -1.3725 Loss_G: -3.4422, Wasserstein_dist:1.8490, vae_loss_seen:722.7729 GZSL: seen=0.4143, unseen=0.4403, h=0.4269 ZSL: unseen accuracy=0.6257
[211/400]  Loss_D: -1.2339 Loss_G: -5.8543, Wasserstein_dist:1.7824, vae_loss_seen:729.7001 GZSL: seen=0.4260, unseen=0.4493, h=0.4373 ZSL: unseen accuracy=0.6208
[212/400]  Loss_D: -1.4195 Loss_G: -5.7567, Wasserstein_dist:1.9076, vae_loss_seen:746.7917 GZSL: seen=0.4031, unseen=0.4778, h=0.4373 ZSL: unseen accuracy=0.6264
[213/400]  Loss_D: -1.3474 Loss_G: -5.9613, Wasserstein_dist:1.8610, vae_loss_seen:728.4077 GZSL: seen=0.4240, unseen=0.4437, h=0.4337 ZSL: unseen accuracy=0.6229
[214/400]  Loss_D: -1.4822 Loss_G: -7.1233, Wasserstein_dist:1.9741, vae_loss_seen:741.0081 GZSL: seen=0.4085, unseen=0.4868, h=0.4442 ZSL: unseen accuracy=0.6285
[215/400]  Loss_D: -1.4419 Loss_G: -5.4711, Wasserstein_dist:1.9210, vae_loss_seen:723.4283 GZSL: seen=0.4124, unseen=0.4618, h=0.4357 ZSL: unseen accuracy=0.6312
[216/400]  Loss_D: -1.4105 Loss_G: -5.6505, Wasserstein_dist:1.9412, vae_loss_seen:726.1573 GZSL: seen=0.4019, unseen=0.4660, h=0.4316 ZSL: unseen accuracy=0.6257
[217/400]  Loss_D: -1.3995 Loss_G: -5.6400, Wasserstein_dist:1.8758, vae_loss_seen:727.6733 GZSL: seen=0.4151, unseen=0.4639, h=0.4381 ZSL: unseen accuracy=0.6306
[218/400]  Loss_D: -1.2443 Loss_G: -5.9166, Wasserstein_dist:1.7783, vae_loss_seen:721.8986 GZSL: seen=0.4054, unseen=0.4778, h=0.4386 ZSL: unseen accuracy=0.6306
[219/400]  Loss_D: -1.1788 Loss_G: -5.2850, Wasserstein_dist:1.6738, vae_loss_seen:730.7051 GZSL: seen=0.4078, unseen=0.4799, h=0.4409 ZSL: unseen accuracy=0.6292
[220/400]  Loss_D: -1.2604 Loss_G: -4.7255, Wasserstein_dist:1.8606, vae_loss_seen:720.3652 GZSL: seen=0.3853, unseen=0.5007, h=0.4355 ZSL: unseen accuracy=0.6285
[221/400]  Loss_D: -1.6152 Loss_G: -6.6920, Wasserstein_dist:2.2052, vae_loss_seen:737.3823 GZSL: seen=0.4089, unseen=0.4625, h=0.4341 ZSL: unseen accuracy=0.6264
[222/400]  Loss_D: -1.2760 Loss_G: -4.4178, Wasserstein_dist:1.7955, vae_loss_seen:736.3817 GZSL: seen=0.3992, unseen=0.4764, h=0.4344 ZSL: unseen accuracy=0.6222
[223/400]  Loss_D: -1.3912 Loss_G: -6.0250, Wasserstein_dist:1.9043, vae_loss_seen:734.4440 GZSL: seen=0.3899, unseen=0.4819, h=0.4311 ZSL: unseen accuracy=0.6285
[224/400]  Loss_D: -1.3489 Loss_G: -6.5491, Wasserstein_dist:1.7835, vae_loss_seen:719.4564 GZSL: seen=0.3992, unseen=0.4694, h=0.4315 ZSL: unseen accuracy=0.6271
[225/400]  Loss_D: -1.3159 Loss_G: -5.3832, Wasserstein_dist:1.7999, vae_loss_seen:723.2991 GZSL: seen=0.4128, unseen=0.4639, h=0.4369 ZSL: unseen accuracy=0.6299
[226/400]  Loss_D: -1.4256 Loss_G: -4.0558, Wasserstein_dist:1.9672, vae_loss_seen:730.3608 GZSL: seen=0.3876, unseen=0.4965, h=0.4354 ZSL: unseen accuracy=0.6285
[227/400]  Loss_D: -1.4225 Loss_G: -6.0084, Wasserstein_dist:1.9126, vae_loss_seen:732.8610 GZSL: seen=0.3911, unseen=0.4833, h=0.4323 ZSL: unseen accuracy=0.6222
[228/400]  Loss_D: -1.2833 Loss_G: -6.6141, Wasserstein_dist:1.7566, vae_loss_seen:732.4449 GZSL: seen=0.4163, unseen=0.4535, h=0.4341 ZSL: unseen accuracy=0.6236
[229/400]  Loss_D: -1.4611 Loss_G: -6.2515, Wasserstein_dist:2.1018, vae_loss_seen:732.7711 GZSL: seen=0.3961, unseen=0.4924, h=0.4390 ZSL: unseen accuracy=0.6153
[230/400]  Loss_D: -1.2988 Loss_G: -5.8639, Wasserstein_dist:1.8638, vae_loss_seen:737.6889 GZSL: seen=0.4217, unseen=0.4437, h=0.4324 ZSL: unseen accuracy=0.6312
[231/400]  Loss_D: -1.3192 Loss_G: -6.8531, Wasserstein_dist:1.8824, vae_loss_seen:731.9374 GZSL: seen=0.3876, unseen=0.4875, h=0.4318 ZSL: unseen accuracy=0.6153
[232/400]  Loss_D: -1.2836 Loss_G: -5.8241, Wasserstein_dist:1.7324, vae_loss_seen:742.7153 GZSL: seen=0.4035, unseen=0.4611, h=0.4304 ZSL: unseen accuracy=0.6229
[233/400]  Loss_D: -1.4609 Loss_G: -7.0702, Wasserstein_dist:1.9956, vae_loss_seen:745.7742 GZSL: seen=0.4248, unseen=0.4368, h=0.4307 ZSL: unseen accuracy=0.6146
[234/400]  Loss_D: -1.2085 Loss_G: -5.4206, Wasserstein_dist:1.7156, vae_loss_seen:719.8420 GZSL: seen=0.4236, unseen=0.4368, h=0.4301 ZSL: unseen accuracy=0.6215
[235/400]  Loss_D: -1.2531 Loss_G: -6.2340, Wasserstein_dist:1.7210, vae_loss_seen:748.1665 GZSL: seen=0.4081, unseen=0.4667, h=0.4354 ZSL: unseen accuracy=0.6139
[236/400]  Loss_D: -1.3993 Loss_G: -4.9094, Wasserstein_dist:1.8406, vae_loss_seen:730.0849 GZSL: seen=0.4089, unseen=0.4597, h=0.4328 ZSL: unseen accuracy=0.6236
[237/400]  Loss_D: -1.2973 Loss_G: -6.3998, Wasserstein_dist:1.8187, vae_loss_seen:728.0486 GZSL: seen=0.4112, unseen=0.4597, h=0.4341 ZSL: unseen accuracy=0.6326
[238/400]  Loss_D: -1.4886 Loss_G: -6.2561, Wasserstein_dist:2.0191, vae_loss_seen:738.5322 GZSL: seen=0.4205, unseen=0.4444, h=0.4322 ZSL: unseen accuracy=0.6285
[239/400]  Loss_D: -1.3808 Loss_G: -8.3616, Wasserstein_dist:1.9953, vae_loss_seen:731.2717 GZSL: seen=0.4124, unseen=0.4604, h=0.4351 ZSL: unseen accuracy=0.6215
[240/400]  Loss_D: -1.2246 Loss_G: -6.4274, Wasserstein_dist:1.7376, vae_loss_seen:729.7176 GZSL: seen=0.4101, unseen=0.4736, h=0.4396 ZSL: unseen accuracy=0.6354
[241/400]  Loss_D: -1.3328 Loss_G: -6.4749, Wasserstein_dist:1.9088, vae_loss_seen:739.5178 GZSL: seen=0.4124, unseen=0.4785, h=0.4430 ZSL: unseen accuracy=0.6271
[242/400]  Loss_D: -1.3321 Loss_G: -5.8840, Wasserstein_dist:1.9006, vae_loss_seen:727.3496 GZSL: seen=0.4074, unseen=0.4653, h=0.4344 ZSL: unseen accuracy=0.6201
