HYPER-PARAMETERS
[112/400]  Loss_D: -1.9670 Loss_G: -2.1752, Wasserstein_dist:2.6174, vae_loss_seen:361.5784 GZSL: seen=0.3818, unseen=0.4521, h=0.4140 ZSL: unseen accuracy=0.6368
[113/400]  Loss_D: -1.8782 Loss_G: -1.9809, Wasserstein_dist:2.6230, vae_loss_seen:346.2732 GZSL: seen=0.3570, unseen=0.4757, h=0.4079 ZSL: unseen accuracy=0.6410
[114/400]  Loss_D: -1.7762 Loss_G: -2.3425, Wasserstein_dist:2.4140, vae_loss_seen:366.2939 GZSL: seen=0.3605, unseen=0.4757, h=0.4101 ZSL: unseen accuracy=0.6458
[115/400]  Loss_D: -1.7114 Loss_G: -2.0784, Wasserstein_dist:2.3490, vae_loss_seen:339.9006 GZSL: seen=0.3640, unseen=0.4694, h=0.4100 ZSL: unseen accuracy=0.6389
[116/400]  Loss_D: -1.6712 Loss_G: -1.8600, Wasserstein_dist:2.2325, vae_loss_seen:334.3564 GZSL: seen=0.3740, unseen=0.4660, h=0.4150 ZSL: unseen accuracy=0.6486
[117/400]  Loss_D: -1.8535 Loss_G: -2.2884, Wasserstein_dist:2.4918, vae_loss_seen:345.9066 GZSL: seen=0.3783, unseen=0.4653, h=0.4173 ZSL: unseen accuracy=0.6500
[118/400]  Loss_D: -1.8596 Loss_G: -2.0504, Wasserstein_dist:2.5436, vae_loss_seen:362.7206 GZSL: seen=0.3814, unseen=0.4347, h=0.4063 ZSL: unseen accuracy=0.6431
[119/400]  Loss_D: -1.8411 Loss_G: -2.0985, Wasserstein_dist:2.5012, vae_loss_seen:355.6023 GZSL: seen=0.3651, unseen=0.4750, h=0.4129 ZSL: unseen accuracy=0.6437
[120/400]  Loss_D: -1.6014 Loss_G: -2.0833, Wasserstein_dist:2.2081, vae_loss_seen:353.3628 GZSL: seen=0.3643, unseen=0.4743, h=0.4121 ZSL: unseen accuracy=0.6368
[121/400]  Loss_D: -1.6323 Loss_G: -1.9613, Wasserstein_dist:2.2597, vae_loss_seen:348.6698 GZSL: seen=0.3643, unseen=0.4687, h=0.4100 ZSL: unseen accuracy=0.6403
[122/400]  Loss_D: -1.7705 Loss_G: -1.9795, Wasserstein_dist:2.3382, vae_loss_seen:368.0414 GZSL: seen=0.3911, unseen=0.4437, h=0.4158 ZSL: unseen accuracy=0.6361
[123/400]  Loss_D: -1.6100 Loss_G: -2.0614, Wasserstein_dist:2.1830, vae_loss_seen:337.7546 GZSL: seen=0.3818, unseen=0.4486, h=0.4125 ZSL: unseen accuracy=0.6375
[124/400]  Loss_D: -1.9034 Loss_G: -2.4634, Wasserstein_dist:2.5089, vae_loss_seen:375.4277 GZSL: seen=0.3953, unseen=0.4458, h=0.4191 ZSL: unseen accuracy=0.6493
[125/400]  Loss_D: -1.6787 Loss_G: -2.0645, Wasserstein_dist:2.2877, vae_loss_seen:345.0895 GZSL: seen=0.3826, unseen=0.4451, h=0.4115 ZSL: unseen accuracy=0.6368
[126/400]  Loss_D: -1.7150 Loss_G: -1.9611, Wasserstein_dist:2.3066, vae_loss_seen:348.7951 GZSL: seen=0.3764, unseen=0.4653, h=0.4161 ZSL: unseen accuracy=0.6424
[127/400]  Loss_D: -1.6221 Loss_G: -1.8898, Wasserstein_dist:2.1068, vae_loss_seen:352.7478 GZSL: seen=0.3895, unseen=0.4361, h=0.4115 ZSL: unseen accuracy=0.6493
[128/400]  Loss_D: -1.8311 Loss_G: -2.1788, Wasserstein_dist:2.5246, vae_loss_seen:348.1663 GZSL: seen=0.3752, unseen=0.4625, h=0.4143 ZSL: unseen accuracy=0.6451
[129/400]  Loss_D: -1.7318 Loss_G: -2.2918, Wasserstein_dist:2.4134, vae_loss_seen:351.8032 GZSL: seen=0.3764, unseen=0.4625, h=0.4150 ZSL: unseen accuracy=0.6437
[130/400]  Loss_D: -1.8059 Loss_G: -2.2611, Wasserstein_dist:2.4346, vae_loss_seen:356.3721 GZSL: seen=0.3868, unseen=0.4479, h=0.4151 ZSL: unseen accuracy=0.6472
[131/400]  Loss_D: -1.6994 Loss_G: -2.0129, Wasserstein_dist:2.2853, vae_loss_seen:350.5944 GZSL: seen=0.3709, unseen=0.4861, h=0.4208 ZSL: unseen accuracy=0.6451
[132/400]  Loss_D: -1.6424 Loss_G: -2.0525, Wasserstein_dist:2.2246, vae_loss_seen:359.8425 GZSL: seen=0.3922, unseen=0.4451, h=0.4170 ZSL: unseen accuracy=0.6368
[133/400]  Loss_D: -1.5308 Loss_G: -1.9333, Wasserstein_dist:2.0905, vae_loss_seen:327.2747 GZSL: seen=0.3853, unseen=0.4347, h=0.4085 ZSL: unseen accuracy=0.6424
[134/400]  Loss_D: -1.6884 Loss_G: -2.1064, Wasserstein_dist:2.2482, vae_loss_seen:356.0302 GZSL: seen=0.3829, unseen=0.4375, h=0.4084 ZSL: unseen accuracy=0.6500
[135/400]  Loss_D: -1.8181 Loss_G: -2.4489, Wasserstein_dist:2.5888, vae_loss_seen:369.4390 GZSL: seen=0.3446, unseen=0.5208, h=0.4148 ZSL: unseen accuracy=0.6382
[136/400]  Loss_D: -1.8056 Loss_G: -2.0395, Wasserstein_dist:2.4113, vae_loss_seen:355.3439 GZSL: seen=0.3798, unseen=0.4396, h=0.4075 ZSL: unseen accuracy=0.6361
[137/400]  Loss_D: -1.6516 Loss_G: -1.8875, Wasserstein_dist:2.1458, vae_loss_seen:349.9677 GZSL: seen=0.3519, unseen=0.4937, h=0.4110 ZSL: unseen accuracy=0.6326
[138/400]  Loss_D: -1.8140 Loss_G: -2.2952, Wasserstein_dist:2.4858, vae_loss_seen:360.4275 GZSL: seen=0.3764, unseen=0.4542, h=0.4116 ZSL: unseen accuracy=0.6437
[139/400]  Loss_D: -1.5990 Loss_G: -2.0657, Wasserstein_dist:2.1279, vae_loss_seen:358.3782 GZSL: seen=0.3702, unseen=0.4674, h=0.4131 ZSL: unseen accuracy=0.6368
[140/400]  Loss_D: -1.6554 Loss_G: -2.0573, Wasserstein_dist:2.2642, vae_loss_seen:350.7357 GZSL: seen=0.3713, unseen=0.4736, h=0.4163 ZSL: unseen accuracy=0.6458
[141/400]  Loss_D: -1.6348 Loss_G: -2.2651, Wasserstein_dist:2.2447, vae_loss_seen:366.9674 GZSL: seen=0.3795, unseen=0.4528, h=0.4129 ZSL: unseen accuracy=0.6403
[142/400]  Loss_D: -1.7568 Loss_G: -2.3911, Wasserstein_dist:2.4286, vae_loss_seen:354.2854 GZSL: seen=0.3725, unseen=0.4639, h=0.4132 ZSL: unseen accuracy=0.6382
[143/400]  Loss_D: -1.7736 Loss_G: -2.1528, Wasserstein_dist:2.3506, vae_loss_seen:368.8545 GZSL: seen=0.3500, unseen=0.5035, h=0.4129 ZSL: unseen accuracy=0.6368
[144/400]  Loss_D: -1.8668 Loss_G: -2.4655, Wasserstein_dist:2.5142, vae_loss_seen:360.5460 GZSL: seen=0.3709, unseen=0.4465, h=0.4052 ZSL: unseen accuracy=0.6389
[145/400]  Loss_D: -1.6374 Loss_G: -2.1269, Wasserstein_dist:2.2455, vae_loss_seen:352.9464 GZSL: seen=0.3787, unseen=0.4625, h=0.4164 ZSL: unseen accuracy=0.6424
[146/400]  Loss_D: -1.6691 Loss_G: -2.0681, Wasserstein_dist:2.2133, vae_loss_seen:363.8647 GZSL: seen=0.3895, unseen=0.4424, h=0.4143 ZSL: unseen accuracy=0.6368
[147/400]  Loss_D: -1.9124 Loss_G: -2.0819, Wasserstein_dist:2.4856, vae_loss_seen:360.7796 GZSL: seen=0.3953, unseen=0.4375, h=0.4154 ZSL: unseen accuracy=0.6458
[148/400]  Loss_D: -1.7720 Loss_G: -2.5267, Wasserstein_dist:2.4250, vae_loss_seen:362.5682 GZSL: seen=0.3791, unseen=0.4604, h=0.4158 ZSL: unseen accuracy=0.6410
[149/400]  Loss_D: -1.6898 Loss_G: -1.9071, Wasserstein_dist:2.2107, vae_loss_seen:353.8762 GZSL: seen=0.3543, unseen=0.4868, h=0.4101 ZSL: unseen accuracy=0.6437
[150/400]  Loss_D: -1.7271 Loss_G: -2.2480, Wasserstein_dist:2.3582, vae_loss_seen:346.4232 GZSL: seen=0.3698, unseen=0.4618, h=0.4107 ZSL: unseen accuracy=0.6444
[151/400]  Loss_D: -1.7237 Loss_G: -2.4324, Wasserstein_dist:2.3472, vae_loss_seen:347.1888 GZSL: seen=0.3717, unseen=0.4535, h=0.4085 ZSL: unseen accuracy=0.6417
[152/400]  Loss_D: -1.8109 Loss_G: -2.5973, Wasserstein_dist:2.4920, vae_loss_seen:360.7595 GZSL: seen=0.3795, unseen=0.4764, h=0.4224 ZSL: unseen accuracy=0.6500
[153/400]  Loss_D: -1.7341 Loss_G: -2.5020, Wasserstein_dist:2.3075, vae_loss_seen:358.4778 GZSL: seen=0.3729, unseen=0.4660, h=0.4143 ZSL: unseen accuracy=0.6437
[154/400]  Loss_D: -1.6840 Loss_G: -2.2725, Wasserstein_dist:2.1943, vae_loss_seen:349.1009 GZSL: seen=0.3612, unseen=0.4861, h=0.4145 ZSL: unseen accuracy=0.6437
[155/400]  Loss_D: -1.6657 Loss_G: -2.2666, Wasserstein_dist:2.2695, vae_loss_seen:350.0747 GZSL: seen=0.3512, unseen=0.4924, h=0.4099 ZSL: unseen accuracy=0.6486
[156/400]  Loss_D: -1.6179 Loss_G: -2.3657, Wasserstein_dist:2.2111, vae_loss_seen:358.9825 GZSL: seen=0.3965, unseen=0.4382, h=0.4163 ZSL: unseen accuracy=0.6312
[157/400]  Loss_D: -1.5883 Loss_G: -2.2704, Wasserstein_dist:2.0834, vae_loss_seen:343.0056 GZSL: seen=0.4000, unseen=0.4340, h=0.4163 ZSL: unseen accuracy=0.6493
[158/400]  Loss_D: -1.7188 Loss_G: -2.2009, Wasserstein_dist:2.3458, vae_loss_seen:344.4132 GZSL: seen=0.3488, unseen=0.5062, h=0.4131 ZSL: unseen accuracy=0.6361
[159/400]  Loss_D: -1.5877 Loss_G: -1.9682, Wasserstein_dist:2.1447, vae_loss_seen:350.4905 GZSL: seen=0.3857, unseen=0.4507, h=0.4156 ZSL: unseen accuracy=0.6465
[160/400]  Loss_D: -1.8019 Loss_G: -2.5711, Wasserstein_dist:2.4760, vae_loss_seen:345.4715 GZSL: seen=0.3721, unseen=0.4674, h=0.4143 ZSL: unseen accuracy=0.6431
[161/400]  Loss_D: -1.7488 Loss_G: -2.4304, Wasserstein_dist:2.3117, vae_loss_seen:372.7656 GZSL: seen=0.3915, unseen=0.4424, h=0.4154 ZSL: unseen accuracy=0.6451
[162/400]  Loss_D: -1.7201 Loss_G: -2.1838, Wasserstein_dist:2.2843, vae_loss_seen:362.9009 GZSL: seen=0.3748, unseen=0.4549, h=0.4110 ZSL: unseen accuracy=0.6514
[163/400]  Loss_D: -1.6975 Loss_G: -2.2850, Wasserstein_dist:2.2856, vae_loss_seen:348.2463 GZSL: seen=0.3764, unseen=0.4743, h=0.4197 ZSL: unseen accuracy=0.6514
[164/400]  Loss_D: -1.6551 Loss_G: -2.0698, Wasserstein_dist:2.1860, vae_loss_seen:352.9656 GZSL: seen=0.3903, unseen=0.4340, h=0.4110 ZSL: unseen accuracy=0.6479
[165/400]  Loss_D: -1.6088 Loss_G: -2.3134, Wasserstein_dist:2.1612, vae_loss_seen:349.0713 GZSL: seen=0.3984, unseen=0.4389, h=0.4177 ZSL: unseen accuracy=0.6444
[166/400]  Loss_D: -1.4852 Loss_G: -2.1284, Wasserstein_dist:1.9641, vae_loss_seen:331.4511 GZSL: seen=0.3593, unseen=0.4965, h=0.4169 ZSL: unseen accuracy=0.6562
[167/400]  Loss_D: -1.7481 Loss_G: -2.4606, Wasserstein_dist:2.3385, vae_loss_seen:358.7401 GZSL: seen=0.3764, unseen=0.4583, h=0.4133 ZSL: unseen accuracy=0.6431
[168/400]  Loss_D: -1.4933 Loss_G: -1.9858, Wasserstein_dist:2.0842, vae_loss_seen:343.3490 GZSL: seen=0.3969, unseen=0.4299, h=0.4127 ZSL: unseen accuracy=0.6431
[169/400]  Loss_D: -1.4984 Loss_G: -2.4086, Wasserstein_dist:2.0246, vae_loss_seen:359.8808 GZSL: seen=0.3810, unseen=0.4618, h=0.4175 ZSL: unseen accuracy=0.6375
[170/400]  Loss_D: -1.6800 Loss_G: -2.2842, Wasserstein_dist:2.1976, vae_loss_seen:351.5586 GZSL: seen=0.3822, unseen=0.4500, h=0.4133 ZSL: unseen accuracy=0.6417
[171/400]  Loss_D: -1.5310 Loss_G: -2.4516, Wasserstein_dist:2.0790, vae_loss_seen:354.5393 GZSL: seen=0.3981, unseen=0.4368, h=0.4165 ZSL: unseen accuracy=0.6431
[172/400]  Loss_D: -1.5565 Loss_G: -2.2131, Wasserstein_dist:2.1053, vae_loss_seen:357.1122 GZSL: seen=0.3810, unseen=0.4562, h=0.4152 ZSL: unseen accuracy=0.6472
[173/400]  Loss_D: -1.6517 Loss_G: -2.4666, Wasserstein_dist:2.2426, vae_loss_seen:344.0844 GZSL: seen=0.3721, unseen=0.4646, h=0.4132 ZSL: unseen accuracy=0.6417
[174/400]  Loss_D: -1.5523 Loss_G: -2.2975, Wasserstein_dist:2.0424, vae_loss_seen:356.1056 GZSL: seen=0.3578, unseen=0.4972, h=0.4161 ZSL: unseen accuracy=0.6479
[175/400]  Loss_D: -1.6813 Loss_G: -2.1186, Wasserstein_dist:2.2517, vae_loss_seen:346.4125 GZSL: seen=0.3795, unseen=0.4479, h=0.4109 ZSL: unseen accuracy=0.6361
[176/400]  Loss_D: -1.5881 Loss_G: -2.3165, Wasserstein_dist:2.1823, vae_loss_seen:357.8849 GZSL: seen=0.3911, unseen=0.4271, h=0.4083 ZSL: unseen accuracy=0.6375
[177/400]  Loss_D: -1.6777 Loss_G: -2.3653, Wasserstein_dist:2.2168, vae_loss_seen:353.1595 GZSL: seen=0.3899, unseen=0.4562, h=0.4205 ZSL: unseen accuracy=0.6437
[178/400]  Loss_D: -1.5929 Loss_G: -2.2859, Wasserstein_dist:2.1021, vae_loss_seen:354.6884 GZSL: seen=0.3853, unseen=0.4465, h=0.4136 ZSL: unseen accuracy=0.6354
[179/400]  Loss_D: -1.6474 Loss_G: -2.5806, Wasserstein_dist:2.2407, vae_loss_seen:360.5570 GZSL: seen=0.3903, unseen=0.4562, h=0.4207 ZSL: unseen accuracy=0.6396
[180/400]  Loss_D: -1.5734 Loss_G: -2.5452, Wasserstein_dist:2.1947, vae_loss_seen:350.3524 GZSL: seen=0.3845, unseen=0.4569, h=0.4176 ZSL: unseen accuracy=0.6389
[181/400]  Loss_D: -1.5947 Loss_G: -2.4235, Wasserstein_dist:2.1478, vae_loss_seen:363.8480 GZSL: seen=0.3857, unseen=0.4410, h=0.4115 ZSL: unseen accuracy=0.6354
[182/400]  Loss_D: -1.7203 Loss_G: -2.2460, Wasserstein_dist:2.3063, vae_loss_seen:355.5783 GZSL: seen=0.3744, unseen=0.4569, h=0.4116 ZSL: unseen accuracy=0.6424
[183/400]  Loss_D: -1.5581 Loss_G: -2.1699, Wasserstein_dist:2.1479, vae_loss_seen:335.7051 GZSL: seen=0.3841, unseen=0.4521, h=0.4153 ZSL: unseen accuracy=0.6472
[184/400]  Loss_D: -1.6925 Loss_G: -2.2580, Wasserstein_dist:2.2624, vae_loss_seen:357.3278 GZSL: seen=0.4012, unseen=0.4347, h=0.4173 ZSL: unseen accuracy=0.6389
[185/400]  Loss_D: -1.5854 Loss_G: -2.3797, Wasserstein_dist:2.1236, vae_loss_seen:349.0318 GZSL: seen=0.3849, unseen=0.4500, h=0.4149 ZSL: unseen accuracy=0.6368
[186/400]  Loss_D: -1.5288 Loss_G: -2.3449, Wasserstein_dist:2.1078, vae_loss_seen:352.4479 GZSL: seen=0.3628, unseen=0.4778, h=0.4124 ZSL: unseen accuracy=0.6465
[187/400]  Loss_D: -1.6373 Loss_G: -2.7550, Wasserstein_dist:2.2247, vae_loss_seen:346.6051 GZSL: seen=0.3837, unseen=0.4437, h=0.4116 ZSL: unseen accuracy=0.6382
[188/400]  Loss_D: -1.5854 Loss_G: -2.3165, Wasserstein_dist:2.1305, vae_loss_seen:357.0366 GZSL: seen=0.3775, unseen=0.4653, h=0.4168 ZSL: unseen accuracy=0.6403
[189/400]  Loss_D: -1.5196 Loss_G: -2.3489, Wasserstein_dist:2.0040, vae_loss_seen:351.7339 GZSL: seen=0.3934, unseen=0.4562, h=0.4225 ZSL: unseen accuracy=0.6458
[190/400]  Loss_D: -1.5442 Loss_G: -2.1309, Wasserstein_dist:2.1611, vae_loss_seen:341.7990 GZSL: seen=0.3841, unseen=0.4569, h=0.4174 ZSL: unseen accuracy=0.6444
[191/400]  Loss_D: -1.5375 Loss_G: -2.3622, Wasserstein_dist:2.1001, vae_loss_seen:349.4865 GZSL: seen=0.3760, unseen=0.4500, h=0.4097 ZSL: unseen accuracy=0.6354
[192/400]  Loss_D: -1.5292 Loss_G: -2.4232, Wasserstein_dist:2.1227, vae_loss_seen:330.9336 GZSL: seen=0.3946, unseen=0.4396, h=0.4159 ZSL: unseen accuracy=0.6417
[193/400]  Loss_D: -1.6226 Loss_G: -2.3862, Wasserstein_dist:2.1543, vae_loss_seen:348.7054 GZSL: seen=0.4008, unseen=0.4333, h=0.4164 ZSL: unseen accuracy=0.6403
[194/400]  Loss_D: -1.6718 Loss_G: -2.4104, Wasserstein_dist:2.2601, vae_loss_seen:360.0609 GZSL: seen=0.3903, unseen=0.4486, h=0.4174 ZSL: unseen accuracy=0.6375
[195/400]  Loss_D: -1.6046 Loss_G: -2.3247, Wasserstein_dist:2.1645, vae_loss_seen:347.6022 GZSL: seen=0.3659, unseen=0.4840, h=0.4167 ZSL: unseen accuracy=0.6472
[196/400]  Loss_D: -1.5161 Loss_G: -2.1623, Wasserstein_dist:2.0133, vae_loss_seen:338.7292 GZSL: seen=0.3659, unseen=0.4896, h=0.4188 ZSL: unseen accuracy=0.6458
[197/400]  Loss_D: -1.4512 Loss_G: -2.4494, Wasserstein_dist:1.9509, vae_loss_seen:361.9066 GZSL: seen=0.3787, unseen=0.4444, h=0.4089 ZSL: unseen accuracy=0.6424
[198/400]  Loss_D: -1.3970 Loss_G: -2.5625, Wasserstein_dist:1.9627, vae_loss_seen:337.6285 GZSL: seen=0.3919, unseen=0.4451, h=0.4168 ZSL: unseen accuracy=0.6389
[199/400]  Loss_D: -1.6250 Loss_G: -2.6359, Wasserstein_dist:2.2434, vae_loss_seen:345.5751 GZSL: seen=0.3616, unseen=0.4715, h=0.4093 ZSL: unseen accuracy=0.6326
[200/400]  Loss_D: -1.7467 Loss_G: -2.5215, Wasserstein_dist:2.3572, vae_loss_seen:352.7223 GZSL: seen=0.3725, unseen=0.4590, h=0.4113 ZSL: unseen accuracy=0.6354
[201/400]  Loss_D: -1.6799 Loss_G: -2.7215, Wasserstein_dist:2.2791, vae_loss_seen:362.7771 GZSL: seen=0.3888, unseen=0.4611, h=0.4219 ZSL: unseen accuracy=0.6389
[202/400]  Loss_D: -1.5414 Loss_G: -2.4354, Wasserstein_dist:2.0847, vae_loss_seen:342.0363 GZSL: seen=0.3841, unseen=0.4444, h=0.4121 ZSL: unseen accuracy=0.6319
[203/400]  Loss_D: -1.6176 Loss_G: -2.2998, Wasserstein_dist:2.1678, vae_loss_seen:339.5127 GZSL: seen=0.3810, unseen=0.4618, h=0.4175 ZSL: unseen accuracy=0.6535
[204/400]  Loss_D: -1.5431 Loss_G: -2.3233, Wasserstein_dist:2.1307, vae_loss_seen:346.7412 GZSL: seen=0.3853, unseen=0.4486, h=0.4145 ZSL: unseen accuracy=0.6340
[205/400]  Loss_D: -1.5593 Loss_G: -2.2836, Wasserstein_dist:2.0686, vae_loss_seen:355.2704 GZSL: seen=0.3895, unseen=0.4486, h=0.4170 ZSL: unseen accuracy=0.6410
[206/400]  Loss_D: -1.5725 Loss_G: -2.6680, Wasserstein_dist:2.1038, vae_loss_seen:361.9146 GZSL: seen=0.3822, unseen=0.4521, h=0.4142 ZSL: unseen accuracy=0.6410
[207/400]  Loss_D: -1.5496 Loss_G: -2.2351, Wasserstein_dist:2.0644, vae_loss_seen:337.3496 GZSL: seen=0.3841, unseen=0.4507, h=0.4147 ZSL: unseen accuracy=0.6403
[208/400]  Loss_D: -1.4823 Loss_G: -2.7903, Wasserstein_dist:2.1085, vae_loss_seen:346.2606 GZSL: seen=0.3562, unseen=0.4799, h=0.4089 ZSL: unseen accuracy=0.6417
[209/400]  Loss_D: -1.5050 Loss_G: -2.0642, Wasserstein_dist:1.9890, vae_loss_seen:331.5436 GZSL: seen=0.3837, unseen=0.4535, h=0.4157 ZSL: unseen accuracy=0.6368
[210/400]  Loss_D: -1.6142 Loss_G: -2.5288, Wasserstein_dist:2.1405, vae_loss_seen:353.8235 GZSL: seen=0.3678, unseen=0.4847, h=0.4183 ZSL: unseen accuracy=0.6382
[211/400]  Loss_D: -1.7161 Loss_G: -2.5111, Wasserstein_dist:2.3072, vae_loss_seen:347.6324 GZSL: seen=0.3829, unseen=0.4549, h=0.4158 ZSL: unseen accuracy=0.6368
[212/400]  Loss_D: -1.4099 Loss_G: -2.6519, Wasserstein_dist:1.9149, vae_loss_seen:351.9439 GZSL: seen=0.3671, unseen=0.4750, h=0.4141 ZSL: unseen accuracy=0.6347
[213/400]  Loss_D: -1.6763 Loss_G: -2.6118, Wasserstein_dist:2.2151, vae_loss_seen:362.1173 GZSL: seen=0.3868, unseen=0.4479, h=0.4151 ZSL: unseen accuracy=0.6458
[214/400]  Loss_D: -1.5497 Loss_G: -2.5541, Wasserstein_dist:2.0694, vae_loss_seen:357.0198 GZSL: seen=0.3682, unseen=0.4715, h=0.4135 ZSL: unseen accuracy=0.6361
[215/400]  Loss_D: -1.7311 Loss_G: -2.8076, Wasserstein_dist:2.3204, vae_loss_seen:346.3089 GZSL: seen=0.3922, unseen=0.4549, h=0.4212 ZSL: unseen accuracy=0.6403
[216/400]  Loss_D: -1.7100 Loss_G: -2.6890, Wasserstein_dist:2.3283, vae_loss_seen:362.7025 GZSL: seen=0.3752, unseen=0.4722, h=0.4182 ZSL: unseen accuracy=0.6389
[217/400]  Loss_D: -1.6839 Loss_G: -2.5975, Wasserstein_dist:2.2227, vae_loss_seen:358.9159 GZSL: seen=0.3640, unseen=0.4819, h=0.4147 ZSL: unseen accuracy=0.6396
[218/400]  Loss_D: -1.5597 Loss_G: -2.5622, Wasserstein_dist:2.1585, vae_loss_seen:366.1793 GZSL: seen=0.3864, unseen=0.4479, h=0.4149 ZSL: unseen accuracy=0.6312
[219/400]  Loss_D: -1.4736 Loss_G: -2.3344, Wasserstein_dist:2.0081, vae_loss_seen:343.4014 GZSL: seen=0.3849, unseen=0.4549, h=0.4170 ZSL: unseen accuracy=0.6437
[220/400]  Loss_D: -1.4918 Loss_G: -2.6171, Wasserstein_dist:1.9530, vae_loss_seen:356.0135 GZSL: seen=0.3690, unseen=0.4687, h=0.4129 ZSL: unseen accuracy=0.6396
[221/400]  Loss_D: -1.4946 Loss_G: -2.3894, Wasserstein_dist:2.0025, vae_loss_seen:343.5132 GZSL: seen=0.3926, unseen=0.4417, h=0.4157 ZSL: unseen accuracy=0.6347
[222/400]  Loss_D: -1.5087 Loss_G: -2.3891, Wasserstein_dist:1.9757, vae_loss_seen:350.4300 GZSL: seen=0.3628, unseen=0.4819, h=0.4140 ZSL: unseen accuracy=0.6417
[223/400]  Loss_D: -1.6609 Loss_G: -2.3825, Wasserstein_dist:2.1566, vae_loss_seen:359.7533 GZSL: seen=0.3826, unseen=0.4549, h=0.4156 ZSL: unseen accuracy=0.6347
[224/400]  Loss_D: -1.5690 Loss_G: -2.7529, Wasserstein_dist:2.1137, vae_loss_seen:350.3188 GZSL: seen=0.3891, unseen=0.4535, h=0.4189 ZSL: unseen accuracy=0.6424
[225/400]  Loss_D: -1.5984 Loss_G: -2.6042, Wasserstein_dist:2.1028, vae_loss_seen:363.4531 GZSL: seen=0.3686, unseen=0.4757, h=0.4154 ZSL: unseen accuracy=0.6340
[226/400]  Loss_D: -1.4450 Loss_G: -2.3712, Wasserstein_dist:1.9373, vae_loss_seen:347.5270 GZSL: seen=0.3961, unseen=0.4486, h=0.4207 ZSL: unseen accuracy=0.6437
[227/400]  Loss_D: -1.4875 Loss_G: -2.6319, Wasserstein_dist:2.0379, vae_loss_seen:356.0265 GZSL: seen=0.3698, unseen=0.4583, h=0.4093 ZSL: unseen accuracy=0.6396
[228/400]  Loss_D: -1.5730 Loss_G: -2.7542, Wasserstein_dist:2.1841, vae_loss_seen:358.1390 GZSL: seen=0.3725, unseen=0.4632, h=0.4129 ZSL: unseen accuracy=0.6375
[229/400]  Loss_D: -1.4253 Loss_G: -2.3530, Wasserstein_dist:1.9395, vae_loss_seen:346.9387 GZSL: seen=0.3915, unseen=0.4486, h=0.4181 ZSL: unseen accuracy=0.6417
[230/400]  Loss_D: -1.3981 Loss_G: -2.4800, Wasserstein_dist:1.9166, vae_loss_seen:338.4622 GZSL: seen=0.3864, unseen=0.4458, h=0.4140 ZSL: unseen accuracy=0.6368
[231/400]  Loss_D: -1.4714 Loss_G: -2.5883, Wasserstein_dist:1.9693, vae_loss_seen:353.0139 GZSL: seen=0.3690, unseen=0.4715, h=0.4140 ZSL: unseen accuracy=0.6354
[232/400]  Loss_D: -1.4681 Loss_G: -2.5529, Wasserstein_dist:2.0284, vae_loss_seen:343.8880 GZSL: seen=0.3667, unseen=0.4743, h=0.4136 ZSL: unseen accuracy=0.6368
[233/400]  Loss_D: -1.5033 Loss_G: -2.4193, Wasserstein_dist:1.9448, vae_loss_seen:343.6097 GZSL: seen=0.3919, unseen=0.4410, h=0.4150 ZSL: unseen accuracy=0.6431
[234/400]  Loss_D: -1.5322 Loss_G: -2.6472, Wasserstein_dist:2.1404, vae_loss_seen:360.7851 GZSL: seen=0.3857, unseen=0.4486, h=0.4148 ZSL: unseen accuracy=0.6361
[235/400]  Loss_D: -1.6644 Loss_G: -2.8448, Wasserstein_dist:2.2810, vae_loss_seen:354.1038 GZSL: seen=0.3647, unseen=0.4722, h=0.4116 ZSL: unseen accuracy=0.6417
[236/400]  Loss_D: -1.4313 Loss_G: -2.3654, Wasserstein_dist:1.9662, vae_loss_seen:337.1849 GZSL: seen=0.3868, unseen=0.4361, h=0.4100 ZSL: unseen accuracy=0.6326
[237/400]  Loss_D: -1.4981 Loss_G: -2.5543, Wasserstein_dist:1.9991, vae_loss_seen:349.6904 GZSL: seen=0.3674, unseen=0.4750, h=0.4144 ZSL: unseen accuracy=0.6389
[238/400]  Loss_D: -1.4715 Loss_G: -2.5602, Wasserstein_dist:1.9969, vae_loss_seen:345.2840 GZSL: seen=0.3748, unseen=0.4729, h=0.4182 ZSL: unseen accuracy=0.6340
[239/400]  Loss_D: -1.5257 Loss_G: -2.5030, Wasserstein_dist:2.0927, vae_loss_seen:344.9630 GZSL: seen=0.3702, unseen=0.4750, h=0.4161 ZSL: unseen accuracy=0.6340
[240/400]  Loss_D: -1.3678 Loss_G: -2.3828, Wasserstein_dist:1.9078, vae_loss_seen:343.4080 GZSL: seen=0.3733, unseen=0.4799, h=0.4199 ZSL: unseen accuracy=0.6396
[241/400]  Loss_D: -1.5425 Loss_G: -2.6322, Wasserstein_dist:2.0590, vae_loss_seen:366.7383 GZSL: seen=0.3930, unseen=0.4417, h=0.4159 ZSL: unseen accuracy=0.6354
[242/400]  Loss_D: -1.5582 Loss_G: -2.7619, Wasserstein_dist:2.0467, vae_loss_seen:364.2261 GZSL: seen=0.3671, unseen=0.4854, h=0.4180 ZSL: unseen accuracy=0.6354
