HYPER-PARAMETERS
[384/500]  Loss_D: -14.7888 Loss_G: -22.7452, Wasserstein_dist:20.5384, vae_loss_seen:563.1733 GZSL: seen=0.9193, unseen=0.5718, h=0.7051 ZSL: unseen accuracy=0.5777
[385/500]  Loss_D: -17.1374 Loss_G: -22.6984, Wasserstein_dist:23.0575, vae_loss_seen:553.1642 GZSL: seen=0.9253, unseen=0.5826, h=0.7150 ZSL: unseen accuracy=0.5867
[386/500]  Loss_D: -16.3336 Loss_G: -21.9922, Wasserstein_dist:21.4756, vae_loss_seen:544.0251 GZSL: seen=0.9347, unseen=0.5375, h=0.6825 ZSL: unseen accuracy=0.6031
[387/500]  Loss_D: -14.8964 Loss_G: -22.8358, Wasserstein_dist:21.4466, vae_loss_seen:563.4287 GZSL: seen=0.9387, unseen=0.5446, h=0.6893 ZSL: unseen accuracy=0.5629
[388/500]  Loss_D: -14.6931 Loss_G: -22.0827, Wasserstein_dist:20.1692, vae_loss_seen:549.6796 GZSL: seen=0.9298, unseen=0.5557, h=0.6957 ZSL: unseen accuracy=0.5794
[389/500]  Loss_D: -16.7674 Loss_G: -21.5652, Wasserstein_dist:23.0205, vae_loss_seen:568.6651 GZSL: seen=0.9249, unseen=0.5476, h=0.6880 ZSL: unseen accuracy=0.5789
[390/500]  Loss_D: -16.1958 Loss_G: -22.8093, Wasserstein_dist:22.3429, vae_loss_seen:560.7892 GZSL: seen=0.9159, unseen=0.5536, h=0.6901 ZSL: unseen accuracy=0.5638
[391/500]  Loss_D: -15.2675 Loss_G: -22.2926, Wasserstein_dist:22.4762, vae_loss_seen:564.7725 GZSL: seen=0.9363, unseen=0.5336, h=0.6798 ZSL: unseen accuracy=0.5897
[392/500]  Loss_D: -13.1938 Loss_G: -21.1513, Wasserstein_dist:18.5083, vae_loss_seen:577.7549 GZSL: seen=0.9419, unseen=0.5033, h=0.6560 ZSL: unseen accuracy=0.5635
[393/500]  Loss_D: -18.6457 Loss_G: -22.1038, Wasserstein_dist:23.3335, vae_loss_seen:564.4099 GZSL: seen=0.9110, unseen=0.5515, h=0.6870 ZSL: unseen accuracy=0.5931
[394/500]  Loss_D: -17.1572 Loss_G: -21.9386, Wasserstein_dist:22.6031, vae_loss_seen:554.2043 GZSL: seen=0.9363, unseen=0.5694, h=0.7081 ZSL: unseen accuracy=0.5801
[395/500]  Loss_D: -17.5011 Loss_G: -23.0932, Wasserstein_dist:21.9061, vae_loss_seen:551.5347 GZSL: seen=0.9171, unseen=0.5624, h=0.6973 ZSL: unseen accuracy=0.5888
[396/500]  Loss_D: -14.5744 Loss_G: -22.4105, Wasserstein_dist:20.0544, vae_loss_seen:557.8753 GZSL: seen=0.9131, unseen=0.5553, h=0.6906 ZSL: unseen accuracy=0.5800
[397/500]  Loss_D: -13.6400 Loss_G: -22.5708, Wasserstein_dist:19.5216, vae_loss_seen:550.2624 GZSL: seen=0.9131, unseen=0.5523, h=0.6883 ZSL: unseen accuracy=0.5790
[398/500]  Loss_D: -15.8202 Loss_G: -21.9191, Wasserstein_dist:21.4338, vae_loss_seen:558.5127 GZSL: seen=0.9250, unseen=0.5529, h=0.6921 ZSL: unseen accuracy=0.6017
[399/500]  Loss_D: -14.4433 Loss_G: -22.5808, Wasserstein_dist:20.3337, vae_loss_seen:537.6075 GZSL: seen=0.9084, unseen=0.5559, h=0.6897 ZSL: unseen accuracy=0.6125
[400/500]  Loss_D: -13.5732 Loss_G: -23.0245, Wasserstein_dist:20.4779, vae_loss_seen:539.6857 GZSL: seen=0.9177, unseen=0.5631, h=0.6980 ZSL: unseen accuracy=0.5816
[401/500]  Loss_D: -20.6734 Loss_G: -22.3823, Wasserstein_dist:27.0020, vae_loss_seen:572.5302 GZSL: seen=0.9185, unseen=0.5693, h=0.7029 ZSL: unseen accuracy=0.5824
[402/500]  Loss_D: -15.7199 Loss_G: -21.8962, Wasserstein_dist:21.1284, vae_loss_seen:562.2487 GZSL: seen=0.9248, unseen=0.5692, h=0.7046 ZSL: unseen accuracy=0.6094
[403/500]  Loss_D: -16.8259 Loss_G: -21.6844, Wasserstein_dist:22.5738, vae_loss_seen:567.8892 GZSL: seen=0.9231, unseen=0.5641, h=0.7003 ZSL: unseen accuracy=0.5789
[404/500]  Loss_D: -14.6680 Loss_G: -21.7163, Wasserstein_dist:19.8892, vae_loss_seen:550.9265 GZSL: seen=0.9173, unseen=0.5465, h=0.6850 ZSL: unseen accuracy=0.5683
[405/500]  Loss_D: -17.7056 Loss_G: -22.7514, Wasserstein_dist:22.5022, vae_loss_seen:549.6608 GZSL: seen=0.9287, unseen=0.5452, h=0.6871 ZSL: unseen accuracy=0.5868
[406/500]  Loss_D: -18.2173 Loss_G: -21.1638, Wasserstein_dist:23.6911, vae_loss_seen:575.1713 GZSL: seen=0.9120, unseen=0.5729, h=0.7037 ZSL: unseen accuracy=0.5927
[407/500]  Loss_D: -20.4660 Loss_G: -21.6164, Wasserstein_dist:25.6574, vae_loss_seen:560.2634 GZSL: seen=0.9268, unseen=0.5277, h=0.6725 ZSL: unseen accuracy=0.5918
[408/500]  Loss_D: -16.7713 Loss_G: -22.1740, Wasserstein_dist:21.9919, vae_loss_seen:558.3366 GZSL: seen=0.9357, unseen=0.5515, h=0.6940 ZSL: unseen accuracy=0.5830
[409/500]  Loss_D: -19.4529 Loss_G: -22.0348, Wasserstein_dist:26.2426, vae_loss_seen:562.2705 GZSL: seen=0.9241, unseen=0.5462, h=0.6866 ZSL: unseen accuracy=0.5600
[410/500]  Loss_D: -16.4727 Loss_G: -22.5360, Wasserstein_dist:22.2182, vae_loss_seen:561.5881 GZSL: seen=0.9330, unseen=0.5706, h=0.7081 ZSL: unseen accuracy=0.5939
[411/500]  Loss_D: -13.4239 Loss_G: -23.3269, Wasserstein_dist:19.3040, vae_loss_seen:543.1024 GZSL: seen=0.9276, unseen=0.5448, h=0.6865 ZSL: unseen accuracy=0.5913
[412/500]  Loss_D: -19.4664 Loss_G: -24.0781, Wasserstein_dist:24.9848, vae_loss_seen:541.1517 GZSL: seen=0.9148, unseen=0.5688, h=0.7015 ZSL: unseen accuracy=0.5483
[413/500]  Loss_D: -18.2193 Loss_G: -22.3029, Wasserstein_dist:25.0688, vae_loss_seen:563.7748 GZSL: seen=0.9217, unseen=0.5781, h=0.7106 ZSL: unseen accuracy=0.5776
[414/500]  Loss_D: -17.6461 Loss_G: -21.3977, Wasserstein_dist:24.1496, vae_loss_seen:562.6211 GZSL: seen=0.9554, unseen=0.5194, h=0.6730 ZSL: unseen accuracy=0.5789
[415/500]  Loss_D: -19.1147 Loss_G: -22.0168, Wasserstein_dist:24.4858, vae_loss_seen:583.5493 GZSL: seen=0.9191, unseen=0.5342, h=0.6757 ZSL: unseen accuracy=0.5750
[416/500]  Loss_D: -13.9113 Loss_G: -22.1646, Wasserstein_dist:18.9805, vae_loss_seen:543.7043 GZSL: seen=0.9116, unseen=0.5594, h=0.6933 ZSL: unseen accuracy=0.5838
[417/500]  Loss_D: -17.5854 Loss_G: -22.3253, Wasserstein_dist:22.6161, vae_loss_seen:560.9055 GZSL: seen=0.9293, unseen=0.5575, h=0.6970 ZSL: unseen accuracy=0.5742
[418/500]  Loss_D: -17.2915 Loss_G: -22.8469, Wasserstein_dist:23.1921, vae_loss_seen:550.6505 GZSL: seen=0.9203, unseen=0.5307, h=0.6732 ZSL: unseen accuracy=0.5713
[419/500]  Loss_D: -15.0838 Loss_G: -22.2864, Wasserstein_dist:20.2159, vae_loss_seen:538.6848 GZSL: seen=0.9242, unseen=0.5256, h=0.6701 ZSL: unseen accuracy=0.5759
[420/500]  Loss_D: -13.5003 Loss_G: -21.5895, Wasserstein_dist:18.8715, vae_loss_seen:555.0377 GZSL: seen=0.9177, unseen=0.5605, h=0.6959 ZSL: unseen accuracy=0.6166
[421/500]  Loss_D: -16.8622 Loss_G: -22.0508, Wasserstein_dist:22.2890, vae_loss_seen:558.6545 GZSL: seen=0.9261, unseen=0.5558, h=0.6947 ZSL: unseen accuracy=0.5986
[422/500]  Loss_D: -14.5076 Loss_G: -22.5222, Wasserstein_dist:18.9430, vae_loss_seen:559.7269 GZSL: seen=0.9220, unseen=0.5541, h=0.6922 ZSL: unseen accuracy=0.6327
[423/500]  Loss_D: -12.4297 Loss_G: -22.3058, Wasserstein_dist:19.4241, vae_loss_seen:539.2195 GZSL: seen=0.9308, unseen=0.5255, h=0.6718 ZSL: unseen accuracy=0.5949
[424/500]  Loss_D: -17.4057 Loss_G: -21.1285, Wasserstein_dist:22.0087, vae_loss_seen:577.0096 GZSL: seen=0.9203, unseen=0.5768, h=0.7092 ZSL: unseen accuracy=0.6014
[425/500]  Loss_D: -14.8369 Loss_G: -22.7531, Wasserstein_dist:19.7439, vae_loss_seen:562.1185 GZSL: seen=0.9131, unseen=0.5657, h=0.6986 ZSL: unseen accuracy=0.5817
[426/500]  Loss_D: -15.2088 Loss_G: -22.4229, Wasserstein_dist:20.3664, vae_loss_seen:553.0624 GZSL: seen=0.9335, unseen=0.5344, h=0.6797 ZSL: unseen accuracy=0.5687
[427/500]  Loss_D: -20.6432 Loss_G: -21.8372, Wasserstein_dist:26.4246, vae_loss_seen:571.0879 GZSL: seen=0.9205, unseen=0.5776, h=0.7098 ZSL: unseen accuracy=0.5987
[428/500]  Loss_D: -15.8705 Loss_G: -21.7928, Wasserstein_dist:21.6889, vae_loss_seen:574.7502 GZSL: seen=0.9113, unseen=0.5487, h=0.6849 ZSL: unseen accuracy=0.5890
[429/500]  Loss_D: -16.0686 Loss_G: -22.2417, Wasserstein_dist:21.6450, vae_loss_seen:555.7568 GZSL: seen=0.9180, unseen=0.5758, h=0.7077 ZSL: unseen accuracy=0.5990
[430/500]  Loss_D: -16.8408 Loss_G: -21.6596, Wasserstein_dist:22.7561, vae_loss_seen:554.0686 GZSL: seen=0.9265, unseen=0.5806, h=0.7138 ZSL: unseen accuracy=0.6103
[431/500]  Loss_D: -13.4479 Loss_G: -22.5327, Wasserstein_dist:20.3004, vae_loss_seen:539.8116 GZSL: seen=0.9156, unseen=0.5679, h=0.7010 ZSL: unseen accuracy=0.6009
[432/500]  Loss_D: -18.8132 Loss_G: -21.3495, Wasserstein_dist:23.7195, vae_loss_seen:593.2867 GZSL: seen=0.9211, unseen=0.5320, h=0.6745 ZSL: unseen accuracy=0.5745
[433/500]  Loss_D: -13.3129 Loss_G: -22.3468, Wasserstein_dist:19.7535, vae_loss_seen:552.2128 GZSL: seen=0.9012, unseen=0.5604, h=0.6911 ZSL: unseen accuracy=0.5893
[434/500]  Loss_D: -17.4886 Loss_G: -21.4233, Wasserstein_dist:22.1223, vae_loss_seen:555.5244 GZSL: seen=0.9184, unseen=0.5783, h=0.7097 ZSL: unseen accuracy=0.6007
[435/500]  Loss_D: -17.4004 Loss_G: -20.5503, Wasserstein_dist:21.8054, vae_loss_seen:577.9073 GZSL: seen=0.9220, unseen=0.5825, h=0.7139 ZSL: unseen accuracy=0.5867
[436/500]  Loss_D: -15.1001 Loss_G: -21.5106, Wasserstein_dist:20.5638, vae_loss_seen:557.8533 GZSL: seen=0.9380, unseen=0.5618, h=0.7027 ZSL: unseen accuracy=0.5835
[437/500]  Loss_D: -16.5383 Loss_G: -22.5157, Wasserstein_dist:22.8315, vae_loss_seen:548.9777 GZSL: seen=0.9185, unseen=0.5665, h=0.7008 ZSL: unseen accuracy=0.6085
[438/500]  Loss_D: -15.8859 Loss_G: -22.0525, Wasserstein_dist:20.7915, vae_loss_seen:560.2220 GZSL: seen=0.9308, unseen=0.5576, h=0.6974 ZSL: unseen accuracy=0.5887
[439/500]  Loss_D: -15.2721 Loss_G: -21.8634, Wasserstein_dist:20.9211, vae_loss_seen:575.9317 GZSL: seen=0.9201, unseen=0.5825, h=0.7134 ZSL: unseen accuracy=0.5781
[440/500]  Loss_D: -16.9370 Loss_G: -21.7634, Wasserstein_dist:23.5882, vae_loss_seen:562.1759 GZSL: seen=0.9376, unseen=0.5481, h=0.6918 ZSL: unseen accuracy=0.5911
[441/500]  Loss_D: -13.7332 Loss_G: -21.9889, Wasserstein_dist:18.3249, vae_loss_seen:561.3662 GZSL: seen=0.9213, unseen=0.5804, h=0.7122 ZSL: unseen accuracy=0.5925
[442/500]  Loss_D: -16.0505 Loss_G: -23.1003, Wasserstein_dist:21.2375, vae_loss_seen:549.0093 GZSL: seen=0.9422, unseen=0.5528, h=0.6968 ZSL: unseen accuracy=0.6161
[443/500]  Loss_D: -17.2516 Loss_G: -22.9376, Wasserstein_dist:22.2723, vae_loss_seen:543.6528 GZSL: seen=0.9279, unseen=0.5594, h=0.6980 ZSL: unseen accuracy=0.5786
[444/500]  Loss_D: -16.0406 Loss_G: -22.1979, Wasserstein_dist:21.1814, vae_loss_seen:542.5692 GZSL: seen=0.9360, unseen=0.5677, h=0.7067 ZSL: unseen accuracy=0.5849
[445/500]  Loss_D: -16.4966 Loss_G: -21.8804, Wasserstein_dist:22.0363, vae_loss_seen:558.1896 GZSL: seen=0.9203, unseen=0.5524, h=0.6904 ZSL: unseen accuracy=0.6176
[446/500]  Loss_D: -19.3916 Loss_G: -22.1952, Wasserstein_dist:24.0835, vae_loss_seen:545.1486 GZSL: seen=0.9228, unseen=0.5590, h=0.6963 ZSL: unseen accuracy=0.5478
[447/500]  Loss_D: -13.8938 Loss_G: -21.3959, Wasserstein_dist:19.3977, vae_loss_seen:553.2118 GZSL: seen=0.9197, unseen=0.5836, h=0.7140 ZSL: unseen accuracy=0.5802
[448/500]  Loss_D: -16.7096 Loss_G: -22.2129, Wasserstein_dist:22.0661, vae_loss_seen:560.7831 GZSL: seen=0.9235, unseen=0.5496, h=0.6891 ZSL: unseen accuracy=0.6149
[449/500]  Loss_D: -17.2700 Loss_G: -22.1613, Wasserstein_dist:22.0059, vae_loss_seen:555.1161 GZSL: seen=0.9157, unseen=0.5517, h=0.6886 ZSL: unseen accuracy=0.5811
[450/500]  Loss_D: -16.0569 Loss_G: -21.5664, Wasserstein_dist:22.3584, vae_loss_seen:573.9967 GZSL: seen=0.9290, unseen=0.5693, h=0.7060 ZSL: unseen accuracy=0.5896
[451/500]  Loss_D: -15.3940 Loss_G: -21.0848, Wasserstein_dist:21.2893, vae_loss_seen:582.0874 GZSL: seen=0.9045, unseen=0.5591, h=0.6910 ZSL: unseen accuracy=0.5827
[452/500]  Loss_D: -20.0573 Loss_G: -22.2186, Wasserstein_dist:24.5445, vae_loss_seen:562.6776 GZSL: seen=0.9204, unseen=0.5552, h=0.6926 ZSL: unseen accuracy=0.6027
[453/500]  Loss_D: -17.1994 Loss_G: -22.2224, Wasserstein_dist:21.0252, vae_loss_seen:545.4592 GZSL: seen=0.9231, unseen=0.5619, h=0.6986 ZSL: unseen accuracy=0.5910
[454/500]  Loss_D: -15.1337 Loss_G: -22.5500, Wasserstein_dist:19.7990, vae_loss_seen:553.7285 GZSL: seen=0.9174, unseen=0.5727, h=0.7052 ZSL: unseen accuracy=0.5884
[455/500]  Loss_D: -12.6839 Loss_G: -22.0385, Wasserstein_dist:18.0490, vae_loss_seen:542.0229 GZSL: seen=0.9068, unseen=0.5691, h=0.6993 ZSL: unseen accuracy=0.6326
[456/500]  Loss_D: -15.1043 Loss_G: -22.5958, Wasserstein_dist:20.0984, vae_loss_seen:544.5199 GZSL: seen=0.9319, unseen=0.5664, h=0.7045 ZSL: unseen accuracy=0.5855
[457/500]  Loss_D: -16.3047 Loss_G: -21.7911, Wasserstein_dist:22.8643, vae_loss_seen:567.1712 GZSL: seen=0.9217, unseen=0.5695, h=0.7040 ZSL: unseen accuracy=0.5770
[458/500]  Loss_D: -16.4179 Loss_G: -22.1034, Wasserstein_dist:21.0361, vae_loss_seen:565.3619 GZSL: seen=0.9169, unseen=0.5584, h=0.6941 ZSL: unseen accuracy=0.5764
[459/500]  Loss_D: -17.7434 Loss_G: -21.5736, Wasserstein_dist:23.2959, vae_loss_seen:562.2899 GZSL: seen=0.9173, unseen=0.5784, h=0.7094 ZSL: unseen accuracy=0.5774
[460/500]  Loss_D: -13.1595 Loss_G: -21.6890, Wasserstein_dist:19.7431, vae_loss_seen:566.1912 GZSL: seen=0.9127, unseen=0.5614, h=0.6952 ZSL: unseen accuracy=0.5705
[461/500]  Loss_D: -15.6993 Loss_G: -20.7262, Wasserstein_dist:21.1399, vae_loss_seen:570.8485 GZSL: seen=0.9104, unseen=0.5493, h=0.6851 ZSL: unseen accuracy=0.6107
[462/500]  Loss_D: -15.4753 Loss_G: -22.0911, Wasserstein_dist:20.9811, vae_loss_seen:565.0281 GZSL: seen=0.9414, unseen=0.5650, h=0.7062 ZSL: unseen accuracy=0.5883
[463/500]  Loss_D: -13.8386 Loss_G: -21.7943, Wasserstein_dist:19.7695, vae_loss_seen:557.7680 GZSL: seen=0.9275, unseen=0.5549, h=0.6944 ZSL: unseen accuracy=0.5760
[464/500]  Loss_D: -16.0840 Loss_G: -22.0563, Wasserstein_dist:22.5379, vae_loss_seen:555.8011 GZSL: seen=0.9197, unseen=0.5551, h=0.6923 ZSL: unseen accuracy=0.5917
[465/500]  Loss_D: -17.5428 Loss_G: -21.7856, Wasserstein_dist:22.8973, vae_loss_seen:568.2258 GZSL: seen=0.9293, unseen=0.5630, h=0.7012 ZSL: unseen accuracy=0.5808
[466/500]  Loss_D: -16.3413 Loss_G: -20.9379, Wasserstein_dist:21.6213, vae_loss_seen:582.0059 GZSL: seen=0.9443, unseen=0.5901, h=0.7263 ZSL: unseen accuracy=0.5996
[467/500]  Loss_D: -13.4698 Loss_G: -22.2454, Wasserstein_dist:17.9331, vae_loss_seen:536.6810 GZSL: seen=0.9297, unseen=0.5796, h=0.7140 ZSL: unseen accuracy=0.5807
[468/500]  Loss_D: -19.6158 Loss_G: -21.8645, Wasserstein_dist:26.2198, vae_loss_seen:577.7549 GZSL: seen=0.9177, unseen=0.5436, h=0.6827 ZSL: unseen accuracy=0.5716
[469/500]  Loss_D: -14.3610 Loss_G: -21.6169, Wasserstein_dist:20.6735, vae_loss_seen:563.8483 GZSL: seen=0.9208, unseen=0.5698, h=0.7040 ZSL: unseen accuracy=0.5902
[470/500]  Loss_D: -14.7518 Loss_G: -22.0582, Wasserstein_dist:20.1575, vae_loss_seen:565.8058 GZSL: seen=0.9151, unseen=0.5634, h=0.6974 ZSL: unseen accuracy=0.6000
[471/500]  Loss_D: -15.6238 Loss_G: -20.9102, Wasserstein_dist:20.3126, vae_loss_seen:562.6150 GZSL: seen=0.9389, unseen=0.5469, h=0.6912 ZSL: unseen accuracy=0.6210
[472/500]  Loss_D: -15.2066 Loss_G: -21.4113, Wasserstein_dist:19.8981, vae_loss_seen:572.1022 GZSL: seen=0.9233, unseen=0.5515, h=0.6905 ZSL: unseen accuracy=0.5790
[473/500]  Loss_D: -14.7943 Loss_G: -21.7450, Wasserstein_dist:19.2507, vae_loss_seen:557.1870 GZSL: seen=0.9237, unseen=0.5549, h=0.6933 ZSL: unseen accuracy=0.5852
[474/500]  Loss_D: -15.6417 Loss_G: -22.4518, Wasserstein_dist:20.1004, vae_loss_seen:557.2114 GZSL: seen=0.9238, unseen=0.5324, h=0.6755 ZSL: unseen accuracy=0.5866
[475/500]  Loss_D: -17.3954 Loss_G: -22.7132, Wasserstein_dist:23.1511, vae_loss_seen:545.4568 GZSL: seen=0.9253, unseen=0.5322, h=0.6757 ZSL: unseen accuracy=0.5817
[476/500]  Loss_D: -18.3614 Loss_G: -21.5977, Wasserstein_dist:23.3959, vae_loss_seen:571.7279 GZSL: seen=0.9279, unseen=0.5798, h=0.7137 ZSL: unseen accuracy=0.5771
[477/500]  Loss_D: -15.8809 Loss_G: -22.3942, Wasserstein_dist:21.1220, vae_loss_seen:555.0444 GZSL: seen=0.9391, unseen=0.5053, h=0.6570 ZSL: unseen accuracy=0.5691
[478/500]  Loss_D: -18.2104 Loss_G: -20.8299, Wasserstein_dist:22.2083, vae_loss_seen:571.2422 GZSL: seen=0.9216, unseen=0.5695, h=0.7040 ZSL: unseen accuracy=0.5782
[479/500]  Loss_D: -15.7299 Loss_G: -21.4202, Wasserstein_dist:21.0858, vae_loss_seen:555.4872 GZSL: seen=0.9215, unseen=0.5507, h=0.6894 ZSL: unseen accuracy=0.6038
[480/500]  Loss_D: -19.3552 Loss_G: -21.1255, Wasserstein_dist:25.0091, vae_loss_seen:578.3830 GZSL: seen=0.9335, unseen=0.5697, h=0.7076 ZSL: unseen accuracy=0.6001
[481/500]  Loss_D: -18.6637 Loss_G: -21.8094, Wasserstein_dist:24.7089, vae_loss_seen:556.3302 GZSL: seen=0.9240, unseen=0.5384, h=0.6804 ZSL: unseen accuracy=0.5685
[482/500]  Loss_D: -16.8917 Loss_G: -21.0571, Wasserstein_dist:21.9588, vae_loss_seen:562.0579 GZSL: seen=0.9182, unseen=0.5584, h=0.6944 ZSL: unseen accuracy=0.5592
[483/500]  Loss_D: -17.1824 Loss_G: -21.2711, Wasserstein_dist:22.6516, vae_loss_seen:575.7911 GZSL: seen=0.9144, unseen=0.5365, h=0.6763 ZSL: unseen accuracy=0.6095
[484/500]  Loss_D: -15.4995 Loss_G: -21.1703, Wasserstein_dist:20.4261, vae_loss_seen:562.0206 GZSL: seen=0.9177, unseen=0.5305, h=0.6724 ZSL: unseen accuracy=0.5712
[485/500]  Loss_D: -15.8892 Loss_G: -21.2061, Wasserstein_dist:21.2330, vae_loss_seen:576.5631 GZSL: seen=0.9332, unseen=0.5384, h=0.6829 ZSL: unseen accuracy=0.5683
[486/500]  Loss_D: -14.1932 Loss_G: -22.2854, Wasserstein_dist:20.7215, vae_loss_seen:560.7542 GZSL: seen=0.9203, unseen=0.5472, h=0.6863 ZSL: unseen accuracy=0.5602
[487/500]  Loss_D: -12.5263 Loss_G: -21.3626, Wasserstein_dist:19.0688, vae_loss_seen:562.4738 GZSL: seen=0.9290, unseen=0.5832, h=0.7166 ZSL: unseen accuracy=0.5937
[488/500]  Loss_D: -14.0035 Loss_G: -21.9394, Wasserstein_dist:18.9663, vae_loss_seen:553.7600 GZSL: seen=0.9199, unseen=0.5574, h=0.6942 ZSL: unseen accuracy=0.5686
[489/500]  Loss_D: -14.4816 Loss_G: -22.2807, Wasserstein_dist:19.8761, vae_loss_seen:561.2984 GZSL: seen=0.9071, unseen=0.5360, h=0.6738 ZSL: unseen accuracy=0.5718
[490/500]  Loss_D: -14.5106 Loss_G: -20.7393, Wasserstein_dist:19.7856, vae_loss_seen:575.2430 GZSL: seen=0.9228, unseen=0.5665, h=0.7020 ZSL: unseen accuracy=0.5862
[491/500]  Loss_D: -13.0124 Loss_G: -21.1684, Wasserstein_dist:17.3231, vae_loss_seen:561.0104 GZSL: seen=0.9172, unseen=0.5466, h=0.6850 ZSL: unseen accuracy=0.5893
[492/500]  Loss_D: -14.9080 Loss_G: -20.9432, Wasserstein_dist:19.3909, vae_loss_seen:575.6043 GZSL: seen=0.9119, unseen=0.5202, h=0.6625 ZSL: unseen accuracy=0.5831
[493/500]  Loss_D: -14.5557 Loss_G: -22.1463, Wasserstein_dist:19.0000, vae_loss_seen:547.5786 GZSL: seen=0.9250, unseen=0.5758, h=0.7098 ZSL: unseen accuracy=0.5736
[494/500]  Loss_D: -11.1942 Loss_G: -22.3081, Wasserstein_dist:15.9741, vae_loss_seen:552.6036 GZSL: seen=0.9269, unseen=0.5770, h=0.7112 ZSL: unseen accuracy=0.5849
[495/500]  Loss_D: -15.4321 Loss_G: -20.8221, Wasserstein_dist:20.8508, vae_loss_seen:575.4369 GZSL: seen=0.9268, unseen=0.5685, h=0.7048 ZSL: unseen accuracy=0.5799
[496/500]  Loss_D: -15.0564 Loss_G: -20.8146, Wasserstein_dist:19.8672, vae_loss_seen:572.4341 GZSL: seen=0.9215, unseen=0.5662, h=0.7014 ZSL: unseen accuracy=0.5763
[497/500]  Loss_D: -16.6790 Loss_G: -21.0194, Wasserstein_dist:21.3951, vae_loss_seen:574.5997 GZSL: seen=0.9296, unseen=0.5804, h=0.7147 ZSL: unseen accuracy=0.5855
[498/500]  Loss_D: -13.1143 Loss_G: -22.5550, Wasserstein_dist:18.2098, vae_loss_seen:559.4960 GZSL: seen=0.9284, unseen=0.5555, h=0.6951 ZSL: unseen accuracy=0.5743
[499/500]  Loss_D: -14.0376 Loss_G: -21.3223, Wasserstein_dist:19.2008, vae_loss_seen:556.4847 GZSL: seen=0.9155, unseen=0.5356, h=0.6759 ZSL: unseen accuracy=0.5808
[500/500]  Loss_D: -16.3744 Loss_G: -21.8998, Wasserstein_dist:21.8822, vae_loss_seen:565.2631 GZSL: seen=0.9272, unseen=0.5612, h=0.6992 ZSL: unseen accuracy=0.5832
Best h-score = 0.7715 (obtained at iteration-112)
- BE SURE TO SELECT THE MODEL TRAINED FOR 112 ITERATIONS ON TEST SET AS FINAL MODEL.

HYPER-PARAMETERS
dataset                       :FLO
dataroot                      :../data
image_embedding               :res101
class_embedding               :att
syn_num                       :1200
gzsl                          :True
preprocessing                 :True
standardization               :False
workers                       :8
batch_size                    :64
resSize                       :2048
attSize                       :1024
nz                            :1024
ngh                           :4096
ndh                           :4096
nepoch                        :500
critic_iter                   :5
lambda1                       :10.0
lr                            :0.0001
feed_lr                       :1e-05
dec_lr                        :0.0001
classifier_lr                 :0.001
beta1                         :0.5
cuda                          :True
encoded_noise                 :False
manualSeed                    :806
nclass_all                    :102
validation                    :False
encoder_layer_sizes           :[2048, 4096]
decoder_layer_sizes           :[4096, 2048]
gammaD                        :10
gammaG                        :10
latent_size                   :1024
conditional                   :True
a1                            :0.5
a2                            :0.5
recons_weight                 :0.01
feedback_loop                 :1
freeze_dec                    :False
sample_probing                :False
n_task                        :1
n_probe_train                 :1
n_probe_val                   :1
k_probe_train                 :1
k_probe_val                   :1
n_subset                      :1
alpha                         :None
gamma                         :None
lamb                          :None
n_syn                         :None
sample_probing_loss_weight    :1.0
sample_probing_loss_type      :None
closed_form_model_type        :None
finetune                      :True
lambda2                       :10.0
- BE SURE THAT THE HYPERPARAMETERS (INCLUDING THE NUMBER OF ITERATIONS) ARE TUNED ON VALIDATION SET FOR THE FINAL TEST RUN.
[1/500]  Loss_D: -78.4282 Loss_G: 4.6812, Wasserstein_dist:105.0549, vae_loss_seen:948.2828 GZSL: seen=0.9713, unseen=0.1666, h=0.2844 ZSL: unseen accuracy=0.3973
[2/500]  Loss_D: -63.8794 Loss_G: 3.6325, Wasserstein_dist:95.2887, vae_loss_seen:902.2028 GZSL: seen=0.9725, unseen=0.2204, h=0.3593 ZSL: unseen accuracy=0.4915
[3/500]  Loss_D: -69.7040 Loss_G: 1.8085, Wasserstein_dist:98.1726, vae_loss_seen:870.5665 GZSL: seen=0.9651, unseen=0.2724, h=0.4249 ZSL: unseen accuracy=0.5687
[4/500]  Loss_D: -63.7579 Loss_G: 0.7652, Wasserstein_dist:86.4653, vae_loss_seen:860.1453 GZSL: seen=0.8829, unseen=0.3524, h=0.5038 ZSL: unseen accuracy=0.5176
[5/500]  Loss_D: -65.4077 Loss_G: -0.3397, Wasserstein_dist:89.3278, vae_loss_seen:823.1711 GZSL: seen=0.9056, unseen=0.3503, h=0.5052 ZSL: unseen accuracy=0.5638
[6/500]  Loss_D: -61.8005 Loss_G: -0.9054, Wasserstein_dist:77.5351, vae_loss_seen:810.1724 GZSL: seen=0.8583, unseen=0.4362, h=0.5785 ZSL: unseen accuracy=0.5965
[7/500]  Loss_D: -61.7679 Loss_G: -3.2789, Wasserstein_dist:80.3989, vae_loss_seen:788.5692 GZSL: seen=0.8428, unseen=0.4476, h=0.5847 ZSL: unseen accuracy=0.5905
