HYPER-PARAMETERS
[13/500]  Loss_D: -24.6569 Loss_G: -0.3930, Wasserstein_dist:34.4523, vae_loss_seen:388.0535 GZSL: seen=0.6926, unseen=0.4313, h=0.5315 ZSL: unseen accuracy=0.5378
[14/500]  Loss_D: -24.4674 Loss_G: -0.2553, Wasserstein_dist:34.1091, vae_loss_seen:388.8327 GZSL: seen=0.7820, unseen=0.4248, h=0.5505 ZSL: unseen accuracy=0.5452
[15/500]  Loss_D: -28.1767 Loss_G: -0.5885, Wasserstein_dist:38.2400, vae_loss_seen:401.3764 GZSL: seen=0.7378, unseen=0.4526, h=0.5610 ZSL: unseen accuracy=0.5495
[16/500]  Loss_D: -29.7600 Loss_G: -1.1109, Wasserstein_dist:38.2214, vae_loss_seen:388.9835 GZSL: seen=0.7639, unseen=0.4303, h=0.5505 ZSL: unseen accuracy=0.5354
[17/500]  Loss_D: -24.2333 Loss_G: -1.2044, Wasserstein_dist:34.1597, vae_loss_seen:390.8815 GZSL: seen=0.7635, unseen=0.4482, h=0.5649 ZSL: unseen accuracy=0.5425
[18/500]  Loss_D: -28.0356 Loss_G: -1.3332, Wasserstein_dist:36.5383, vae_loss_seen:382.2156 GZSL: seen=0.7262, unseen=0.4710, h=0.5714 ZSL: unseen accuracy=0.5436
[19/500]  Loss_D: -26.9028 Loss_G: -1.6973, Wasserstein_dist:36.2018, vae_loss_seen:394.2165 GZSL: seen=0.7234, unseen=0.4854, h=0.5810 ZSL: unseen accuracy=0.5444
[20/500]  Loss_D: -25.0755 Loss_G: -1.9123, Wasserstein_dist:34.3274, vae_loss_seen:383.6070 GZSL: seen=0.7629, unseen=0.4820, h=0.5908 ZSL: unseen accuracy=0.5534
[21/500]  Loss_D: -25.3485 Loss_G: -1.8829, Wasserstein_dist:34.0242, vae_loss_seen:373.8767 GZSL: seen=0.7231, unseen=0.4876, h=0.5824 ZSL: unseen accuracy=0.5507
[22/500]  Loss_D: -24.4734 Loss_G: -2.1656, Wasserstein_dist:33.0613, vae_loss_seen:370.9921 GZSL: seen=0.8215, unseen=0.4468, h=0.5788 ZSL: unseen accuracy=0.5383
[23/500]  Loss_D: -26.8650 Loss_G: -2.2775, Wasserstein_dist:36.4523, vae_loss_seen:383.5427 GZSL: seen=0.7833, unseen=0.4804, h=0.5956 ZSL: unseen accuracy=0.5763
[24/500]  Loss_D: -25.0221 Loss_G: -1.9250, Wasserstein_dist:33.3921, vae_loss_seen:374.8271 GZSL: seen=0.7893, unseen=0.4686, h=0.5881 ZSL: unseen accuracy=0.5497
[25/500]  Loss_D: -25.6001 Loss_G: -2.4145, Wasserstein_dist:33.9514, vae_loss_seen:372.1088 GZSL: seen=0.7729, unseen=0.4867, h=0.5973 ZSL: unseen accuracy=0.5595
[26/500]  Loss_D: -22.0981 Loss_G: -2.5539, Wasserstein_dist:31.4274, vae_loss_seen:378.3042 GZSL: seen=0.7857, unseen=0.4803, h=0.5962 ZSL: unseen accuracy=0.5601
[27/500]  Loss_D: -26.3875 Loss_G: -2.4935, Wasserstein_dist:33.9762, vae_loss_seen:378.2372 GZSL: seen=0.7653, unseen=0.5053, h=0.6087 ZSL: unseen accuracy=0.5740
[28/500]  Loss_D: -27.0612 Loss_G: -2.9942, Wasserstein_dist:35.3725, vae_loss_seen:385.4778 GZSL: seen=0.8247, unseen=0.4789, h=0.6059 ZSL: unseen accuracy=0.5793
[29/500]  Loss_D: -24.5620 Loss_G: -3.0688, Wasserstein_dist:32.3711, vae_loss_seen:370.5497 GZSL: seen=0.7813, unseen=0.4953, h=0.6063 ZSL: unseen accuracy=0.5795
[30/500]  Loss_D: -25.5483 Loss_G: -2.8341, Wasserstein_dist:33.7924, vae_loss_seen:373.6558 GZSL: seen=0.8200, unseen=0.4776, h=0.6036 ZSL: unseen accuracy=0.5777
[31/500]  Loss_D: -25.9746 Loss_G: -3.3105, Wasserstein_dist:34.2754, vae_loss_seen:373.2393 GZSL: seen=0.7558, unseen=0.5093, h=0.6085 ZSL: unseen accuracy=0.5844
[32/500]  Loss_D: -25.7407 Loss_G: -3.2139, Wasserstein_dist:34.6095, vae_loss_seen:380.0374 GZSL: seen=0.8011, unseen=0.4871, h=0.6059 ZSL: unseen accuracy=0.5824
[33/500]  Loss_D: -24.8707 Loss_G: -3.4085, Wasserstein_dist:32.9355, vae_loss_seen:369.9320 GZSL: seen=0.7785, unseen=0.5002, h=0.6091 ZSL: unseen accuracy=0.5933
[34/500]  Loss_D: -24.1479 Loss_G: -3.4555, Wasserstein_dist:31.6252, vae_loss_seen:366.3884 GZSL: seen=0.7808, unseen=0.5004, h=0.6099 ZSL: unseen accuracy=0.5880
[35/500]  Loss_D: -21.6427 Loss_G: -3.4257, Wasserstein_dist:29.8447, vae_loss_seen:354.0654 GZSL: seen=0.7923, unseen=0.4916, h=0.6068 ZSL: unseen accuracy=0.5951
[36/500]  Loss_D: -26.9800 Loss_G: -3.6188, Wasserstein_dist:34.7932, vae_loss_seen:375.8227 GZSL: seen=0.7804, unseen=0.5059, h=0.6138 ZSL: unseen accuracy=0.5938
[37/500]  Loss_D: -25.0506 Loss_G: -3.7404, Wasserstein_dist:34.6895, vae_loss_seen:381.5374 GZSL: seen=0.7979, unseen=0.5082, h=0.6210 ZSL: unseen accuracy=0.5979
[38/500]  Loss_D: -23.0508 Loss_G: -3.6837, Wasserstein_dist:31.6854, vae_loss_seen:350.0685 GZSL: seen=0.7829, unseen=0.5060, h=0.6147 ZSL: unseen accuracy=0.5985
[39/500]  Loss_D: -22.6475 Loss_G: -3.5026, Wasserstein_dist:31.1195, vae_loss_seen:353.3380 GZSL: seen=0.7506, unseen=0.5302, h=0.6214 ZSL: unseen accuracy=0.6028
[40/500]  Loss_D: -25.6152 Loss_G: -3.9179, Wasserstein_dist:34.7181, vae_loss_seen:376.7037 GZSL: seen=0.7841, unseen=0.5166, h=0.6229 ZSL: unseen accuracy=0.6104
[41/500]  Loss_D: -24.7444 Loss_G: -3.9093, Wasserstein_dist:33.9391, vae_loss_seen:366.2144 GZSL: seen=0.8044, unseen=0.5234, h=0.6342 ZSL: unseen accuracy=0.6031
[42/500]  Loss_D: -22.6349 Loss_G: -3.7654, Wasserstein_dist:30.6443, vae_loss_seen:360.0615 GZSL: seen=0.7530, unseen=0.5402, h=0.6291 ZSL: unseen accuracy=0.6035
[43/500]  Loss_D: -22.9853 Loss_G: -3.9946, Wasserstein_dist:31.3018, vae_loss_seen:349.0699 GZSL: seen=0.7901, unseen=0.5102, h=0.6200 ZSL: unseen accuracy=0.6190
[44/500]  Loss_D: -26.8294 Loss_G: -3.8497, Wasserstein_dist:34.2878, vae_loss_seen:373.5052 GZSL: seen=0.8422, unseen=0.5120, h=0.6369 ZSL: unseen accuracy=0.6237
[45/500]  Loss_D: -25.3057 Loss_G: -4.0285, Wasserstein_dist:32.7470, vae_loss_seen:356.2479 GZSL: seen=0.7987, unseen=0.5088, h=0.6217 ZSL: unseen accuracy=0.6105
[46/500]  Loss_D: -26.2478 Loss_G: -3.8404, Wasserstein_dist:35.3018, vae_loss_seen:379.8409 GZSL: seen=0.8104, unseen=0.5288, h=0.6400 ZSL: unseen accuracy=0.6261
[47/500]  Loss_D: -22.5494 Loss_G: -4.0050, Wasserstein_dist:31.3459, vae_loss_seen:354.7156 GZSL: seen=0.8389, unseen=0.5241, h=0.6451 ZSL: unseen accuracy=0.6302
[48/500]  Loss_D: -21.4226 Loss_G: -3.8827, Wasserstein_dist:30.3409, vae_loss_seen:344.4421 GZSL: seen=0.8086, unseen=0.5359, h=0.6446 ZSL: unseen accuracy=0.6391
[49/500]  Loss_D: -25.1713 Loss_G: -4.1212, Wasserstein_dist:32.4439, vae_loss_seen:369.9436 GZSL: seen=0.8328, unseen=0.5231, h=0.6426 ZSL: unseen accuracy=0.6299
[50/500]  Loss_D: -24.9621 Loss_G: -4.0269, Wasserstein_dist:32.4303, vae_loss_seen:355.4863 GZSL: seen=0.7971, unseen=0.5399, h=0.6438 ZSL: unseen accuracy=0.6261
[51/500]  Loss_D: -20.8812 Loss_G: -4.2799, Wasserstein_dist:29.5750, vae_loss_seen:360.4221 GZSL: seen=0.8194, unseen=0.5445, h=0.6543 ZSL: unseen accuracy=0.6384
[52/500]  Loss_D: -21.6496 Loss_G: -4.3804, Wasserstein_dist:28.6179, vae_loss_seen:350.9981 GZSL: seen=0.8136, unseen=0.5328, h=0.6439 ZSL: unseen accuracy=0.6400
[53/500]  Loss_D: -22.1913 Loss_G: -3.9774, Wasserstein_dist:29.9669, vae_loss_seen:358.5614 GZSL: seen=0.8460, unseen=0.5267, h=0.6492 ZSL: unseen accuracy=0.6421
[54/500]  Loss_D: -21.6219 Loss_G: -4.0856, Wasserstein_dist:30.7722, vae_loss_seen:365.9000 GZSL: seen=0.8287, unseen=0.5370, h=0.6517 ZSL: unseen accuracy=0.6300
[55/500]  Loss_D: -23.6327 Loss_G: -3.8542, Wasserstein_dist:31.1904, vae_loss_seen:367.7288 GZSL: seen=0.8193, unseen=0.5455, h=0.6550 ZSL: unseen accuracy=0.6514
[56/500]  Loss_D: -23.3282 Loss_G: -3.8729, Wasserstein_dist:31.4394, vae_loss_seen:375.1988 GZSL: seen=0.8092, unseen=0.5522, h=0.6564 ZSL: unseen accuracy=0.6633
[57/500]  Loss_D: -23.9119 Loss_G: -4.1174, Wasserstein_dist:32.6720, vae_loss_seen:359.4996 GZSL: seen=0.8176, unseen=0.5559, h=0.6618 ZSL: unseen accuracy=0.6509
[58/500]  Loss_D: -22.1942 Loss_G: -4.1508, Wasserstein_dist:29.2694, vae_loss_seen:366.1552 GZSL: seen=0.8243, unseen=0.5550, h=0.6634 ZSL: unseen accuracy=0.6435
[59/500]  Loss_D: -22.3214 Loss_G: -4.0277, Wasserstein_dist:29.9923, vae_loss_seen:345.9799 GZSL: seen=0.8584, unseen=0.5363, h=0.6601 ZSL: unseen accuracy=0.6383
[60/500]  Loss_D: -23.6039 Loss_G: -4.0525, Wasserstein_dist:31.8295, vae_loss_seen:351.4751 GZSL: seen=0.8176, unseen=0.5706, h=0.6721 ZSL: unseen accuracy=0.6589
[61/500]  Loss_D: -23.3633 Loss_G: -4.2222, Wasserstein_dist:31.6224, vae_loss_seen:357.9232 GZSL: seen=0.8060, unseen=0.5660, h=0.6650 ZSL: unseen accuracy=0.6596
[62/500]  Loss_D: -27.9396 Loss_G: -4.4679, Wasserstein_dist:35.4402, vae_loss_seen:367.5967 GZSL: seen=0.8290, unseen=0.5714, h=0.6765 ZSL: unseen accuracy=0.6615
[63/500]  Loss_D: -21.6797 Loss_G: -4.0947, Wasserstein_dist:28.7935, vae_loss_seen:351.3785 GZSL: seen=0.8428, unseen=0.5535, h=0.6681 ZSL: unseen accuracy=0.6568
[64/500]  Loss_D: -18.5580 Loss_G: -4.4279, Wasserstein_dist:26.3687, vae_loss_seen:334.1628 GZSL: seen=0.8111, unseen=0.5605, h=0.6629 ZSL: unseen accuracy=0.6567
[65/500]  Loss_D: -22.3765 Loss_G: -4.1221, Wasserstein_dist:30.4518, vae_loss_seen:357.6326 GZSL: seen=0.8410, unseen=0.5555, h=0.6691 ZSL: unseen accuracy=0.6584
[66/500]  Loss_D: -26.7595 Loss_G: -4.5206, Wasserstein_dist:34.3957, vae_loss_seen:379.2881 GZSL: seen=0.8267, unseen=0.5593, h=0.6672 ZSL: unseen accuracy=0.6535
[67/500]  Loss_D: -23.5713 Loss_G: -3.9130, Wasserstein_dist:30.9705, vae_loss_seen:361.3794 GZSL: seen=0.8138, unseen=0.5714, h=0.6714 ZSL: unseen accuracy=0.6606
[68/500]  Loss_D: -23.4555 Loss_G: -4.1626, Wasserstein_dist:31.0654, vae_loss_seen:353.6486 GZSL: seen=0.8513, unseen=0.5574, h=0.6737 ZSL: unseen accuracy=0.6593
[69/500]  Loss_D: -21.7463 Loss_G: -4.4354, Wasserstein_dist:29.8674, vae_loss_seen:368.4840 GZSL: seen=0.8264, unseen=0.5556, h=0.6645 ZSL: unseen accuracy=0.6606
[70/500]  Loss_D: -22.4459 Loss_G: -4.1348, Wasserstein_dist:29.8969, vae_loss_seen:345.8404 GZSL: seen=0.7808, unseen=0.5927, h=0.6739 ZSL: unseen accuracy=0.6746
[71/500]  Loss_D: -25.1760 Loss_G: -4.3383, Wasserstein_dist:33.4108, vae_loss_seen:374.7693 GZSL: seen=0.8169, unseen=0.5843, h=0.6813 ZSL: unseen accuracy=0.6687
[72/500]  Loss_D: -21.7880 Loss_G: -4.4043, Wasserstein_dist:29.8014, vae_loss_seen:365.7470 GZSL: seen=0.8068, unseen=0.5898, h=0.6815 ZSL: unseen accuracy=0.6698
[73/500]  Loss_D: -27.8547 Loss_G: -4.2116, Wasserstein_dist:36.3060, vae_loss_seen:380.4064 GZSL: seen=0.8206, unseen=0.5812, h=0.6805 ZSL: unseen accuracy=0.6579
[74/500]  Loss_D: -22.0711 Loss_G: -4.3687, Wasserstein_dist:29.4063, vae_loss_seen:349.3488 GZSL: seen=0.8167, unseen=0.5792, h=0.6777 ZSL: unseen accuracy=0.6583
[75/500]  Loss_D: -21.7029 Loss_G: -4.4599, Wasserstein_dist:28.5937, vae_loss_seen:350.6198 GZSL: seen=0.8034, unseen=0.5854, h=0.6773 ZSL: unseen accuracy=0.6506
[76/500]  Loss_D: -22.7864 Loss_G: -4.0449, Wasserstein_dist:30.1351, vae_loss_seen:359.0253 GZSL: seen=0.8358, unseen=0.5652, h=0.6743 ZSL: unseen accuracy=0.6566
[77/500]  Loss_D: -19.5279 Loss_G: -3.8366, Wasserstein_dist:26.2758, vae_loss_seen:354.2259 GZSL: seen=0.8064, unseen=0.5836, h=0.6771 ZSL: unseen accuracy=0.6423
[78/500]  Loss_D: -21.4428 Loss_G: -3.6883, Wasserstein_dist:27.9940, vae_loss_seen:350.1164 GZSL: seen=0.8089, unseen=0.5858, h=0.6795 ZSL: unseen accuracy=0.6516
[79/500]  Loss_D: -21.3346 Loss_G: -3.8467, Wasserstein_dist:28.6603, vae_loss_seen:363.0981 GZSL: seen=0.7660, unseen=0.6091, h=0.6786 ZSL: unseen accuracy=0.6517
[80/500]  Loss_D: -22.4247 Loss_G: -3.6513, Wasserstein_dist:28.8388, vae_loss_seen:351.0948 GZSL: seen=0.7673, unseen=0.6039, h=0.6758 ZSL: unseen accuracy=0.6549
[81/500]  Loss_D: -23.3505 Loss_G: -3.6008, Wasserstein_dist:30.3313, vae_loss_seen:375.5335 GZSL: seen=0.8074, unseen=0.5906, h=0.6822 ZSL: unseen accuracy=0.6617
[82/500]  Loss_D: -21.1892 Loss_G: -3.4644, Wasserstein_dist:28.5924, vae_loss_seen:368.8050 GZSL: seen=0.8076, unseen=0.5775, h=0.6734 ZSL: unseen accuracy=0.6567
[83/500]  Loss_D: -20.9808 Loss_G: -3.0884, Wasserstein_dist:28.6395, vae_loss_seen:368.4573 GZSL: seen=0.8086, unseen=0.5694, h=0.6682 ZSL: unseen accuracy=0.6494
[84/500]  Loss_D: -22.8226 Loss_G: -3.2892, Wasserstein_dist:30.3074, vae_loss_seen:368.9918 GZSL: seen=0.7890, unseen=0.5906, h=0.6756 ZSL: unseen accuracy=0.6510
[85/500]  Loss_D: -18.2781 Loss_G: -3.5100, Wasserstein_dist:25.5423, vae_loss_seen:345.7783 GZSL: seen=0.8295, unseen=0.5676, h=0.6740 ZSL: unseen accuracy=0.6581
[86/500]  Loss_D: -23.9900 Loss_G: -3.4490, Wasserstein_dist:30.3075, vae_loss_seen:367.5101 GZSL: seen=0.8112, unseen=0.5790, h=0.6757 ZSL: unseen accuracy=0.6539
[87/500]  Loss_D: -19.6249 Loss_G: -2.6673, Wasserstein_dist:26.9527, vae_loss_seen:353.5397 GZSL: seen=0.7952, unseen=0.5947, h=0.6805 ZSL: unseen accuracy=0.6609
[88/500]  Loss_D: -19.8485 Loss_G: -3.0405, Wasserstein_dist:25.5710, vae_loss_seen:362.7476 GZSL: seen=0.7970, unseen=0.5835, h=0.6738 ZSL: unseen accuracy=0.6541
[89/500]  Loss_D: -20.0057 Loss_G: -2.6821, Wasserstein_dist:28.0467, vae_loss_seen:365.1242 GZSL: seen=0.7830, unseen=0.5985, h=0.6784 ZSL: unseen accuracy=0.6519
[90/500]  Loss_D: -18.8088 Loss_G: -3.3527, Wasserstein_dist:25.7807, vae_loss_seen:369.6039 GZSL: seen=0.8200, unseen=0.5737, h=0.6751 ZSL: unseen accuracy=0.6530
[91/500]  Loss_D: -17.6103 Loss_G: -3.1143, Wasserstein_dist:24.9055, vae_loss_seen:369.8359 GZSL: seen=0.8082, unseen=0.5751, h=0.6720 ZSL: unseen accuracy=0.6536
[92/500]  Loss_D: -18.5600 Loss_G: -3.1329, Wasserstein_dist:24.9547, vae_loss_seen:359.8501 GZSL: seen=0.8214, unseen=0.5729, h=0.6750 ZSL: unseen accuracy=0.6564
[93/500]  Loss_D: -16.6507 Loss_G: -3.3137, Wasserstein_dist:22.7571, vae_loss_seen:348.3531 GZSL: seen=0.8126, unseen=0.5893, h=0.6832 ZSL: unseen accuracy=0.6496
[94/500]  Loss_D: -21.5673 Loss_G: -3.3268, Wasserstein_dist:28.5862, vae_loss_seen:377.3398 GZSL: seen=0.8098, unseen=0.5997, h=0.6891 ZSL: unseen accuracy=0.6496
[95/500]  Loss_D: -19.2341 Loss_G: -2.7921, Wasserstein_dist:24.1725, vae_loss_seen:356.8510 GZSL: seen=0.8039, unseen=0.6106, h=0.6940 ZSL: unseen accuracy=0.6620
[96/500]  Loss_D: -17.5169 Loss_G: -2.7604, Wasserstein_dist:24.2917, vae_loss_seen:369.8192 GZSL: seen=0.8248, unseen=0.5850, h=0.6845 ZSL: unseen accuracy=0.6583
[97/500]  Loss_D: -19.9396 Loss_G: -3.0126, Wasserstein_dist:26.2362, vae_loss_seen:385.2420 GZSL: seen=0.7967, unseen=0.6005, h=0.6848 ZSL: unseen accuracy=0.6537
[98/500]  Loss_D: -16.0914 Loss_G: -2.8229, Wasserstein_dist:21.5611, vae_loss_seen:348.4088 GZSL: seen=0.7986, unseen=0.5995, h=0.6849 ZSL: unseen accuracy=0.6482
[99/500]  Loss_D: -16.8050 Loss_G: -2.8272, Wasserstein_dist:23.2326, vae_loss_seen:361.3989 GZSL: seen=0.7872, unseen=0.6116, h=0.6884 ZSL: unseen accuracy=0.6627
[100/500]  Loss_D: -16.8982 Loss_G: -3.2103, Wasserstein_dist:23.0137, vae_loss_seen:365.1310 GZSL: seen=0.8030, unseen=0.6004, h=0.6871 ZSL: unseen accuracy=0.6531
[101/500]  Loss_D: -18.9352 Loss_G: -3.1313, Wasserstein_dist:24.5318, vae_loss_seen:370.8549 GZSL: seen=0.8194, unseen=0.5949, h=0.6893 ZSL: unseen accuracy=0.6608
[102/500]  Loss_D: -20.0765 Loss_G: -3.3090, Wasserstein_dist:26.5226, vae_loss_seen:381.4246 GZSL: seen=0.7889, unseen=0.6171, h=0.6925 ZSL: unseen accuracy=0.6642
[103/500]  Loss_D: -16.4686 Loss_G: -3.1930, Wasserstein_dist:21.2422, vae_loss_seen:364.9400 GZSL: seen=0.8101, unseen=0.6007, h=0.6899 ZSL: unseen accuracy=0.6478
[104/500]  Loss_D: -18.1114 Loss_G: -2.9582, Wasserstein_dist:23.0999, vae_loss_seen:369.6997 GZSL: seen=0.8338, unseen=0.5997, h=0.6977 ZSL: unseen accuracy=0.6570
[105/500]  Loss_D: -14.9061 Loss_G: -2.5115, Wasserstein_dist:19.8209, vae_loss_seen:359.1656 GZSL: seen=0.7799, unseen=0.6317, h=0.6980 ZSL: unseen accuracy=0.6727
[106/500]  Loss_D: -15.5193 Loss_G: -2.9170, Wasserstein_dist:20.6744, vae_loss_seen:370.5356 GZSL: seen=0.8264, unseen=0.5972, h=0.6934 ZSL: unseen accuracy=0.6487
[107/500]  Loss_D: -15.9715 Loss_G: -3.2587, Wasserstein_dist:20.8560, vae_loss_seen:383.7646 GZSL: seen=0.8226, unseen=0.5945, h=0.6902 ZSL: unseen accuracy=0.6631
[108/500]  Loss_D: -17.6962 Loss_G: -2.5779, Wasserstein_dist:22.5282, vae_loss_seen:377.8199 GZSL: seen=0.8380, unseen=0.5982, h=0.6981 ZSL: unseen accuracy=0.6690
[109/500]  Loss_D: -14.1093 Loss_G: -2.8922, Wasserstein_dist:18.8306, vae_loss_seen:371.4646 GZSL: seen=0.8333, unseen=0.6089, h=0.7037 ZSL: unseen accuracy=0.6634
[110/500]  Loss_D: -12.2658 Loss_G: -2.9538, Wasserstein_dist:16.6711, vae_loss_seen:365.4424 GZSL: seen=0.8281, unseen=0.6095, h=0.7022 ZSL: unseen accuracy=0.6641
[111/500]  Loss_D: -12.1096 Loss_G: -2.5507, Wasserstein_dist:17.0336, vae_loss_seen:351.4922 GZSL: seen=0.8392, unseen=0.5975, h=0.6980 ZSL: unseen accuracy=0.6688
[112/500]  Loss_D: -13.4249 Loss_G: -2.7642, Wasserstein_dist:17.4780, vae_loss_seen:365.7363 GZSL: seen=0.8401, unseen=0.6044, h=0.7030 ZSL: unseen accuracy=0.6694
[113/500]  Loss_D: -14.5017 Loss_G: -2.7049, Wasserstein_dist:19.0178, vae_loss_seen:372.2586 GZSL: seen=0.8153, unseen=0.6028, h=0.6931 ZSL: unseen accuracy=0.6637
[114/500]  Loss_D: -15.2414 Loss_G: -2.6899, Wasserstein_dist:19.1500, vae_loss_seen:374.4644 GZSL: seen=0.8026, unseen=0.6214, h=0.7005 ZSL: unseen accuracy=0.6575
[115/500]  Loss_D: -13.6951 Loss_G: -2.5392, Wasserstein_dist:17.7371, vae_loss_seen:354.2668 GZSL: seen=0.8309, unseen=0.6063, h=0.7010 ZSL: unseen accuracy=0.6701
[116/500]  Loss_D: -11.5726 Loss_G: -2.3917, Wasserstein_dist:15.6024, vae_loss_seen:364.9714 GZSL: seen=0.8456, unseen=0.6027, h=0.7038 ZSL: unseen accuracy=0.6636
[117/500]  Loss_D: -13.8730 Loss_G: -2.8848, Wasserstein_dist:17.7048, vae_loss_seen:361.0085 GZSL: seen=0.8200, unseen=0.6093, h=0.6991 ZSL: unseen accuracy=0.6614
[118/500]  Loss_D: -14.5006 Loss_G: -2.4476, Wasserstein_dist:18.6605, vae_loss_seen:377.2591 GZSL: seen=0.8280, unseen=0.6263, h=0.7132 ZSL: unseen accuracy=0.6828
[119/500]  Loss_D: -14.6788 Loss_G: -2.3614, Wasserstein_dist:18.6264, vae_loss_seen:382.3282 GZSL: seen=0.8309, unseen=0.6127, h=0.7053 ZSL: unseen accuracy=0.6737
[120/500]  Loss_D: -10.5977 Loss_G: -2.4215, Wasserstein_dist:14.9387, vae_loss_seen:351.1824 GZSL: seen=0.8237, unseen=0.6098, h=0.7008 ZSL: unseen accuracy=0.6792
[121/500]  Loss_D: -16.5788 Loss_G: -1.7487, Wasserstein_dist:21.2316, vae_loss_seen:395.0902 GZSL: seen=0.8265, unseen=0.6070, h=0.7000 ZSL: unseen accuracy=0.6635
[122/500]  Loss_D: -14.0004 Loss_G: -2.3764, Wasserstein_dist:17.7370, vae_loss_seen:370.1536 GZSL: seen=0.8179, unseen=0.6087, h=0.6979 ZSL: unseen accuracy=0.6713
[123/500]  Loss_D: -14.5154 Loss_G: -1.8343, Wasserstein_dist:19.1784, vae_loss_seen:371.9124 GZSL: seen=0.8440, unseen=0.6078, h=0.7067 ZSL: unseen accuracy=0.6771
[124/500]  Loss_D: -13.2378 Loss_G: -1.9934, Wasserstein_dist:17.4264, vae_loss_seen:369.4890 GZSL: seen=0.8241, unseen=0.6067, h=0.6989 ZSL: unseen accuracy=0.6751
[125/500]  Loss_D: -12.5415 Loss_G: -2.4862, Wasserstein_dist:16.1930, vae_loss_seen:370.6473 GZSL: seen=0.8175, unseen=0.6217, h=0.7063 ZSL: unseen accuracy=0.6816
[126/500]  Loss_D: -15.8149 Loss_G: -2.0154, Wasserstein_dist:20.5068, vae_loss_seen:393.4114 GZSL: seen=0.8292, unseen=0.6153, h=0.7064 ZSL: unseen accuracy=0.6729
[127/500]  Loss_D: -12.1899 Loss_G: -2.6678, Wasserstein_dist:16.0247, vae_loss_seen:366.9325 GZSL: seen=0.8348, unseen=0.6303, h=0.7183 ZSL: unseen accuracy=0.6823
[128/500]  Loss_D: -13.7121 Loss_G: -2.2411, Wasserstein_dist:17.4425, vae_loss_seen:364.4443 GZSL: seen=0.8148, unseen=0.6368, h=0.7149 ZSL: unseen accuracy=0.6852
[129/500]  Loss_D: -12.6158 Loss_G: -2.4316, Wasserstein_dist:16.9919, vae_loss_seen:365.2680 GZSL: seen=0.7988, unseen=0.6413, h=0.7114 ZSL: unseen accuracy=0.6825
[130/500]  Loss_D: -13.9838 Loss_G: -2.5905, Wasserstein_dist:18.2425, vae_loss_seen:362.0565 GZSL: seen=0.8477, unseen=0.6112, h=0.7103 ZSL: unseen accuracy=0.6724
[131/500]  Loss_D: -15.5379 Loss_G: -2.3922, Wasserstein_dist:19.7027, vae_loss_seen:380.7568 GZSL: seen=0.8212, unseen=0.6227, h=0.7083 ZSL: unseen accuracy=0.6757
[132/500]  Loss_D: -14.3895 Loss_G: -2.2762, Wasserstein_dist:19.5069, vae_loss_seen:373.5394 GZSL: seen=0.8181, unseen=0.6246, h=0.7083 ZSL: unseen accuracy=0.6638
[133/500]  Loss_D: -12.5695 Loss_G: -2.3055, Wasserstein_dist:16.9330, vae_loss_seen:372.2619 GZSL: seen=0.8290, unseen=0.6238, h=0.7119 ZSL: unseen accuracy=0.6791
[134/500]  Loss_D: -15.6519 Loss_G: -2.5393, Wasserstein_dist:20.2610, vae_loss_seen:381.2563 GZSL: seen=0.8310, unseen=0.6138, h=0.7061 ZSL: unseen accuracy=0.6763
[135/500]  Loss_D: -11.6116 Loss_G: -2.0952, Wasserstein_dist:16.3322, vae_loss_seen:366.8872 GZSL: seen=0.8456, unseen=0.6124, h=0.7104 ZSL: unseen accuracy=0.6771
[136/500]  Loss_D: -11.5752 Loss_G: -2.5034, Wasserstein_dist:15.8898, vae_loss_seen:356.7593 GZSL: seen=0.8352, unseen=0.6194, h=0.7113 ZSL: unseen accuracy=0.6732
[137/500]  Loss_D: -14.5708 Loss_G: -2.6006, Wasserstein_dist:18.6770, vae_loss_seen:356.5909 GZSL: seen=0.8269, unseen=0.6371, h=0.7197 ZSL: unseen accuracy=0.6770
[138/500]  Loss_D: -12.1616 Loss_G: -2.0881, Wasserstein_dist:16.0483, vae_loss_seen:351.7307 GZSL: seen=0.8148, unseen=0.6402, h=0.7170 ZSL: unseen accuracy=0.6903
[139/500]  Loss_D: -13.2979 Loss_G: -2.1807, Wasserstein_dist:17.4232, vae_loss_seen:375.7184 GZSL: seen=0.8365, unseen=0.6369, h=0.7232 ZSL: unseen accuracy=0.6900
[140/500]  Loss_D: -14.7928 Loss_G: -2.3228, Wasserstein_dist:20.0914, vae_loss_seen:372.8987 GZSL: seen=0.8338, unseen=0.6313, h=0.7185 ZSL: unseen accuracy=0.6767
[141/500]  Loss_D: -14.6965 Loss_G: -2.5444, Wasserstein_dist:19.1271, vae_loss_seen:377.6930 GZSL: seen=0.8302, unseen=0.6330, h=0.7183 ZSL: unseen accuracy=0.6780
[142/500]  Loss_D: -14.4195 Loss_G: -2.2189, Wasserstein_dist:19.0755, vae_loss_seen:367.6578 GZSL: seen=0.8239, unseen=0.6199, h=0.7075 ZSL: unseen accuracy=0.6662
[143/500]  Loss_D: -14.9677 Loss_G: -1.9592, Wasserstein_dist:19.4227, vae_loss_seen:378.5864 GZSL: seen=0.8272, unseen=0.6480, h=0.7267 ZSL: unseen accuracy=0.6824
