HYPER-PARAMETERS
[143/500]  Loss_D: -25.2368 Loss_G: -23.7947, Wasserstein_dist:33.3875, vae_loss_seen:528.3689 GZSL: seen=0.9155, unseen=0.6989, h=0.7927 ZSL: unseen accuracy=0.7511
[144/500]  Loss_D: -22.5727 Loss_G: -23.7384, Wasserstein_dist:30.9133, vae_loss_seen:531.8911 GZSL: seen=0.9212, unseen=0.6873, h=0.7873 ZSL: unseen accuracy=0.7477
[145/500]  Loss_D: -20.5977 Loss_G: -24.1505, Wasserstein_dist:29.3650, vae_loss_seen:521.3909 GZSL: seen=0.8945, unseen=0.7150, h=0.7948 ZSL: unseen accuracy=0.7518
[146/500]  Loss_D: -24.2047 Loss_G: -23.2542, Wasserstein_dist:32.0218, vae_loss_seen:543.3367 GZSL: seen=0.9136, unseen=0.7031, h=0.7946 ZSL: unseen accuracy=0.7470
[147/500]  Loss_D: -27.7154 Loss_G: -23.3346, Wasserstein_dist:35.2069, vae_loss_seen:548.6274 GZSL: seen=0.9271, unseen=0.6913, h=0.7920 ZSL: unseen accuracy=0.7528
[148/500]  Loss_D: -21.9797 Loss_G: -22.5068, Wasserstein_dist:30.3475, vae_loss_seen:533.5281 GZSL: seen=0.9207, unseen=0.6982, h=0.7941 ZSL: unseen accuracy=0.7443
[149/500]  Loss_D: -23.0278 Loss_G: -25.1231, Wasserstein_dist:32.4316, vae_loss_seen:537.4820 GZSL: seen=0.9170, unseen=0.6882, h=0.7863 ZSL: unseen accuracy=0.7508
[150/500]  Loss_D: -25.6499 Loss_G: -23.7158, Wasserstein_dist:34.3604, vae_loss_seen:526.7457 GZSL: seen=0.9362, unseen=0.6861, h=0.7918 ZSL: unseen accuracy=0.7491
[151/500]  Loss_D: -26.7909 Loss_G: -23.4372, Wasserstein_dist:36.1895, vae_loss_seen:527.5823 GZSL: seen=0.9179, unseen=0.6931, h=0.7898 ZSL: unseen accuracy=0.7457
[152/500]  Loss_D: -26.1855 Loss_G: -23.1608, Wasserstein_dist:35.7245, vae_loss_seen:541.9805 GZSL: seen=0.8954, unseen=0.7092, h=0.7915 ZSL: unseen accuracy=0.7487
[153/500]  Loss_D: -24.8701 Loss_G: -23.1992, Wasserstein_dist:33.0693, vae_loss_seen:544.6420 GZSL: seen=0.9131, unseen=0.6913, h=0.7869 ZSL: unseen accuracy=0.7428
[154/500]  Loss_D: -20.3370 Loss_G: -23.6587, Wasserstein_dist:29.1333, vae_loss_seen:535.5946 GZSL: seen=0.9453, unseen=0.6719, h=0.7855 ZSL: unseen accuracy=0.7446
[155/500]  Loss_D: -24.7330 Loss_G: -23.9654, Wasserstein_dist:32.9027, vae_loss_seen:529.4872 GZSL: seen=0.9161, unseen=0.6941, h=0.7898 ZSL: unseen accuracy=0.7577
[156/500]  Loss_D: -20.9398 Loss_G: -23.7108, Wasserstein_dist:28.9132, vae_loss_seen:530.8992 GZSL: seen=0.8903, unseen=0.7035, h=0.7860 ZSL: unseen accuracy=0.7508
[157/500]  Loss_D: -21.1602 Loss_G: -22.7015, Wasserstein_dist:32.1024, vae_loss_seen:535.7939 GZSL: seen=0.9359, unseen=0.6849, h=0.7910 ZSL: unseen accuracy=0.7443
[158/500]  Loss_D: -21.6119 Loss_G: -24.3211, Wasserstein_dist:29.0213, vae_loss_seen:514.9698 GZSL: seen=0.8854, unseen=0.7160, h=0.7917 ZSL: unseen accuracy=0.7544
[159/500]  Loss_D: -20.3244 Loss_G: -23.4965, Wasserstein_dist:29.3577, vae_loss_seen:541.8470 GZSL: seen=0.9150, unseen=0.6861, h=0.7842 ZSL: unseen accuracy=0.7457
[160/500]  Loss_D: -22.7370 Loss_G: -24.0526, Wasserstein_dist:30.3036, vae_loss_seen:541.3384 GZSL: seen=0.8950, unseen=0.7055, h=0.7890 ZSL: unseen accuracy=0.7505
[161/500]  Loss_D: -25.1709 Loss_G: -23.8260, Wasserstein_dist:31.4665, vae_loss_seen:521.3699 GZSL: seen=0.9143, unseen=0.6903, h=0.7866 ZSL: unseen accuracy=0.7535
[162/500]  Loss_D: -19.1463 Loss_G: -23.4086, Wasserstein_dist:27.7182, vae_loss_seen:530.6669 GZSL: seen=0.9184, unseen=0.6911, h=0.7887 ZSL: unseen accuracy=0.7517
[163/500]  Loss_D: -26.1546 Loss_G: -24.6191, Wasserstein_dist:35.2103, vae_loss_seen:526.7073 GZSL: seen=0.8874, unseen=0.7135, h=0.7910 ZSL: unseen accuracy=0.7441
[164/500]  Loss_D: -22.8749 Loss_G: -23.2934, Wasserstein_dist:29.4851, vae_loss_seen:537.7865 GZSL: seen=0.8905, unseen=0.7000, h=0.7838 ZSL: unseen accuracy=0.7419
[165/500]  Loss_D: -18.9468 Loss_G: -22.6149, Wasserstein_dist:26.8865, vae_loss_seen:538.3568 GZSL: seen=0.9313, unseen=0.6932, h=0.7948 ZSL: unseen accuracy=0.7421
[166/500]  Loss_D: -26.9676 Loss_G: -22.9476, Wasserstein_dist:33.5045, vae_loss_seen:544.0842 GZSL: seen=0.9158, unseen=0.6866, h=0.7848 ZSL: unseen accuracy=0.7422
[167/500]  Loss_D: -20.1412 Loss_G: -23.3299, Wasserstein_dist:26.9594, vae_loss_seen:516.9518 GZSL: seen=0.8920, unseen=0.7066, h=0.7886 ZSL: unseen accuracy=0.7404
[168/500]  Loss_D: -19.6556 Loss_G: -23.5441, Wasserstein_dist:27.8788, vae_loss_seen:522.8952 GZSL: seen=0.9231, unseen=0.6833, h=0.7853 ZSL: unseen accuracy=0.7393
[169/500]  Loss_D: -20.1152 Loss_G: -22.7610, Wasserstein_dist:29.4592, vae_loss_seen:540.9949 GZSL: seen=0.9149, unseen=0.6943, h=0.7895 ZSL: unseen accuracy=0.7487
[170/500]  Loss_D: -24.7308 Loss_G: -23.5623, Wasserstein_dist:32.6543, vae_loss_seen:531.3765 GZSL: seen=0.8892, unseen=0.7136, h=0.7918 ZSL: unseen accuracy=0.7416
[171/500]  Loss_D: -20.7931 Loss_G: -23.3355, Wasserstein_dist:27.9300, vae_loss_seen:539.9918 GZSL: seen=0.8840, unseen=0.7047, h=0.7842 ZSL: unseen accuracy=0.7435
[172/500]  Loss_D: -17.6230 Loss_G: -24.1799, Wasserstein_dist:24.7054, vae_loss_seen:524.8466 GZSL: seen=0.8915, unseen=0.6961, h=0.7818 ZSL: unseen accuracy=0.7428
[173/500]  Loss_D: -21.0753 Loss_G: -23.9378, Wasserstein_dist:28.5907, vae_loss_seen:512.7766 GZSL: seen=0.9261, unseen=0.6819, h=0.7855 ZSL: unseen accuracy=0.7480
[174/500]  Loss_D: -20.9648 Loss_G: -23.5994, Wasserstein_dist:31.7587, vae_loss_seen:532.3088 GZSL: seen=0.9145, unseen=0.6922, h=0.7879 ZSL: unseen accuracy=0.7424
[175/500]  Loss_D: -21.2418 Loss_G: -24.3328, Wasserstein_dist:28.0784, vae_loss_seen:538.6423 GZSL: seen=0.8854, unseen=0.7079, h=0.7868 ZSL: unseen accuracy=0.7380
[176/500]  Loss_D: -27.3954 Loss_G: -23.3150, Wasserstein_dist:34.5681, vae_loss_seen:531.4371 GZSL: seen=0.9128, unseen=0.6924, h=0.7875 ZSL: unseen accuracy=0.7422
[177/500]  Loss_D: -20.4329 Loss_G: -23.2780, Wasserstein_dist:28.6048, vae_loss_seen:534.7057 GZSL: seen=0.9202, unseen=0.6931, h=0.7906 ZSL: unseen accuracy=0.7404
[178/500]  Loss_D: -22.5946 Loss_G: -23.3607, Wasserstein_dist:30.7370, vae_loss_seen:549.4733 GZSL: seen=0.9177, unseen=0.6870, h=0.7858 ZSL: unseen accuracy=0.7385
[179/500]  Loss_D: -23.5789 Loss_G: -23.6473, Wasserstein_dist:30.8563, vae_loss_seen:523.2484 GZSL: seen=0.8952, unseen=0.6983, h=0.7846 ZSL: unseen accuracy=0.7351
[180/500]  Loss_D: -25.3467 Loss_G: -23.3361, Wasserstein_dist:32.7529, vae_loss_seen:527.5887 GZSL: seen=0.9314, unseen=0.6812, h=0.7869 ZSL: unseen accuracy=0.7356
[181/500]  Loss_D: -21.0998 Loss_G: -23.4233, Wasserstein_dist:29.6061, vae_loss_seen:521.9056 GZSL: seen=0.9348, unseen=0.6862, h=0.7915 ZSL: unseen accuracy=0.7458
[182/500]  Loss_D: -24.5089 Loss_G: -23.3351, Wasserstein_dist:31.9228, vae_loss_seen:545.0050 GZSL: seen=0.9248, unseen=0.6889, h=0.7896 ZSL: unseen accuracy=0.7410
[183/500]  Loss_D: -19.1160 Loss_G: -22.7887, Wasserstein_dist:25.2304, vae_loss_seen:537.5847 GZSL: seen=0.8923, unseen=0.6978, h=0.7832 ZSL: unseen accuracy=0.7416
[184/500]  Loss_D: -24.0866 Loss_G: -23.5259, Wasserstein_dist:32.5494, vae_loss_seen:542.1104 GZSL: seen=0.9109, unseen=0.6825, h=0.7804 ZSL: unseen accuracy=0.7309
[185/500]  Loss_D: -19.3505 Loss_G: -22.7846, Wasserstein_dist:28.6588, vae_loss_seen:544.2289 GZSL: seen=0.8937, unseen=0.7053, h=0.7884 ZSL: unseen accuracy=0.7357
[186/500]  Loss_D: -19.6299 Loss_G: -22.8452, Wasserstein_dist:25.2835, vae_loss_seen:532.4195 GZSL: seen=0.9217, unseen=0.6838, h=0.7851 ZSL: unseen accuracy=0.7394
[187/500]  Loss_D: -20.7199 Loss_G: -24.7847, Wasserstein_dist:29.9535, vae_loss_seen:523.7158 GZSL: seen=0.9341, unseen=0.6731, h=0.7824 ZSL: unseen accuracy=0.7421
[188/500]  Loss_D: -21.1767 Loss_G: -23.8857, Wasserstein_dist:26.9747, vae_loss_seen:523.3560 GZSL: seen=0.9401, unseen=0.6720, h=0.7837 ZSL: unseen accuracy=0.7441
[189/500]  Loss_D: -17.1282 Loss_G: -22.8475, Wasserstein_dist:24.3353, vae_loss_seen:521.2823 GZSL: seen=0.9113, unseen=0.6833, h=0.7810 ZSL: unseen accuracy=0.7501
[190/500]  Loss_D: -20.2591 Loss_G: -23.0977, Wasserstein_dist:27.7178, vae_loss_seen:522.3516 GZSL: seen=0.9149, unseen=0.6946, h=0.7897 ZSL: unseen accuracy=0.7432
[191/500]  Loss_D: -21.7341 Loss_G: -24.3859, Wasserstein_dist:28.5372, vae_loss_seen:520.8499 GZSL: seen=0.9232, unseen=0.6802, h=0.7833 ZSL: unseen accuracy=0.7387
[192/500]  Loss_D: -14.4739 Loss_G: -23.3724, Wasserstein_dist:23.1741, vae_loss_seen:526.9397 GZSL: seen=0.9190, unseen=0.6904, h=0.7884 ZSL: unseen accuracy=0.7434
[193/500]  Loss_D: -22.3315 Loss_G: -23.8143, Wasserstein_dist:29.2898, vae_loss_seen:526.8821 GZSL: seen=0.8990, unseen=0.7018, h=0.7882 ZSL: unseen accuracy=0.7425
[194/500]  Loss_D: -18.9554 Loss_G: -24.0092, Wasserstein_dist:25.5368, vae_loss_seen:524.6444 GZSL: seen=0.9331, unseen=0.6702, h=0.7801 ZSL: unseen accuracy=0.7373
[195/500]  Loss_D: -21.6097 Loss_G: -24.8776, Wasserstein_dist:28.9512, vae_loss_seen:509.7221 GZSL: seen=0.9222, unseen=0.6886, h=0.7885 ZSL: unseen accuracy=0.7343
[196/500]  Loss_D: -19.9379 Loss_G: -22.5014, Wasserstein_dist:28.2081, vae_loss_seen:536.5615 GZSL: seen=0.8902, unseen=0.7015, h=0.7847 ZSL: unseen accuracy=0.7354
[197/500]  Loss_D: -20.3765 Loss_G: -23.7217, Wasserstein_dist:27.9261, vae_loss_seen:535.2487 GZSL: seen=0.8883, unseen=0.7108, h=0.7897 ZSL: unseen accuracy=0.7422
[198/500]  Loss_D: -16.8022 Loss_G: -23.6201, Wasserstein_dist:23.5698, vae_loss_seen:523.3386 GZSL: seen=0.9217, unseen=0.6844, h=0.7855 ZSL: unseen accuracy=0.7391
[199/500]  Loss_D: -20.1696 Loss_G: -24.4085, Wasserstein_dist:26.4954, vae_loss_seen:509.2084 GZSL: seen=0.9185, unseen=0.6873, h=0.7863 ZSL: unseen accuracy=0.7401
[200/500]  Loss_D: -19.6684 Loss_G: -23.0551, Wasserstein_dist:25.8780, vae_loss_seen:551.8481 GZSL: seen=0.9167, unseen=0.6904, h=0.7877 ZSL: unseen accuracy=0.7425
[201/500]  Loss_D: -22.2609 Loss_G: -23.5339, Wasserstein_dist:28.0789, vae_loss_seen:529.4399 GZSL: seen=0.9263, unseen=0.6908, h=0.7914 ZSL: unseen accuracy=0.7341
[202/500]  Loss_D: -22.7827 Loss_G: -23.0434, Wasserstein_dist:29.0168, vae_loss_seen:526.0023 GZSL: seen=0.9275, unseen=0.6791, h=0.7841 ZSL: unseen accuracy=0.7274
[203/500]  Loss_D: -16.2691 Loss_G: -23.5854, Wasserstein_dist:22.7252, vae_loss_seen:521.2416 GZSL: seen=0.9056, unseen=0.6801, h=0.7768 ZSL: unseen accuracy=0.7287
[204/500]  Loss_D: -20.1149 Loss_G: -23.1738, Wasserstein_dist:27.4810, vae_loss_seen:544.9482 GZSL: seen=0.9255, unseen=0.6853, h=0.7875 ZSL: unseen accuracy=0.7422
[205/500]  Loss_D: -18.5328 Loss_G: -22.8725, Wasserstein_dist:24.5461, vae_loss_seen:530.1290 GZSL: seen=0.8947, unseen=0.6987, h=0.7847 ZSL: unseen accuracy=0.7392
[206/500]  Loss_D: -17.7340 Loss_G: -23.4298, Wasserstein_dist:23.8804, vae_loss_seen:509.0023 GZSL: seen=0.8911, unseen=0.7020, h=0.7853 ZSL: unseen accuracy=0.7344
[207/500]  Loss_D: -15.5524 Loss_G: -22.9472, Wasserstein_dist:22.3329, vae_loss_seen:525.7591 GZSL: seen=0.8957, unseen=0.7009, h=0.7864 ZSL: unseen accuracy=0.7401
[208/500]  Loss_D: -18.5815 Loss_G: -24.2556, Wasserstein_dist:26.0854, vae_loss_seen:501.5104 GZSL: seen=0.9137, unseen=0.6737, h=0.7756 ZSL: unseen accuracy=0.7296
[209/500]  Loss_D: -13.9748 Loss_G: -22.6778, Wasserstein_dist:22.2116, vae_loss_seen:524.1201 GZSL: seen=0.9316, unseen=0.6664, h=0.7770 ZSL: unseen accuracy=0.7339
[210/500]  Loss_D: -17.2502 Loss_G: -22.8149, Wasserstein_dist:24.3182, vae_loss_seen:541.3495 GZSL: seen=0.9191, unseen=0.6833, h=0.7839 ZSL: unseen accuracy=0.7379
[211/500]  Loss_D: -18.3256 Loss_G: -23.6384, Wasserstein_dist:25.3637, vae_loss_seen:512.9421 GZSL: seen=0.9182, unseen=0.6747, h=0.7779 ZSL: unseen accuracy=0.7366
[212/500]  Loss_D: -14.4496 Loss_G: -23.3086, Wasserstein_dist:20.4456, vae_loss_seen:505.1260 GZSL: seen=0.9173, unseen=0.6875, h=0.7860 ZSL: unseen accuracy=0.7322
[213/500]  Loss_D: -17.9335 Loss_G: -23.4596, Wasserstein_dist:24.0752, vae_loss_seen:523.9753 GZSL: seen=0.8962, unseen=0.6930, h=0.7816 ZSL: unseen accuracy=0.7340
[214/500]  Loss_D: -20.2575 Loss_G: -23.3953, Wasserstein_dist:25.7522, vae_loss_seen:528.1865 GZSL: seen=0.9188, unseen=0.6819, h=0.7828 ZSL: unseen accuracy=0.7345
[215/500]  Loss_D: -21.0478 Loss_G: -22.2969, Wasserstein_dist:27.5193, vae_loss_seen:533.6176 GZSL: seen=0.8896, unseen=0.6837, h=0.7732 ZSL: unseen accuracy=0.7255
[216/500]  Loss_D: -17.9226 Loss_G: -23.3869, Wasserstein_dist:23.7452, vae_loss_seen:531.0540 GZSL: seen=0.9131, unseen=0.6731, h=0.7749 ZSL: unseen accuracy=0.7226
[217/500]  Loss_D: -22.6376 Loss_G: -23.9169, Wasserstein_dist:27.8610, vae_loss_seen:532.8052 GZSL: seen=0.8970, unseen=0.6853, h=0.7769 ZSL: unseen accuracy=0.7376
[218/500]  Loss_D: -16.1304 Loss_G: -23.1845, Wasserstein_dist:23.1429, vae_loss_seen:533.2109 GZSL: seen=0.8935, unseen=0.6963, h=0.7827 ZSL: unseen accuracy=0.7393
[219/500]  Loss_D: -18.0574 Loss_G: -23.9954, Wasserstein_dist:24.7185, vae_loss_seen:529.9525 GZSL: seen=0.8882, unseen=0.6915, h=0.7776 ZSL: unseen accuracy=0.7260
[220/500]  Loss_D: -20.3927 Loss_G: -23.5811, Wasserstein_dist:26.4712, vae_loss_seen:536.8482 GZSL: seen=0.9092, unseen=0.6776, h=0.7765 ZSL: unseen accuracy=0.7252
[221/500]  Loss_D: -19.7294 Loss_G: -22.6904, Wasserstein_dist:26.3111, vae_loss_seen:533.9557 GZSL: seen=0.8907, unseen=0.6930, h=0.7795 ZSL: unseen accuracy=0.7354
[222/500]  Loss_D: -17.8098 Loss_G: -23.4482, Wasserstein_dist:23.2467, vae_loss_seen:511.3139 GZSL: seen=0.8914, unseen=0.6898, h=0.7777 ZSL: unseen accuracy=0.7321
[223/500]  Loss_D: -18.1215 Loss_G: -23.1394, Wasserstein_dist:24.9406, vae_loss_seen:521.8091 GZSL: seen=0.9353, unseen=0.6712, h=0.7815 ZSL: unseen accuracy=0.7303
[224/500]  Loss_D: -18.7758 Loss_G: -22.7164, Wasserstein_dist:25.5445, vae_loss_seen:540.6406 GZSL: seen=0.9032, unseen=0.6864, h=0.7800 ZSL: unseen accuracy=0.7294
[225/500]  Loss_D: -16.6152 Loss_G: -23.8539, Wasserstein_dist:21.8742, vae_loss_seen:509.3851 GZSL: seen=0.8898, unseen=0.6879, h=0.7760 ZSL: unseen accuracy=0.7301
[226/500]  Loss_D: -17.5464 Loss_G: -22.5222, Wasserstein_dist:23.6319, vae_loss_seen:518.9146 GZSL: seen=0.8819, unseen=0.6909, h=0.7748 ZSL: unseen accuracy=0.7316
[227/500]  Loss_D: -17.6000 Loss_G: -23.5430, Wasserstein_dist:24.6239, vae_loss_seen:530.2187 GZSL: seen=0.9170, unseen=0.6797, h=0.7807 ZSL: unseen accuracy=0.7350
[228/500]  Loss_D: -18.9447 Loss_G: -24.2837, Wasserstein_dist:24.6970, vae_loss_seen:521.8448 GZSL: seen=0.9022, unseen=0.6782, h=0.7743 ZSL: unseen accuracy=0.7291
[229/500]  Loss_D: -18.5038 Loss_G: -22.2215, Wasserstein_dist:25.4422, vae_loss_seen:540.0257 GZSL: seen=0.9320, unseen=0.6558, h=0.7699 ZSL: unseen accuracy=0.7251
[230/500]  Loss_D: -17.0690 Loss_G: -23.3155, Wasserstein_dist:22.1803, vae_loss_seen:524.1187 GZSL: seen=0.9140, unseen=0.6680, h=0.7719 ZSL: unseen accuracy=0.7260
[231/500]  Loss_D: -16.9675 Loss_G: -22.0958, Wasserstein_dist:21.1273, vae_loss_seen:532.8572 GZSL: seen=0.9194, unseen=0.6762, h=0.7793 ZSL: unseen accuracy=0.7280
[232/500]  Loss_D: -16.0849 Loss_G: -22.6990, Wasserstein_dist:22.2362, vae_loss_seen:531.0859 GZSL: seen=0.9349, unseen=0.6673, h=0.7788 ZSL: unseen accuracy=0.7306
[233/500]  Loss_D: -18.7307 Loss_G: -23.9660, Wasserstein_dist:25.5259, vae_loss_seen:528.8792 GZSL: seen=0.9279, unseen=0.6782, h=0.7837 ZSL: unseen accuracy=0.7301
[234/500]  Loss_D: -19.9519 Loss_G: -23.8293, Wasserstein_dist:26.0311, vae_loss_seen:526.6414 GZSL: seen=0.9142, unseen=0.6806, h=0.7803 ZSL: unseen accuracy=0.7278
[235/500]  Loss_D: -18.0164 Loss_G: -23.6080, Wasserstein_dist:23.3750, vae_loss_seen:520.6581 GZSL: seen=0.9180, unseen=0.6799, h=0.7812 ZSL: unseen accuracy=0.7326
[236/500]  Loss_D: -18.5238 Loss_G: -22.9252, Wasserstein_dist:23.9787, vae_loss_seen:545.3973 GZSL: seen=0.9418, unseen=0.6541, h=0.7720 ZSL: unseen accuracy=0.7309
[237/500]  Loss_D: -20.6855 Loss_G: -24.1556, Wasserstein_dist:26.9916, vae_loss_seen:524.3380 GZSL: seen=0.8841, unseen=0.6967, h=0.7793 ZSL: unseen accuracy=0.7327
[238/500]  Loss_D: -16.9222 Loss_G: -22.6894, Wasserstein_dist:21.8185, vae_loss_seen:534.6150 GZSL: seen=0.8965, unseen=0.6822, h=0.7748 ZSL: unseen accuracy=0.7278
[239/500]  Loss_D: -14.2658 Loss_G: -21.8214, Wasserstein_dist:20.4058, vae_loss_seen:537.4333 GZSL: seen=0.9366, unseen=0.6559, h=0.7715 ZSL: unseen accuracy=0.7262
[240/500]  Loss_D: -19.2971 Loss_G: -22.7584, Wasserstein_dist:25.5102, vae_loss_seen:540.7157 GZSL: seen=0.9145, unseen=0.6670, h=0.7714 ZSL: unseen accuracy=0.7249
[241/500]  Loss_D: -15.0676 Loss_G: -22.8182, Wasserstein_dist:20.7867, vae_loss_seen:530.7971 GZSL: seen=0.8927, unseen=0.6902, h=0.7785 ZSL: unseen accuracy=0.7222
[242/500]  Loss_D: -18.2431 Loss_G: -23.1571, Wasserstein_dist:23.8367, vae_loss_seen:530.5790 GZSL: seen=0.9257, unseen=0.6612, h=0.7714 ZSL: unseen accuracy=0.7230
[243/500]  Loss_D: -18.0525 Loss_G: -23.1334, Wasserstein_dist:23.7927, vae_loss_seen:517.3459 GZSL: seen=0.9257, unseen=0.6774, h=0.7823 ZSL: unseen accuracy=0.7326
[244/500]  Loss_D: -16.0307 Loss_G: -22.4241, Wasserstein_dist:22.2014, vae_loss_seen:545.8409 GZSL: seen=0.8833, unseen=0.6960, h=0.7785 ZSL: unseen accuracy=0.7246
[245/500]  Loss_D: -16.4917 Loss_G: -21.9781, Wasserstein_dist:22.8432, vae_loss_seen:548.3539 GZSL: seen=0.9075, unseen=0.6752, h=0.7743 ZSL: unseen accuracy=0.7286
[246/500]  Loss_D: -18.9897 Loss_G: -23.2184, Wasserstein_dist:24.3985, vae_loss_seen:527.2250 GZSL: seen=0.8872, unseen=0.6812, h=0.7707 ZSL: unseen accuracy=0.7211
[247/500]  Loss_D: -16.7671 Loss_G: -22.4220, Wasserstein_dist:22.9969, vae_loss_seen:539.5129 GZSL: seen=0.8790, unseen=0.6821, h=0.7681 ZSL: unseen accuracy=0.7270
[248/500]  Loss_D: -20.3194 Loss_G: -22.5806, Wasserstein_dist:27.5644, vae_loss_seen:554.7000 GZSL: seen=0.9152, unseen=0.6667, h=0.7714 ZSL: unseen accuracy=0.7248
[249/500]  Loss_D: -16.2333 Loss_G: -22.0050, Wasserstein_dist:22.2234, vae_loss_seen:552.0374 GZSL: seen=0.9184, unseen=0.6680, h=0.7734 ZSL: unseen accuracy=0.7262
[250/500]  Loss_D: -18.0056 Loss_G: -22.3691, Wasserstein_dist:23.2285, vae_loss_seen:537.3029 GZSL: seen=0.8917, unseen=0.6787, h=0.7708 ZSL: unseen accuracy=0.7268
[251/500]  Loss_D: -15.7352 Loss_G: -21.9936, Wasserstein_dist:22.3884, vae_loss_seen:530.5490 GZSL: seen=0.8887, unseen=0.6915, h=0.7778 ZSL: unseen accuracy=0.7326
[252/500]  Loss_D: -18.7333 Loss_G: -22.5845, Wasserstein_dist:24.3644, vae_loss_seen:523.8484 GZSL: seen=0.8849, unseen=0.6829, h=0.7709 ZSL: unseen accuracy=0.7204
[253/500]  Loss_D: -17.2515 Loss_G: -22.3021, Wasserstein_dist:23.5927, vae_loss_seen:521.5506 GZSL: seen=0.9267, unseen=0.6658, h=0.7749 ZSL: unseen accuracy=0.7243
[254/500]  Loss_D: -17.5991 Loss_G: -22.8607, Wasserstein_dist:23.4711, vae_loss_seen:518.9548 GZSL: seen=0.8913, unseen=0.6910, h=0.7785 ZSL: unseen accuracy=0.7273
[255/500]  Loss_D: -15.6506 Loss_G: -22.2707, Wasserstein_dist:20.5240, vae_loss_seen:523.5637 GZSL: seen=0.8973, unseen=0.6745, h=0.7701 ZSL: unseen accuracy=0.7293
[256/500]  Loss_D: -16.9631 Loss_G: -22.6054, Wasserstein_dist:23.1044, vae_loss_seen:535.6112 GZSL: seen=0.9148, unseen=0.6668, h=0.7714 ZSL: unseen accuracy=0.7214
[257/500]  Loss_D: -15.4007 Loss_G: -21.8382, Wasserstein_dist:20.8268, vae_loss_seen:543.1798 GZSL: seen=0.8904, unseen=0.6837, h=0.7735 ZSL: unseen accuracy=0.7296
[258/500]  Loss_D: -15.4727 Loss_G: -22.4227, Wasserstein_dist:22.6146, vae_loss_seen:544.4545 GZSL: seen=0.8874, unseen=0.6847, h=0.7730 ZSL: unseen accuracy=0.7214
[259/500]  Loss_D: -16.9416 Loss_G: -22.7087, Wasserstein_dist:23.4334, vae_loss_seen:529.4821 GZSL: seen=0.9229, unseen=0.6637, h=0.7721 ZSL: unseen accuracy=0.7252
[260/500]  Loss_D: -18.0372 Loss_G: -22.5298, Wasserstein_dist:24.2445, vae_loss_seen:538.1201 GZSL: seen=0.8915, unseen=0.6894, h=0.7775 ZSL: unseen accuracy=0.7260
[261/500]  Loss_D: -16.4074 Loss_G: -22.1929, Wasserstein_dist:22.4832, vae_loss_seen:540.6882 GZSL: seen=0.9252, unseen=0.6629, h=0.7724 ZSL: unseen accuracy=0.7212
[262/500]  Loss_D: -15.3451 Loss_G: -22.7095, Wasserstein_dist:21.9808, vae_loss_seen:532.2332 GZSL: seen=0.9008, unseen=0.6779, h=0.7736 ZSL: unseen accuracy=0.7208
[263/500]  Loss_D: -15.9996 Loss_G: -22.0269, Wasserstein_dist:22.0857, vae_loss_seen:538.1083 GZSL: seen=0.9208, unseen=0.6679, h=0.7742 ZSL: unseen accuracy=0.7289
[264/500]  Loss_D: -15.4652 Loss_G: -22.7505, Wasserstein_dist:20.5085, vae_loss_seen:522.8874 GZSL: seen=0.8838, unseen=0.6794, h=0.7683 ZSL: unseen accuracy=0.7278
[265/500]  Loss_D: -17.6102 Loss_G: -22.9911, Wasserstein_dist:23.6345, vae_loss_seen:537.1272 GZSL: seen=0.9233, unseen=0.6762, h=0.7806 ZSL: unseen accuracy=0.7242
[266/500]  Loss_D: -16.6736 Loss_G: -21.7922, Wasserstein_dist:21.7795, vae_loss_seen:548.0221 GZSL: seen=0.8852, unseen=0.6831, h=0.7711 ZSL: unseen accuracy=0.7196
[267/500]  Loss_D: -15.6750 Loss_G: -22.3947, Wasserstein_dist:21.1221, vae_loss_seen:537.5227 GZSL: seen=0.8954, unseen=0.6834, h=0.7752 ZSL: unseen accuracy=0.7233
[268/500]  Loss_D: -18.0820 Loss_G: -21.6740, Wasserstein_dist:24.8461, vae_loss_seen:564.0450 GZSL: seen=0.8957, unseen=0.6827, h=0.7748 ZSL: unseen accuracy=0.7217
[269/500]  Loss_D: -16.7336 Loss_G: -22.8057, Wasserstein_dist:22.0928, vae_loss_seen:521.8446 GZSL: seen=0.8954, unseen=0.6707, h=0.7669 ZSL: unseen accuracy=0.7216
[270/500]  Loss_D: -15.8334 Loss_G: -22.2543, Wasserstein_dist:22.1944, vae_loss_seen:556.4800 GZSL: seen=0.9182, unseen=0.6500, h=0.7611 ZSL: unseen accuracy=0.7171
[271/500]  Loss_D: -14.8510 Loss_G: -22.3854, Wasserstein_dist:19.6895, vae_loss_seen:542.3170 GZSL: seen=0.9040, unseen=0.6786, h=0.7752 ZSL: unseen accuracy=0.7274
[272/500]  Loss_D: -16.8525 Loss_G: -21.2248, Wasserstein_dist:21.6238, vae_loss_seen:560.3418 GZSL: seen=0.8902, unseen=0.6901, h=0.7775 ZSL: unseen accuracy=0.7147
[273/500]  Loss_D: -15.0507 Loss_G: -22.7996, Wasserstein_dist:20.7445, vae_loss_seen:537.6237 GZSL: seen=0.9140, unseen=0.6638, h=0.7690 ZSL: unseen accuracy=0.7250
