HYPER-PARAMETERS
[12/500]  Loss_D: -31.8491 Loss_G: 0.4129, Wasserstein_dist:39.5773, vae_loss_seen:402.0820 GZSL: seen=0.7233, unseen=0.3843, h=0.5019 ZSL: unseen accuracy=0.5550
[13/500]  Loss_D: -24.6040 Loss_G: -0.4423, Wasserstein_dist:34.2853, vae_loss_seen:387.7706 GZSL: seen=0.6943, unseen=0.4297, h=0.5308 ZSL: unseen accuracy=0.5370
[14/500]  Loss_D: -24.4487 Loss_G: -0.3877, Wasserstein_dist:34.1933, vae_loss_seen:387.8523 GZSL: seen=0.7846, unseen=0.4203, h=0.5473 ZSL: unseen accuracy=0.5419
[15/500]  Loss_D: -27.1480 Loss_G: -0.7663, Wasserstein_dist:38.0406, vae_loss_seen:399.8665 GZSL: seen=0.7387, unseen=0.4449, h=0.5553 ZSL: unseen accuracy=0.5569
[16/500]  Loss_D: -29.6927 Loss_G: -1.2209, Wasserstein_dist:38.0929, vae_loss_seen:388.2607 GZSL: seen=0.7641, unseen=0.4223, h=0.5440 ZSL: unseen accuracy=0.5367
[17/500]  Loss_D: -23.9802 Loss_G: -1.3605, Wasserstein_dist:33.8893, vae_loss_seen:389.6459 GZSL: seen=0.7646, unseen=0.4513, h=0.5676 ZSL: unseen accuracy=0.5443
[18/500]  Loss_D: -27.8660 Loss_G: -1.4893, Wasserstein_dist:36.4253, vae_loss_seen:380.9742 GZSL: seen=0.7270, unseen=0.4700, h=0.5709 ZSL: unseen accuracy=0.5458
[19/500]  Loss_D: -27.3944 Loss_G: -1.7940, Wasserstein_dist:36.0618, vae_loss_seen:393.5660 GZSL: seen=0.7243, unseen=0.4829, h=0.5794 ZSL: unseen accuracy=0.5465
[20/500]  Loss_D: -24.9173 Loss_G: -2.0871, Wasserstein_dist:34.0657, vae_loss_seen:382.2007 GZSL: seen=0.7617, unseen=0.4803, h=0.5891 ZSL: unseen accuracy=0.5536
[21/500]  Loss_D: -25.1644 Loss_G: -2.0427, Wasserstein_dist:33.8108, vae_loss_seen:372.6270 GZSL: seen=0.7576, unseen=0.4722, h=0.5818 ZSL: unseen accuracy=0.5510
[22/500]  Loss_D: -24.1887 Loss_G: -2.3469, Wasserstein_dist:32.8491, vae_loss_seen:369.5338 GZSL: seen=0.7784, unseen=0.4613, h=0.5793 ZSL: unseen accuracy=0.5402
[23/500]  Loss_D: -26.7170 Loss_G: -2.4995, Wasserstein_dist:36.3811, vae_loss_seen:381.7938 GZSL: seen=0.7818, unseen=0.4804, h=0.5951 ZSL: unseen accuracy=0.5754
[24/500]  Loss_D: -24.8213 Loss_G: -2.0625, Wasserstein_dist:33.1250, vae_loss_seen:373.7274 GZSL: seen=0.7903, unseen=0.4700, h=0.5894 ZSL: unseen accuracy=0.5519
[25/500]  Loss_D: -25.3111 Loss_G: -2.5933, Wasserstein_dist:33.7127, vae_loss_seen:370.6852 GZSL: seen=0.7740, unseen=0.4857, h=0.5968 ZSL: unseen accuracy=0.5641
[26/500]  Loss_D: -22.4688 Loss_G: -2.6562, Wasserstein_dist:31.0996, vae_loss_seen:377.7199 GZSL: seen=0.7836, unseen=0.4767, h=0.5927 ZSL: unseen accuracy=0.5610
[27/500]  Loss_D: -26.8397 Loss_G: -2.5754, Wasserstein_dist:33.9993, vae_loss_seen:377.8198 GZSL: seen=0.7635, unseen=0.5048, h=0.6077 ZSL: unseen accuracy=0.5722
[28/500]  Loss_D: -26.6457 Loss_G: -3.1712, Wasserstein_dist:34.9176, vae_loss_seen:384.1714 GZSL: seen=0.7639, unseen=0.5005, h=0.6048 ZSL: unseen accuracy=0.5796
[29/500]  Loss_D: -25.0609 Loss_G: -3.1539, Wasserstein_dist:32.3150, vae_loss_seen:370.0495 GZSL: seen=0.7804, unseen=0.4978, h=0.6078 ZSL: unseen accuracy=0.5830
[30/500]  Loss_D: -25.1277 Loss_G: -2.9890, Wasserstein_dist:33.3279, vae_loss_seen:372.5734 GZSL: seen=0.8064, unseen=0.4808, h=0.6024 ZSL: unseen accuracy=0.5807
[31/500]  Loss_D: -26.2768 Loss_G: -3.3968, Wasserstein_dist:33.9546, vae_loss_seen:372.7843 GZSL: seen=0.7550, unseen=0.5117, h=0.6100 ZSL: unseen accuracy=0.5828
[32/500]  Loss_D: -25.3722 Loss_G: -3.3755, Wasserstein_dist:34.1664, vae_loss_seen:378.8418 GZSL: seen=0.8020, unseen=0.4879, h=0.6067 ZSL: unseen accuracy=0.5793
[33/500]  Loss_D: -24.4855 Loss_G: -3.5434, Wasserstein_dist:32.5611, vae_loss_seen:369.1864 GZSL: seen=0.8222, unseen=0.4809, h=0.6069 ZSL: unseen accuracy=0.5932
[34/500]  Loss_D: -24.4694 Loss_G: -3.5351, Wasserstein_dist:31.3236, vae_loss_seen:365.9825 GZSL: seen=0.7864, unseen=0.4954, h=0.6079 ZSL: unseen accuracy=0.5913
[35/500]  Loss_D: -21.3821 Loss_G: -3.5751, Wasserstein_dist:29.5879, vae_loss_seen:352.9191 GZSL: seen=0.7914, unseen=0.4922, h=0.6069 ZSL: unseen accuracy=0.5946
[36/500]  Loss_D: -26.4563 Loss_G: -3.7553, Wasserstein_dist:34.3085, vae_loss_seen:374.9703 GZSL: seen=0.7802, unseen=0.5046, h=0.6129 ZSL: unseen accuracy=0.5937
[37/500]  Loss_D: -24.7720 Loss_G: -3.8709, Wasserstein_dist:34.2822, vae_loss_seen:380.4596 GZSL: seen=0.8319, unseen=0.4916, h=0.6180 ZSL: unseen accuracy=0.5982
[38/500]  Loss_D: -23.6674 Loss_G: -3.8081, Wasserstein_dist:31.5956, vae_loss_seen:349.3648 GZSL: seen=0.7838, unseen=0.4999, h=0.6104 ZSL: unseen accuracy=0.5972
[39/500]  Loss_D: -22.3303 Loss_G: -3.6534, Wasserstein_dist:30.6960, vae_loss_seen:352.2512 GZSL: seen=0.7481, unseen=0.5331, h=0.6225 ZSL: unseen accuracy=0.6003
[40/500]  Loss_D: -25.1601 Loss_G: -4.0785, Wasserstein_dist:34.1985, vae_loss_seen:375.7073 GZSL: seen=0.8002, unseen=0.5096, h=0.6226 ZSL: unseen accuracy=0.6092
[41/500]  Loss_D: -24.1592 Loss_G: -4.0925, Wasserstein_dist:33.2339, vae_loss_seen:364.8869 GZSL: seen=0.8050, unseen=0.5242, h=0.6349 ZSL: unseen accuracy=0.6069
[42/500]  Loss_D: -22.4083 Loss_G: -3.9827, Wasserstein_dist:30.3046, vae_loss_seen:358.2804 GZSL: seen=0.7792, unseen=0.5237, h=0.6264 ZSL: unseen accuracy=0.6060
[43/500]  Loss_D: -23.4914 Loss_G: -4.1612, Wasserstein_dist:31.0969, vae_loss_seen:347.9154 GZSL: seen=0.7921, unseen=0.5120, h=0.6220 ZSL: unseen accuracy=0.6197
[44/500]  Loss_D: -26.5225 Loss_G: -4.0905, Wasserstein_dist:33.9347, vae_loss_seen:371.3441 GZSL: seen=0.8400, unseen=0.5098, h=0.6345 ZSL: unseen accuracy=0.6221
[45/500]  Loss_D: -24.3730 Loss_G: -4.3613, Wasserstein_dist:32.2474, vae_loss_seen:353.3769 GZSL: seen=0.7948, unseen=0.5068, h=0.6190 ZSL: unseen accuracy=0.6088
[46/500]  Loss_D: -26.3886 Loss_G: -4.0888, Wasserstein_dist:34.8268, vae_loss_seen:377.7037 GZSL: seen=0.8101, unseen=0.5294, h=0.6403 ZSL: unseen accuracy=0.6272
[47/500]  Loss_D: -22.3861 Loss_G: -4.2871, Wasserstein_dist:31.0951, vae_loss_seen:352.5670 GZSL: seen=0.8189, unseen=0.5306, h=0.6439 ZSL: unseen accuracy=0.6293
[48/500]  Loss_D: -21.1642 Loss_G: -4.2509, Wasserstein_dist:30.1384, vae_loss_seen:340.9470 GZSL: seen=0.8072, unseen=0.5286, h=0.6388 ZSL: unseen accuracy=0.6374
[49/500]  Loss_D: -24.8372 Loss_G: -4.4510, Wasserstein_dist:32.0680, vae_loss_seen:367.2028 GZSL: seen=0.8334, unseen=0.5231, h=0.6427 ZSL: unseen accuracy=0.6296
[50/500]  Loss_D: -24.6827 Loss_G: -4.3539, Wasserstein_dist:32.1340, vae_loss_seen:352.5489 GZSL: seen=0.8107, unseen=0.5335, h=0.6435 ZSL: unseen accuracy=0.6254
[51/500]  Loss_D: -21.2833 Loss_G: -4.5632, Wasserstein_dist:29.3430, vae_loss_seen:358.1995 GZSL: seen=0.7865, unseen=0.5557, h=0.6512 ZSL: unseen accuracy=0.6369
[52/500]  Loss_D: -21.1925 Loss_G: -4.7775, Wasserstein_dist:28.2993, vae_loss_seen:347.5440 GZSL: seen=0.8270, unseen=0.5276, h=0.6442 ZSL: unseen accuracy=0.6389
[53/500]  Loss_D: -21.9570 Loss_G: -4.4262, Wasserstein_dist:29.7140, vae_loss_seen:354.4734 GZSL: seen=0.8198, unseen=0.5348, h=0.6473 ZSL: unseen accuracy=0.6458
[54/500]  Loss_D: -22.1594 Loss_G: -4.4989, Wasserstein_dist:30.5890, vae_loss_seen:362.1783 GZSL: seen=0.8198, unseen=0.5431, h=0.6534 ZSL: unseen accuracy=0.6284
[55/500]  Loss_D: -23.2257 Loss_G: -4.3555, Wasserstein_dist:30.7920, vae_loss_seen:363.1226 GZSL: seen=0.8201, unseen=0.5418, h=0.6525 ZSL: unseen accuracy=0.6478
[56/500]  Loss_D: -23.7027 Loss_G: -4.4471, Wasserstein_dist:31.3321, vae_loss_seen:369.8930 GZSL: seen=0.7891, unseen=0.5601, h=0.6551 ZSL: unseen accuracy=0.6643
[57/500]  Loss_D: -23.4752 Loss_G: -4.6455, Wasserstein_dist:32.4438, vae_loss_seen:354.5880 GZSL: seen=0.8184, unseen=0.5579, h=0.6635 ZSL: unseen accuracy=0.6494
[58/500]  Loss_D: -21.7280 Loss_G: -4.7997, Wasserstein_dist:28.8467, vae_loss_seen:360.2402 GZSL: seen=0.8255, unseen=0.5480, h=0.6587 ZSL: unseen accuracy=0.6423
[59/500]  Loss_D: -22.0107 Loss_G: -4.6499, Wasserstein_dist:29.6221, vae_loss_seen:340.2986 GZSL: seen=0.8542, unseen=0.5366, h=0.6591 ZSL: unseen accuracy=0.6368
[60/500]  Loss_D: -23.2510 Loss_G: -4.6916, Wasserstein_dist:31.3947, vae_loss_seen:345.4840 GZSL: seen=0.8177, unseen=0.5634, h=0.6671 ZSL: unseen accuracy=0.6557
[61/500]  Loss_D: -22.7454 Loss_G: -4.8186, Wasserstein_dist:30.9575, vae_loss_seen:352.5263 GZSL: seen=0.8063, unseen=0.5656, h=0.6648 ZSL: unseen accuracy=0.6536
[62/500]  Loss_D: -27.3602 Loss_G: -5.0617, Wasserstein_dist:34.7960, vae_loss_seen:362.0314 GZSL: seen=0.8274, unseen=0.5720, h=0.6764 ZSL: unseen accuracy=0.6629
[63/500]  Loss_D: -21.6378 Loss_G: -4.8291, Wasserstein_dist:28.5985, vae_loss_seen:344.3370 GZSL: seen=0.8013, unseen=0.5697, h=0.6659 ZSL: unseen accuracy=0.6599
[64/500]  Loss_D: -18.3103 Loss_G: -5.1064, Wasserstein_dist:26.1790, vae_loss_seen:327.7238 GZSL: seen=0.8115, unseen=0.5607, h=0.6632 ZSL: unseen accuracy=0.6545
[65/500]  Loss_D: -22.1402 Loss_G: -4.8235, Wasserstein_dist:30.0780, vae_loss_seen:351.0121 GZSL: seen=0.8396, unseen=0.5537, h=0.6673 ZSL: unseen accuracy=0.6580
[66/500]  Loss_D: -25.6807 Loss_G: -5.1748, Wasserstein_dist:33.2965, vae_loss_seen:373.6136 GZSL: seen=0.7982, unseen=0.5757, h=0.6690 ZSL: unseen accuracy=0.6515
[67/500]  Loss_D: -23.3651 Loss_G: -4.8185, Wasserstein_dist:30.6427, vae_loss_seen:352.3138 GZSL: seen=0.8121, unseen=0.5748, h=0.6731 ZSL: unseen accuracy=0.6580
[68/500]  Loss_D: -22.7401 Loss_G: -4.8632, Wasserstein_dist:30.2153, vae_loss_seen:346.3070 GZSL: seen=0.8063, unseen=0.5803, h=0.6749 ZSL: unseen accuracy=0.6556
[69/500]  Loss_D: -21.4074 Loss_G: -5.3044, Wasserstein_dist:29.3281, vae_loss_seen:359.7628 GZSL: seen=0.8195, unseen=0.5612, h=0.6662 ZSL: unseen accuracy=0.6524
[70/500]  Loss_D: -21.8041 Loss_G: -4.8948, Wasserstein_dist:29.2543, vae_loss_seen:338.0585 GZSL: seen=0.8500, unseen=0.5544, h=0.6711 ZSL: unseen accuracy=0.6631
[71/500]  Loss_D: -24.4807 Loss_G: -4.9995, Wasserstein_dist:32.6320, vae_loss_seen:368.0230 GZSL: seen=0.8253, unseen=0.5758, h=0.6783 ZSL: unseen accuracy=0.6616
[72/500]  Loss_D: -21.6109 Loss_G: -5.0748, Wasserstein_dist:28.9855, vae_loss_seen:359.0516 GZSL: seen=0.8046, unseen=0.5813, h=0.6750 ZSL: unseen accuracy=0.6611
[73/500]  Loss_D: -28.1450 Loss_G: -4.6782, Wasserstein_dist:35.9812, vae_loss_seen:376.0654 GZSL: seen=0.7989, unseen=0.5887, h=0.6779 ZSL: unseen accuracy=0.6482
[74/500]  Loss_D: -22.1624 Loss_G: -4.8905, Wasserstein_dist:28.9898, vae_loss_seen:344.4947 GZSL: seen=0.7656, unseen=0.6038, h=0.6751 ZSL: unseen accuracy=0.6479
[75/500]  Loss_D: -20.8411 Loss_G: -4.9068, Wasserstein_dist:27.7012, vae_loss_seen:346.5155 GZSL: seen=0.7997, unseen=0.5826, h=0.6741 ZSL: unseen accuracy=0.6436
[76/500]  Loss_D: -22.0180 Loss_G: -4.3422, Wasserstein_dist:29.2913, vae_loss_seen:356.3196 GZSL: seen=0.7851, unseen=0.5803, h=0.6674 ZSL: unseen accuracy=0.6569
[77/500]  Loss_D: -19.7252 Loss_G: -4.2934, Wasserstein_dist:25.9433, vae_loss_seen:350.0207 GZSL: seen=0.8040, unseen=0.5771, h=0.6719 ZSL: unseen accuracy=0.6344
[78/500]  Loss_D: -20.9031 Loss_G: -4.2489, Wasserstein_dist:27.3228, vae_loss_seen:344.8342 GZSL: seen=0.8011, unseen=0.5829, h=0.6748 ZSL: unseen accuracy=0.6444
[79/500]  Loss_D: -20.4278 Loss_G: -4.3340, Wasserstein_dist:27.7708, vae_loss_seen:358.6411 GZSL: seen=0.7645, unseen=0.6043, h=0.6750 ZSL: unseen accuracy=0.6461
[80/500]  Loss_D: -22.4380 Loss_G: -3.9772, Wasserstein_dist:28.3326, vae_loss_seen:348.4409 GZSL: seen=0.8432, unseen=0.5628, h=0.6750 ZSL: unseen accuracy=0.6508
[81/500]  Loss_D: -23.2447 Loss_G: -4.1682, Wasserstein_dist:29.6449, vae_loss_seen:370.6218 GZSL: seen=0.8105, unseen=0.5736, h=0.6718 ZSL: unseen accuracy=0.6504
[82/500]  Loss_D: -20.5194 Loss_G: -4.1205, Wasserstein_dist:27.8374, vae_loss_seen:362.7887 GZSL: seen=0.8034, unseen=0.5772, h=0.6718 ZSL: unseen accuracy=0.6544
[83/500]  Loss_D: -21.1843 Loss_G: -3.8122, Wasserstein_dist:28.2790, vae_loss_seen:361.7614 GZSL: seen=0.8164, unseen=0.5597, h=0.6641 ZSL: unseen accuracy=0.6437
[84/500]  Loss_D: -22.1126 Loss_G: -4.1035, Wasserstein_dist:29.4948, vae_loss_seen:361.3053 GZSL: seen=0.7906, unseen=0.5853, h=0.6726 ZSL: unseen accuracy=0.6445
[85/500]  Loss_D: -18.1901 Loss_G: -4.1825, Wasserstein_dist:24.8251, vae_loss_seen:339.4931 GZSL: seen=0.8146, unseen=0.5760, h=0.6749 ZSL: unseen accuracy=0.6611
[86/500]  Loss_D: -22.8358 Loss_G: -4.2930, Wasserstein_dist:29.0614, vae_loss_seen:359.5897 GZSL: seen=0.8143, unseen=0.5834, h=0.6798 ZSL: unseen accuracy=0.6573
[87/500]  Loss_D: -18.5507 Loss_G: -2.9489, Wasserstein_dist:25.7157, vae_loss_seen:351.1379 GZSL: seen=0.8007, unseen=0.5933, h=0.6816 ZSL: unseen accuracy=0.6646
[88/500]  Loss_D: -18.4553 Loss_G: -2.5607, Wasserstein_dist:24.1455, vae_loss_seen:368.2604 GZSL: seen=0.8010, unseen=0.5866, h=0.6773 ZSL: unseen accuracy=0.6570
[89/500]  Loss_D: -19.4206 Loss_G: -2.3775, Wasserstein_dist:26.8555, vae_loss_seen:368.8997 GZSL: seen=0.7851, unseen=0.6032, h=0.6822 ZSL: unseen accuracy=0.6509
[90/500]  Loss_D: -18.3949 Loss_G: -2.9442, Wasserstein_dist:24.3567, vae_loss_seen:374.3919 GZSL: seen=0.8326, unseen=0.5729, h=0.6787 ZSL: unseen accuracy=0.6514
[91/500]  Loss_D: -16.1505 Loss_G: -2.9398, Wasserstein_dist:23.3741, vae_loss_seen:372.3147 GZSL: seen=0.8302, unseen=0.5683, h=0.6747 ZSL: unseen accuracy=0.6548
[92/500]  Loss_D: -17.7732 Loss_G: -2.8491, Wasserstein_dist:23.6214, vae_loss_seen:363.5699 GZSL: seen=0.8193, unseen=0.5838, h=0.6818 ZSL: unseen accuracy=0.6532
[93/500]  Loss_D: -15.7178 Loss_G: -3.3562, Wasserstein_dist:21.3372, vae_loss_seen:348.6478 GZSL: seen=0.8086, unseen=0.5871, h=0.6802 ZSL: unseen accuracy=0.6479
[94/500]  Loss_D: -20.1159 Loss_G: -3.5200, Wasserstein_dist:26.4575, vae_loss_seen:376.0490 GZSL: seen=0.8059, unseen=0.6077, h=0.6929 ZSL: unseen accuracy=0.6479
[95/500]  Loss_D: -17.3760 Loss_G: -2.9954, Wasserstein_dist:22.0058, vae_loss_seen:355.6362 GZSL: seen=0.8057, unseen=0.6158, h=0.6980 ZSL: unseen accuracy=0.6644
[96/500]  Loss_D: -15.9857 Loss_G: -3.1782, Wasserstein_dist:22.0591, vae_loss_seen:366.3799 GZSL: seen=0.8026, unseen=0.6019, h=0.6879 ZSL: unseen accuracy=0.6545
[97/500]  Loss_D: -18.3645 Loss_G: -3.3678, Wasserstein_dist:23.6715, vae_loss_seen:382.3325 GZSL: seen=0.7939, unseen=0.6046, h=0.6865 ZSL: unseen accuracy=0.6543
[98/500]  Loss_D: -14.6410 Loss_G: -3.1177, Wasserstein_dist:19.4989, vae_loss_seen:346.3687 GZSL: seen=0.8185, unseen=0.5880, h=0.6844 ZSL: unseen accuracy=0.6489
[99/500]  Loss_D: -14.9302 Loss_G: -3.0231, Wasserstein_dist:20.6781, vae_loss_seen:360.3205 GZSL: seen=0.7806, unseen=0.6224, h=0.6926 ZSL: unseen accuracy=0.6633
[100/500]  Loss_D: -15.3183 Loss_G: -3.6012, Wasserstein_dist:20.7748, vae_loss_seen:361.9041 GZSL: seen=0.8097, unseen=0.6090, h=0.6951 ZSL: unseen accuracy=0.6557
[101/500]  Loss_D: -17.3448 Loss_G: -3.5235, Wasserstein_dist:22.4011, vae_loss_seen:367.9558 GZSL: seen=0.8049, unseen=0.5982, h=0.6863 ZSL: unseen accuracy=0.6565
[102/500]  Loss_D: -18.7301 Loss_G: -3.7263, Wasserstein_dist:24.4672, vae_loss_seen:378.0135 GZSL: seen=0.8321, unseen=0.5931, h=0.6926 ZSL: unseen accuracy=0.6604
[103/500]  Loss_D: -14.8444 Loss_G: -3.5974, Wasserstein_dist:19.2025, vae_loss_seen:361.4339 GZSL: seen=0.7856, unseen=0.6147, h=0.6897 ZSL: unseen accuracy=0.6528
[104/500]  Loss_D: -17.0456 Loss_G: -3.2343, Wasserstein_dist:21.3245, vae_loss_seen:367.3868 GZSL: seen=0.8345, unseen=0.5994, h=0.6977 ZSL: unseen accuracy=0.6562
[105/500]  Loss_D: -13.7317 Loss_G: -3.0101, Wasserstein_dist:18.1337, vae_loss_seen:354.9151 GZSL: seen=0.8363, unseen=0.6094, h=0.7051 ZSL: unseen accuracy=0.6739
[106/500]  Loss_D: -14.8302 Loss_G: -3.3288, Wasserstein_dist:19.8465, vae_loss_seen:366.9292 GZSL: seen=0.8340, unseen=0.6003, h=0.6981 ZSL: unseen accuracy=0.6478
[107/500]  Loss_D: -15.4069 Loss_G: -3.6652, Wasserstein_dist:20.0423, vae_loss_seen:379.8360 GZSL: seen=0.8089, unseen=0.6143, h=0.6983 ZSL: unseen accuracy=0.6625
[108/500]  Loss_D: -17.3708 Loss_G: -3.2443, Wasserstein_dist:21.8834, vae_loss_seen:371.2462 GZSL: seen=0.8201, unseen=0.6132, h=0.7017 ZSL: unseen accuracy=0.6657
[109/500]  Loss_D: -13.7136 Loss_G: -3.5908, Wasserstein_dist:18.1579, vae_loss_seen:364.9875 GZSL: seen=0.8170, unseen=0.6210, h=0.7056 ZSL: unseen accuracy=0.6607
[110/500]  Loss_D: -11.4974 Loss_G: -3.6844, Wasserstein_dist:16.0098, vae_loss_seen:358.3555 GZSL: seen=0.8463, unseen=0.6081, h=0.7077 ZSL: unseen accuracy=0.6692
[111/500]  Loss_D: -12.1017 Loss_G: -3.1577, Wasserstein_dist:16.4369, vae_loss_seen:345.5554 GZSL: seen=0.8231, unseen=0.6144, h=0.7036 ZSL: unseen accuracy=0.6710
[112/500]  Loss_D: -12.4704 Loss_G: -3.4898, Wasserstein_dist:16.9273, vae_loss_seen:358.3979 GZSL: seen=0.8255, unseen=0.6169, h=0.7061 ZSL: unseen accuracy=0.6632
[113/500]  Loss_D: -14.0780 Loss_G: -3.5235, Wasserstein_dist:18.6570, vae_loss_seen:363.9395 GZSL: seen=0.8341, unseen=0.5968, h=0.6958 ZSL: unseen accuracy=0.6604
[114/500]  Loss_D: -15.1655 Loss_G: -3.6099, Wasserstein_dist:19.0851, vae_loss_seen:365.0277 GZSL: seen=0.8057, unseen=0.6211, h=0.7014 ZSL: unseen accuracy=0.6644
[115/500]  Loss_D: -14.0186 Loss_G: -3.6812, Wasserstein_dist:18.3350, vae_loss_seen:342.4732 GZSL: seen=0.8321, unseen=0.6070, h=0.7020 ZSL: unseen accuracy=0.6695
[116/500]  Loss_D: -11.9947 Loss_G: -3.3061, Wasserstein_dist:16.3234, vae_loss_seen:355.5566 GZSL: seen=0.8487, unseen=0.6054, h=0.7067 ZSL: unseen accuracy=0.6634
[117/500]  Loss_D: -14.7752 Loss_G: -3.7549, Wasserstein_dist:18.8102, vae_loss_seen:351.9944 GZSL: seen=0.8206, unseen=0.6139, h=0.7023 ZSL: unseen accuracy=0.6617
[118/500]  Loss_D: -15.1097 Loss_G: -3.5634, Wasserstein_dist:19.4708, vae_loss_seen:365.9211 GZSL: seen=0.8340, unseen=0.6246, h=0.7143 ZSL: unseen accuracy=0.6837
[119/500]  Loss_D: -15.0417 Loss_G: -3.7509, Wasserstein_dist:19.4664, vae_loss_seen:367.8495 GZSL: seen=0.8423, unseen=0.6185, h=0.7133 ZSL: unseen accuracy=0.6807
[120/500]  Loss_D: -10.7746 Loss_G: -3.5559, Wasserstein_dist:15.3588, vae_loss_seen:339.3528 GZSL: seen=0.8104, unseen=0.6226, h=0.7042 ZSL: unseen accuracy=0.6754
[121/500]  Loss_D: -16.9765 Loss_G: -3.1156, Wasserstein_dist:21.6996, vae_loss_seen:381.1149 GZSL: seen=0.8295, unseen=0.6124, h=0.7046 ZSL: unseen accuracy=0.6647
[122/500]  Loss_D: -13.9869 Loss_G: -3.8207, Wasserstein_dist:18.0472, vae_loss_seen:355.5188 GZSL: seen=0.8229, unseen=0.6105, h=0.7010 ZSL: unseen accuracy=0.6741
[123/500]  Loss_D: -14.2342 Loss_G: -3.6408, Wasserstein_dist:19.6777, vae_loss_seen:353.4563 GZSL: seen=0.8180, unseen=0.6327, h=0.7136 ZSL: unseen accuracy=0.6809
[124/500]  Loss_D: -13.6859 Loss_G: -3.5764, Wasserstein_dist:18.2599, vae_loss_seen:353.4493 GZSL: seen=0.8319, unseen=0.6094, h=0.7035 ZSL: unseen accuracy=0.6726
[125/500]  Loss_D: -12.8579 Loss_G: -3.8450, Wasserstein_dist:16.6784, vae_loss_seen:356.6869 GZSL: seen=0.8353, unseen=0.6263, h=0.7159 ZSL: unseen accuracy=0.6829
[126/500]  Loss_D: -15.9778 Loss_G: -3.6459, Wasserstein_dist:20.9820, vae_loss_seen:376.7770 GZSL: seen=0.8325, unseen=0.6172, h=0.7089 ZSL: unseen accuracy=0.6791
[127/500]  Loss_D: -12.1157 Loss_G: -4.2811, Wasserstein_dist:16.6666, vae_loss_seen:350.4027 GZSL: seen=0.8423, unseen=0.6305, h=0.7212 ZSL: unseen accuracy=0.6900
[128/500]  Loss_D: -14.3048 Loss_G: -3.6524, Wasserstein_dist:18.1411, vae_loss_seen:349.8152 GZSL: seen=0.8203, unseen=0.6322, h=0.7141 ZSL: unseen accuracy=0.6857
[129/500]  Loss_D: -12.9994 Loss_G: -3.9310, Wasserstein_dist:17.1782, vae_loss_seen:350.0175 GZSL: seen=0.8285, unseen=0.6335, h=0.7180 ZSL: unseen accuracy=0.6818
[130/500]  Loss_D: -13.9429 Loss_G: -4.1672, Wasserstein_dist:18.8300, vae_loss_seen:346.0393 GZSL: seen=0.8314, unseen=0.6251, h=0.7136 ZSL: unseen accuracy=0.6798
[131/500]  Loss_D: -14.9545 Loss_G: -3.7003, Wasserstein_dist:19.7693, vae_loss_seen:367.4031 GZSL: seen=0.7965, unseen=0.6393, h=0.7093 ZSL: unseen accuracy=0.6819
[132/500]  Loss_D: -15.4702 Loss_G: -3.7357, Wasserstein_dist:20.3405, vae_loss_seen:358.7866 GZSL: seen=0.8249, unseen=0.6236, h=0.7102 ZSL: unseen accuracy=0.6674
[133/500]  Loss_D: -13.2045 Loss_G: -3.7789, Wasserstein_dist:17.6203, vae_loss_seen:357.2010 GZSL: seen=0.8227, unseen=0.6210, h=0.7078 ZSL: unseen accuracy=0.6789
[134/500]  Loss_D: -14.8238 Loss_G: -4.3031, Wasserstein_dist:19.9149, vae_loss_seen:363.2949 GZSL: seen=0.8431, unseen=0.6074, h=0.7061 ZSL: unseen accuracy=0.6723
[135/500]  Loss_D: -10.9087 Loss_G: -3.8568, Wasserstein_dist:16.0570, vae_loss_seen:348.8453 GZSL: seen=0.8130, unseen=0.6262, h=0.7075 ZSL: unseen accuracy=0.6820
[136/500]  Loss_D: -11.6400 Loss_G: -3.8882, Wasserstein_dist:16.1117, vae_loss_seen:342.8574 GZSL: seen=0.8106, unseen=0.6227, h=0.7043 ZSL: unseen accuracy=0.6752
[137/500]  Loss_D: -14.9335 Loss_G: -4.3023, Wasserstein_dist:18.9061, vae_loss_seen:339.5269 GZSL: seen=0.8308, unseen=0.6352, h=0.7199 ZSL: unseen accuracy=0.6753
[138/500]  Loss_D: -12.6117 Loss_G: -3.7771, Wasserstein_dist:16.9987, vae_loss_seen:334.5030 GZSL: seen=0.8409, unseen=0.6306, h=0.7207 ZSL: unseen accuracy=0.6862
[139/500]  Loss_D: -14.0196 Loss_G: -3.7883, Wasserstein_dist:18.2521, vae_loss_seen:359.0762 GZSL: seen=0.8470, unseen=0.6315, h=0.7235 ZSL: unseen accuracy=0.6836
[140/500]  Loss_D: -15.1300 Loss_G: -4.0430, Wasserstein_dist:20.3834, vae_loss_seen:355.3816 GZSL: seen=0.8479, unseen=0.6303, h=0.7231 ZSL: unseen accuracy=0.6759
[141/500]  Loss_D: -14.9013 Loss_G: -4.2782, Wasserstein_dist:19.2872, vae_loss_seen:360.0769 GZSL: seen=0.8381, unseen=0.6244, h=0.7156 ZSL: unseen accuracy=0.6809
[142/500]  Loss_D: -14.6988 Loss_G: -3.7443, Wasserstein_dist:19.2488, vae_loss_seen:352.3289 GZSL: seen=0.8157, unseen=0.6222, h=0.7060 ZSL: unseen accuracy=0.6683
