HYPER-PARAMETERS
[380/500]  Loss_D: -14.1260 Loss_G: -4.6334, Wasserstein_dist:18.0799, vae_loss_seen:352.9647 GZSL: seen=0.7868, unseen=0.4936, h=0.6067 ZSL: unseen accuracy=0.5217
[381/500]  Loss_D: -12.0736 Loss_G: -4.4454, Wasserstein_dist:15.5266, vae_loss_seen:345.4922 GZSL: seen=0.8052, unseen=0.4884, h=0.6080 ZSL: unseen accuracy=0.5271
[382/500]  Loss_D: -10.7680 Loss_G: -4.5403, Wasserstein_dist:14.7557, vae_loss_seen:358.3669 GZSL: seen=0.8109, unseen=0.4874, h=0.6088 ZSL: unseen accuracy=0.5258
[383/500]  Loss_D: -13.2315 Loss_G: -4.5070, Wasserstein_dist:16.7384, vae_loss_seen:355.3951 GZSL: seen=0.8080, unseen=0.4734, h=0.5970 ZSL: unseen accuracy=0.5101
[384/500]  Loss_D: -13.5779 Loss_G: -4.3516, Wasserstein_dist:17.8292, vae_loss_seen:363.7178 GZSL: seen=0.8250, unseen=0.4825, h=0.6089 ZSL: unseen accuracy=0.5119
[385/500]  Loss_D: -10.9964 Loss_G: -4.5124, Wasserstein_dist:15.0881, vae_loss_seen:324.8559 GZSL: seen=0.8091, unseen=0.4816, h=0.6038 ZSL: unseen accuracy=0.5132
[386/500]  Loss_D: -10.4077 Loss_G: -4.7361, Wasserstein_dist:14.8788, vae_loss_seen:334.3112 GZSL: seen=0.8048, unseen=0.4742, h=0.5967 ZSL: unseen accuracy=0.5119
[387/500]  Loss_D: -12.5020 Loss_G: -4.1163, Wasserstein_dist:16.5062, vae_loss_seen:343.6522 GZSL: seen=0.7771, unseen=0.4855, h=0.5976 ZSL: unseen accuracy=0.4999
[388/500]  Loss_D: -9.9912 Loss_G: -4.8786, Wasserstein_dist:15.1018, vae_loss_seen:324.3414 GZSL: seen=0.8105, unseen=0.4825, h=0.6049 ZSL: unseen accuracy=0.5262
[389/500]  Loss_D: -11.2981 Loss_G: -4.2944, Wasserstein_dist:15.3099, vae_loss_seen:362.3020 GZSL: seen=0.7913, unseen=0.4895, h=0.6048 ZSL: unseen accuracy=0.5113
[390/500]  Loss_D: -12.7373 Loss_G: -4.4583, Wasserstein_dist:16.5705, vae_loss_seen:343.6663 GZSL: seen=0.8174, unseen=0.4928, h=0.6149 ZSL: unseen accuracy=0.5182
[391/500]  Loss_D: -13.7808 Loss_G: -4.4165, Wasserstein_dist:18.1138, vae_loss_seen:375.6761 GZSL: seen=0.8067, unseen=0.4798, h=0.6017 ZSL: unseen accuracy=0.5178
[392/500]  Loss_D: -12.6346 Loss_G: -4.5370, Wasserstein_dist:15.6395, vae_loss_seen:355.3190 GZSL: seen=0.8258, unseen=0.4714, h=0.6002 ZSL: unseen accuracy=0.5217
[393/500]  Loss_D: -9.3457 Loss_G: -4.6000, Wasserstein_dist:13.7159, vae_loss_seen:337.0984 GZSL: seen=0.7958, unseen=0.4865, h=0.6039 ZSL: unseen accuracy=0.5028
[394/500]  Loss_D: -11.7901 Loss_G: -4.8985, Wasserstein_dist:15.4462, vae_loss_seen:347.0083 GZSL: seen=0.8529, unseen=0.4682, h=0.6045 ZSL: unseen accuracy=0.5179
[395/500]  Loss_D: -12.4401 Loss_G: -4.3566, Wasserstein_dist:16.9132, vae_loss_seen:350.4330 GZSL: seen=0.8015, unseen=0.4967, h=0.6133 ZSL: unseen accuracy=0.5113
[396/500]  Loss_D: -10.7936 Loss_G: -4.9832, Wasserstein_dist:14.8508, vae_loss_seen:330.0421 GZSL: seen=0.8099, unseen=0.4615, h=0.5880 ZSL: unseen accuracy=0.4972
[397/500]  Loss_D: -12.2769 Loss_G: -4.6019, Wasserstein_dist:16.4004, vae_loss_seen:363.2160 GZSL: seen=0.7892, unseen=0.4816, h=0.5981 ZSL: unseen accuracy=0.4984
[398/500]  Loss_D: -14.7138 Loss_G: -4.8597, Wasserstein_dist:18.9243, vae_loss_seen:367.0049 GZSL: seen=0.8045, unseen=0.4942, h=0.6123 ZSL: unseen accuracy=0.5140
[399/500]  Loss_D: -9.5283 Loss_G: -4.7948, Wasserstein_dist:14.1894, vae_loss_seen:340.7611 GZSL: seen=0.8112, unseen=0.4845, h=0.6067 ZSL: unseen accuracy=0.5148
[400/500]  Loss_D: -12.5189 Loss_G: -4.7443, Wasserstein_dist:16.0610, vae_loss_seen:365.5165 GZSL: seen=0.7868, unseen=0.4880, h=0.6024 ZSL: unseen accuracy=0.5181
[401/500]  Loss_D: -11.0732 Loss_G: -4.4152, Wasserstein_dist:14.7820, vae_loss_seen:335.4583 GZSL: seen=0.8489, unseen=0.4659, h=0.6016 ZSL: unseen accuracy=0.5215
[402/500]  Loss_D: -13.5076 Loss_G: -4.6075, Wasserstein_dist:17.7770, vae_loss_seen:352.9797 GZSL: seen=0.8111, unseen=0.4902, h=0.6111 ZSL: unseen accuracy=0.5185
[403/500]  Loss_D: -13.2857 Loss_G: -4.6800, Wasserstein_dist:16.5645, vae_loss_seen:360.9802 GZSL: seen=0.7903, unseen=0.4858, h=0.6017 ZSL: unseen accuracy=0.5025
[404/500]  Loss_D: -10.2726 Loss_G: -4.3371, Wasserstein_dist:13.9203, vae_loss_seen:343.3085 GZSL: seen=0.7947, unseen=0.4935, h=0.6089 ZSL: unseen accuracy=0.5196
[405/500]  Loss_D: -10.7311 Loss_G: -4.4471, Wasserstein_dist:14.5724, vae_loss_seen:331.4744 GZSL: seen=0.8338, unseen=0.4765, h=0.6064 ZSL: unseen accuracy=0.5156
[406/500]  Loss_D: -12.8661 Loss_G: -4.4599, Wasserstein_dist:16.6989, vae_loss_seen:361.7471 GZSL: seen=0.8045, unseen=0.4838, h=0.6043 ZSL: unseen accuracy=0.5107
[407/500]  Loss_D: -11.9536 Loss_G: -4.5092, Wasserstein_dist:15.4939, vae_loss_seen:317.7064 GZSL: seen=0.8266, unseen=0.4800, h=0.6073 ZSL: unseen accuracy=0.5076
[408/500]  Loss_D: -9.2831 Loss_G: -4.7541, Wasserstein_dist:13.8745, vae_loss_seen:346.0032 GZSL: seen=0.7409, unseen=0.5039, h=0.5998 ZSL: unseen accuracy=0.5122
[409/500]  Loss_D: -10.3033 Loss_G: -4.7066, Wasserstein_dist:13.5670, vae_loss_seen:326.2682 GZSL: seen=0.8072, unseen=0.4816, h=0.6032 ZSL: unseen accuracy=0.5095
[410/500]  Loss_D: -12.2112 Loss_G: -4.4386, Wasserstein_dist:15.7645, vae_loss_seen:343.8283 GZSL: seen=0.8053, unseen=0.4864, h=0.6065 ZSL: unseen accuracy=0.5138
[411/500]  Loss_D: -10.9681 Loss_G: -4.6907, Wasserstein_dist:15.6039, vae_loss_seen:352.9225 GZSL: seen=0.8113, unseen=0.4723, h=0.5970 ZSL: unseen accuracy=0.5104
[412/500]  Loss_D: -12.4830 Loss_G: -5.0791, Wasserstein_dist:16.7332, vae_loss_seen:338.5960 GZSL: seen=0.7944, unseen=0.4956, h=0.6104 ZSL: unseen accuracy=0.5198
[413/500]  Loss_D: -13.3405 Loss_G: -4.4553, Wasserstein_dist:17.2564, vae_loss_seen:361.4836 GZSL: seen=0.8286, unseen=0.4652, h=0.5959 ZSL: unseen accuracy=0.5042
[414/500]  Loss_D: -9.0670 Loss_G: -4.6981, Wasserstein_dist:13.0162, vae_loss_seen:350.9791 GZSL: seen=0.8056, unseen=0.4805, h=0.6020 ZSL: unseen accuracy=0.5121
[415/500]  Loss_D: -13.6376 Loss_G: -4.6394, Wasserstein_dist:17.3177, vae_loss_seen:351.4342 GZSL: seen=0.7915, unseen=0.4791, h=0.5969 ZSL: unseen accuracy=0.5024
[416/500]  Loss_D: -10.9042 Loss_G: -4.7869, Wasserstein_dist:14.4109, vae_loss_seen:333.4340 GZSL: seen=0.8141, unseen=0.4678, h=0.5942 ZSL: unseen accuracy=0.4951
[417/500]  Loss_D: -13.9732 Loss_G: -4.8891, Wasserstein_dist:18.1007, vae_loss_seen:355.3954 GZSL: seen=0.8043, unseen=0.4763, h=0.5983 ZSL: unseen accuracy=0.4934
[418/500]  Loss_D: -11.0852 Loss_G: -5.0151, Wasserstein_dist:14.5724, vae_loss_seen:339.0685 GZSL: seen=0.8039, unseen=0.4797, h=0.6009 ZSL: unseen accuracy=0.5143
[419/500]  Loss_D: -11.1616 Loss_G: -5.0799, Wasserstein_dist:15.1068, vae_loss_seen:356.2714 GZSL: seen=0.7810, unseen=0.4844, h=0.5979 ZSL: unseen accuracy=0.5022
[420/500]  Loss_D: -14.2664 Loss_G: -4.9364, Wasserstein_dist:18.1279, vae_loss_seen:348.8166 GZSL: seen=0.8074, unseen=0.4762, h=0.5991 ZSL: unseen accuracy=0.5153
[421/500]  Loss_D: -12.3456 Loss_G: -4.7978, Wasserstein_dist:16.0407, vae_loss_seen:339.6954 GZSL: seen=0.8128, unseen=0.4821, h=0.6052 ZSL: unseen accuracy=0.5083
[422/500]  Loss_D: -12.8357 Loss_G: -4.9659, Wasserstein_dist:17.1629, vae_loss_seen:343.9015 GZSL: seen=0.8100, unseen=0.4812, h=0.6037 ZSL: unseen accuracy=0.5059
[423/500]  Loss_D: -11.6165 Loss_G: -4.5119, Wasserstein_dist:15.5180, vae_loss_seen:353.3853 GZSL: seen=0.8089, unseen=0.4806, h=0.6029 ZSL: unseen accuracy=0.5092
[424/500]  Loss_D: -13.7360 Loss_G: -4.5964, Wasserstein_dist:17.6630, vae_loss_seen:362.1361 GZSL: seen=0.7864, unseen=0.4745, h=0.5919 ZSL: unseen accuracy=0.4968
[425/500]  Loss_D: -10.5251 Loss_G: -4.4114, Wasserstein_dist:14.0485, vae_loss_seen:352.9217 GZSL: seen=0.8055, unseen=0.4789, h=0.6007 ZSL: unseen accuracy=0.5063
[426/500]  Loss_D: -11.8054 Loss_G: -4.8302, Wasserstein_dist:15.6342, vae_loss_seen:334.8945 GZSL: seen=0.8085, unseen=0.4777, h=0.6006 ZSL: unseen accuracy=0.5134
[427/500]  Loss_D: -13.3114 Loss_G: -4.3892, Wasserstein_dist:17.1659, vae_loss_seen:359.6750 GZSL: seen=0.7922, unseen=0.4912, h=0.6064 ZSL: unseen accuracy=0.5231
[428/500]  Loss_D: -13.0071 Loss_G: -5.0570, Wasserstein_dist:17.0542, vae_loss_seen:348.4089 GZSL: seen=0.8071, unseen=0.4795, h=0.6015 ZSL: unseen accuracy=0.5044
[429/500]  Loss_D: -12.1397 Loss_G: -5.0113, Wasserstein_dist:15.7189, vae_loss_seen:333.7448 GZSL: seen=0.8113, unseen=0.4832, h=0.6057 ZSL: unseen accuracy=0.5059
[430/500]  Loss_D: -10.0065 Loss_G: -5.1813, Wasserstein_dist:13.7101, vae_loss_seen:331.3098 GZSL: seen=0.7844, unseen=0.4878, h=0.6016 ZSL: unseen accuracy=0.5306
[431/500]  Loss_D: -11.7513 Loss_G: -4.6409, Wasserstein_dist:15.3442, vae_loss_seen:341.2623 GZSL: seen=0.8278, unseen=0.4744, h=0.6032 ZSL: unseen accuracy=0.4983
[432/500]  Loss_D: -12.4730 Loss_G: -4.1639, Wasserstein_dist:16.4741, vae_loss_seen:359.8868 GZSL: seen=0.8174, unseen=0.4826, h=0.6068 ZSL: unseen accuracy=0.5099
[433/500]  Loss_D: -9.9225 Loss_G: -4.1460, Wasserstein_dist:13.4002, vae_loss_seen:338.6968 GZSL: seen=0.8469, unseen=0.4670, h=0.6020 ZSL: unseen accuracy=0.5009
[434/500]  Loss_D: -10.8444 Loss_G: -4.5438, Wasserstein_dist:14.3122, vae_loss_seen:332.5392 GZSL: seen=0.7837, unseen=0.4868, h=0.6006 ZSL: unseen accuracy=0.5118
[435/500]  Loss_D: -10.5816 Loss_G: -4.1931, Wasserstein_dist:14.3601, vae_loss_seen:345.8315 GZSL: seen=0.7624, unseen=0.4934, h=0.5991 ZSL: unseen accuracy=0.4983
[436/500]  Loss_D: -9.4960 Loss_G: -4.4387, Wasserstein_dist:13.6700, vae_loss_seen:351.2912 GZSL: seen=0.8193, unseen=0.4684, h=0.5960 ZSL: unseen accuracy=0.5064
[437/500]  Loss_D: -8.7445 Loss_G: -4.2094, Wasserstein_dist:13.0370, vae_loss_seen:344.1165 GZSL: seen=0.7888, unseen=0.4899, h=0.6044 ZSL: unseen accuracy=0.5105
[438/500]  Loss_D: -11.4212 Loss_G: -4.6643, Wasserstein_dist:15.1703, vae_loss_seen:340.7677 GZSL: seen=0.7990, unseen=0.4814, h=0.6008 ZSL: unseen accuracy=0.5015
[439/500]  Loss_D: -12.3215 Loss_G: -4.9226, Wasserstein_dist:16.5319, vae_loss_seen:372.6111 GZSL: seen=0.8348, unseen=0.4726, h=0.6035 ZSL: unseen accuracy=0.5104
[440/500]  Loss_D: -12.8226 Loss_G: -4.8961, Wasserstein_dist:17.1865, vae_loss_seen:336.5544 GZSL: seen=0.8268, unseen=0.4706, h=0.5998 ZSL: unseen accuracy=0.5178
[441/500]  Loss_D: -11.6225 Loss_G: -4.6982, Wasserstein_dist:14.8953, vae_loss_seen:325.1052 GZSL: seen=0.7953, unseen=0.4741, h=0.5941 ZSL: unseen accuracy=0.4993
[442/500]  Loss_D: -14.3106 Loss_G: -4.7554, Wasserstein_dist:18.0177, vae_loss_seen:354.4131 GZSL: seen=0.8254, unseen=0.4677, h=0.5971 ZSL: unseen accuracy=0.4994
[443/500]  Loss_D: -11.5563 Loss_G: -4.4780, Wasserstein_dist:15.7830, vae_loss_seen:353.6478 GZSL: seen=0.8211, unseen=0.4766, h=0.6031 ZSL: unseen accuracy=0.4991
[444/500]  Loss_D: -10.8876 Loss_G: -4.6658, Wasserstein_dist:15.9093, vae_loss_seen:347.6910 GZSL: seen=0.7944, unseen=0.4928, h=0.6083 ZSL: unseen accuracy=0.5118
[445/500]  Loss_D: -12.3067 Loss_G: -4.6892, Wasserstein_dist:16.0517, vae_loss_seen:369.2904 GZSL: seen=0.7932, unseen=0.4783, h=0.5968 ZSL: unseen accuracy=0.5112
[446/500]  Loss_D: -12.2657 Loss_G: -5.0660, Wasserstein_dist:15.1798, vae_loss_seen:330.4024 GZSL: seen=0.7900, unseen=0.4849, h=0.6009 ZSL: unseen accuracy=0.4997
[447/500]  Loss_D: -14.5759 Loss_G: -4.2920, Wasserstein_dist:18.0428, vae_loss_seen:356.2495 GZSL: seen=0.7920, unseen=0.4759, h=0.5946 ZSL: unseen accuracy=0.5016
[448/500]  Loss_D: -10.8105 Loss_G: -4.6057, Wasserstein_dist:13.9123, vae_loss_seen:330.3111 GZSL: seen=0.8183, unseen=0.4681, h=0.5955 ZSL: unseen accuracy=0.5051
[449/500]  Loss_D: -10.6178 Loss_G: -4.7500, Wasserstein_dist:14.3366, vae_loss_seen:336.8401 GZSL: seen=0.8156, unseen=0.4800, h=0.6043 ZSL: unseen accuracy=0.5071
[450/500]  Loss_D: -9.8569 Loss_G: -4.5730, Wasserstein_dist:14.2049, vae_loss_seen:329.7030 GZSL: seen=0.8098, unseen=0.4779, h=0.6011 ZSL: unseen accuracy=0.5026
[451/500]  Loss_D: -10.6674 Loss_G: -4.7707, Wasserstein_dist:14.8128, vae_loss_seen:346.5664 GZSL: seen=0.7829, unseen=0.4740, h=0.5905 ZSL: unseen accuracy=0.5111
[452/500]  Loss_D: -13.6191 Loss_G: -4.4726, Wasserstein_dist:17.4697, vae_loss_seen:350.6959 GZSL: seen=0.8629, unseen=0.4566, h=0.5972 ZSL: unseen accuracy=0.4913
[453/500]  Loss_D: -13.0982 Loss_G: -4.2536, Wasserstein_dist:16.6707, vae_loss_seen:344.2243 GZSL: seen=0.8171, unseen=0.4800, h=0.6047 ZSL: unseen accuracy=0.4962
[454/500]  Loss_D: -11.7009 Loss_G: -4.9881, Wasserstein_dist:15.5199, vae_loss_seen:333.2417 GZSL: seen=0.8082, unseen=0.4682, h=0.5929 ZSL: unseen accuracy=0.4984
[455/500]  Loss_D: -10.9541 Loss_G: -4.4156, Wasserstein_dist:15.1568, vae_loss_seen:335.9679 GZSL: seen=0.8102, unseen=0.4646, h=0.5905 ZSL: unseen accuracy=0.4967
[456/500]  Loss_D: -10.8482 Loss_G: -4.6778, Wasserstein_dist:14.8109, vae_loss_seen:347.1403 GZSL: seen=0.7905, unseen=0.4815, h=0.5985 ZSL: unseen accuracy=0.4999
[457/500]  Loss_D: -11.2157 Loss_G: -4.5229, Wasserstein_dist:14.7687, vae_loss_seen:331.0035 GZSL: seen=0.8092, unseen=0.4806, h=0.6030 ZSL: unseen accuracy=0.5051
[458/500]  Loss_D: -8.4019 Loss_G: -4.5480, Wasserstein_dist:12.3220, vae_loss_seen:338.0896 GZSL: seen=0.7919, unseen=0.4830, h=0.6000 ZSL: unseen accuracy=0.5061
[459/500]  Loss_D: -12.5871 Loss_G: -4.4059, Wasserstein_dist:16.5494, vae_loss_seen:342.1160 GZSL: seen=0.7939, unseen=0.4959, h=0.6104 ZSL: unseen accuracy=0.5109
[460/500]  Loss_D: -10.3054 Loss_G: -4.7573, Wasserstein_dist:14.6993, vae_loss_seen:345.1465 GZSL: seen=0.8129, unseen=0.4643, h=0.5910 ZSL: unseen accuracy=0.4923
[461/500]  Loss_D: -11.1532 Loss_G: -5.6053, Wasserstein_dist:15.2153, vae_loss_seen:348.0564 GZSL: seen=0.8044, unseen=0.4846, h=0.6048 ZSL: unseen accuracy=0.4967
[462/500]  Loss_D: -12.6063 Loss_G: -4.6449, Wasserstein_dist:16.2926, vae_loss_seen:338.8200 GZSL: seen=0.7978, unseen=0.4798, h=0.5992 ZSL: unseen accuracy=0.5065
[463/500]  Loss_D: -12.2241 Loss_G: -4.4902, Wasserstein_dist:15.8183, vae_loss_seen:352.8678 GZSL: seen=0.8188, unseen=0.4629, h=0.5914 ZSL: unseen accuracy=0.5043
[464/500]  Loss_D: -11.6051 Loss_G: -5.0621, Wasserstein_dist:15.0740, vae_loss_seen:349.7961 GZSL: seen=0.7950, unseen=0.4682, h=0.5893 ZSL: unseen accuracy=0.4900
[465/500]  Loss_D: -10.8252 Loss_G: -4.6078, Wasserstein_dist:14.3694, vae_loss_seen:353.0116 GZSL: seen=0.8433, unseen=0.4533, h=0.5897 ZSL: unseen accuracy=0.4858
[466/500]  Loss_D: -12.7658 Loss_G: -4.2254, Wasserstein_dist:16.2954, vae_loss_seen:350.3128 GZSL: seen=0.8131, unseen=0.4765, h=0.6009 ZSL: unseen accuracy=0.4970
[467/500]  Loss_D: -10.6322 Loss_G: -4.7175, Wasserstein_dist:14.5184, vae_loss_seen:344.0187 GZSL: seen=0.8126, unseen=0.4739, h=0.5987 ZSL: unseen accuracy=0.4916
[468/500]  Loss_D: -14.2779 Loss_G: -4.5895, Wasserstein_dist:17.5005, vae_loss_seen:362.7621 GZSL: seen=0.8150, unseen=0.4730, h=0.5986 ZSL: unseen accuracy=0.4950
[469/500]  Loss_D: -13.3067 Loss_G: -4.8610, Wasserstein_dist:16.7579, vae_loss_seen:333.7528 GZSL: seen=0.8138, unseen=0.4789, h=0.6029 ZSL: unseen accuracy=0.4956
[470/500]  Loss_D: -9.0752 Loss_G: -4.9829, Wasserstein_dist:13.1756, vae_loss_seen:328.6631 GZSL: seen=0.7973, unseen=0.4771, h=0.5970 ZSL: unseen accuracy=0.4986
[471/500]  Loss_D: -12.7592 Loss_G: -4.6617, Wasserstein_dist:17.0560, vae_loss_seen:347.0804 GZSL: seen=0.7871, unseen=0.4802, h=0.5965 ZSL: unseen accuracy=0.4950
[472/500]  Loss_D: -11.9313 Loss_G: -4.4033, Wasserstein_dist:16.6085, vae_loss_seen:357.7248 GZSL: seen=0.8132, unseen=0.4770, h=0.6013 ZSL: unseen accuracy=0.4985
[473/500]  Loss_D: -9.2004 Loss_G: -4.3906, Wasserstein_dist:13.6348, vae_loss_seen:337.6908 GZSL: seen=0.8309, unseen=0.4668, h=0.5977 ZSL: unseen accuracy=0.4928
[474/500]  Loss_D: -11.9652 Loss_G: -4.6709, Wasserstein_dist:15.3361, vae_loss_seen:344.3697 GZSL: seen=0.7943, unseen=0.4871, h=0.6039 ZSL: unseen accuracy=0.4960
[475/500]  Loss_D: -11.6129 Loss_G: -4.5703, Wasserstein_dist:15.2232, vae_loss_seen:341.2967 GZSL: seen=0.8207, unseen=0.4678, h=0.5959 ZSL: unseen accuracy=0.4985
[476/500]  Loss_D: -12.9163 Loss_G: -4.8483, Wasserstein_dist:16.9878, vae_loss_seen:339.5293 GZSL: seen=0.7932, unseen=0.4780, h=0.5965 ZSL: unseen accuracy=0.4925
[477/500]  Loss_D: -13.3447 Loss_G: -4.7428, Wasserstein_dist:16.4241, vae_loss_seen:349.7120 GZSL: seen=0.8428, unseen=0.4583, h=0.5937 ZSL: unseen accuracy=0.4859
[478/500]  Loss_D: -10.5155 Loss_G: -4.8777, Wasserstein_dist:14.5203, vae_loss_seen:335.2973 GZSL: seen=0.7981, unseen=0.4718, h=0.5931 ZSL: unseen accuracy=0.5145
[479/500]  Loss_D: -12.0242 Loss_G: -4.6667, Wasserstein_dist:16.2337, vae_loss_seen:349.8242 GZSL: seen=0.7983, unseen=0.4737, h=0.5946 ZSL: unseen accuracy=0.4957
[480/500]  Loss_D: -9.9383 Loss_G: -4.5288, Wasserstein_dist:14.4807, vae_loss_seen:352.6345 GZSL: seen=0.7872, unseen=0.4755, h=0.5929 ZSL: unseen accuracy=0.4892
[481/500]  Loss_D: -12.0659 Loss_G: -4.4037, Wasserstein_dist:16.1057, vae_loss_seen:350.7335 GZSL: seen=0.8146, unseen=0.4642, h=0.5914 ZSL: unseen accuracy=0.4866
[482/500]  Loss_D: -11.8161 Loss_G: -4.8733, Wasserstein_dist:14.9555, vae_loss_seen:326.6283 GZSL: seen=0.7622, unseen=0.4959, h=0.6008 ZSL: unseen accuracy=0.4962
[483/500]  Loss_D: -12.5954 Loss_G: -4.6821, Wasserstein_dist:16.6308, vae_loss_seen:344.3894 GZSL: seen=0.8287, unseen=0.4584, h=0.5902 ZSL: unseen accuracy=0.4922
[484/500]  Loss_D: -12.8662 Loss_G: -4.4796, Wasserstein_dist:16.8688, vae_loss_seen:357.3952 GZSL: seen=0.8112, unseen=0.4750, h=0.5992 ZSL: unseen accuracy=0.4985
[485/500]  Loss_D: -10.5410 Loss_G: -4.2953, Wasserstein_dist:14.7343, vae_loss_seen:344.4499 GZSL: seen=0.8116, unseen=0.4729, h=0.5976 ZSL: unseen accuracy=0.4913
[486/500]  Loss_D: -11.4374 Loss_G: -4.4841, Wasserstein_dist:14.8467, vae_loss_seen:350.4355 GZSL: seen=0.8162, unseen=0.4738, h=0.5996 ZSL: unseen accuracy=0.4904
[487/500]  Loss_D: -12.2514 Loss_G: -4.6998, Wasserstein_dist:15.9221, vae_loss_seen:336.2523 GZSL: seen=0.8435, unseen=0.4569, h=0.5927 ZSL: unseen accuracy=0.4942
[488/500]  Loss_D: -11.3096 Loss_G: -4.7224, Wasserstein_dist:14.9112, vae_loss_seen:343.8913 GZSL: seen=0.7974, unseen=0.4743, h=0.5948 ZSL: unseen accuracy=0.5051
[489/500]  Loss_D: -11.5125 Loss_G: -4.6911, Wasserstein_dist:14.8050, vae_loss_seen:336.9489 GZSL: seen=0.8024, unseen=0.4756, h=0.5972 ZSL: unseen accuracy=0.4985
[490/500]  Loss_D: -12.4569 Loss_G: -4.3785, Wasserstein_dist:17.1159, vae_loss_seen:349.1596 GZSL: seen=0.8668, unseen=0.4605, h=0.6015 ZSL: unseen accuracy=0.4977
[491/500]  Loss_D: -10.7021 Loss_G: -4.4474, Wasserstein_dist:15.0085, vae_loss_seen:340.8182 GZSL: seen=0.8231, unseen=0.4753, h=0.6026 ZSL: unseen accuracy=0.5023
[492/500]  Loss_D: -12.6877 Loss_G: -4.6715, Wasserstein_dist:16.8259, vae_loss_seen:348.3191 GZSL: seen=0.8151, unseen=0.4689, h=0.5953 ZSL: unseen accuracy=0.4939
[493/500]  Loss_D: -10.9144 Loss_G: -5.0410, Wasserstein_dist:15.3927, vae_loss_seen:327.7933 GZSL: seen=0.8212, unseen=0.4636, h=0.5927 ZSL: unseen accuracy=0.4970
[494/500]  Loss_D: -14.1256 Loss_G: -4.1917, Wasserstein_dist:17.6286, vae_loss_seen:347.5259 GZSL: seen=0.8326, unseen=0.4559, h=0.5892 ZSL: unseen accuracy=0.4800
[495/500]  Loss_D: -13.0641 Loss_G: -4.6383, Wasserstein_dist:17.4284, vae_loss_seen:352.9240 GZSL: seen=0.8149, unseen=0.4802, h=0.6043 ZSL: unseen accuracy=0.4943
[496/500]  Loss_D: -11.5021 Loss_G: -4.4640, Wasserstein_dist:15.9517, vae_loss_seen:350.3687 GZSL: seen=0.8409, unseen=0.4620, h=0.5963 ZSL: unseen accuracy=0.5021
[497/500]  Loss_D: -12.6075 Loss_G: -4.5071, Wasserstein_dist:15.9900, vae_loss_seen:348.7257 GZSL: seen=0.7993, unseen=0.4673, h=0.5897 ZSL: unseen accuracy=0.5004
[498/500]  Loss_D: -11.9841 Loss_G: -4.6454, Wasserstein_dist:15.9963, vae_loss_seen:356.1540 GZSL: seen=0.7876, unseen=0.4772, h=0.5943 ZSL: unseen accuracy=0.4893
[499/500]  Loss_D: -10.7585 Loss_G: -4.4531, Wasserstein_dist:15.2457, vae_loss_seen:338.0955 GZSL: seen=0.8211, unseen=0.4701, h=0.5979 ZSL: unseen accuracy=0.5007
[500/500]  Loss_D: -13.1473 Loss_G: -4.9568, Wasserstein_dist:16.4118, vae_loss_seen:333.4874 GZSL: seen=0.8284, unseen=0.4512, h=0.5842 ZSL: unseen accuracy=0.4797
Best h-score = 0.6737 (obtained at iteration-137)
- BE SURE TO SELECT THE MODEL TRAINED FOR 137 ITERATIONS ON TEST SET AS FINAL MODEL.
HYPER-PARAMETERS
dataset                       :FLO
dataroot                      :../data
image_embedding               :res101
class_embedding               :att
syn_num                       :1200
gzsl                          :True
preprocessing                 :True
standardization               :False
workers                       :8
batch_size                    :64
resSize                       :2048
attSize                       :1024
nz                            :1024
ngh                           :4096
ndh                           :4096
nepoch                        :500
critic_iter                   :5
lambda1                       :10.0
lr                            :0.0001
feed_lr                       :1e-05
dec_lr                        :0.0001
classifier_lr                 :0.001
beta1                         :0.5
cuda                          :True
encoded_noise                 :False
manualSeed                    :806
nclass_all                    :102
validation                    :False
encoder_layer_sizes           :[2048, 4096]
decoder_layer_sizes           :[4096, 2048]
gammaD                        :10
gammaG                        :10
latent_size                   :1024
conditional                   :True
a1                            :0.5
a2                            :0.5
recons_weight                 :0.01
feedback_loop                 :1
freeze_dec                    :False
sample_probing                :True
n_task                        :1
n_probe_train                 :20
n_probe_val                   :3
k_probe_train                 :1
k_probe_val                   :20
n_subset                      :5
alpha                         :-3.0
gamma                         :3.0
lamb                          :None
n_syn                         :25
sample_probing_loss_weight    :1.0
sample_probing_loss_type      :gzsl
closed_form_model_type        :eszsl
finetune                      :False
lambda2                       :10.0

- BE SURE THAT THE HYPERPARAMETERS (INCLUDING THE NUMBER OF ITERATIONS) ARE TUNED ON VALIDATION SET FOR THE FINAL TEST RUN.
[1/500]  Loss_D: -33.3532 Loss_G: 3.5480, Wasserstein_dist:40.1749, vae_loss_seen:489.4778 GZSL: seen=0.1341, unseen=0.0935, h=0.1102 ZSL: unseen accuracy=0.2491
[2/500]  Loss_D: -31.7362 Loss_G: 3.9057, Wasserstein_dist:45.6601, vae_loss_seen:460.0435 GZSL: seen=0.9136, unseen=0.1032, h=0.1854 ZSL: unseen accuracy=0.4088
[3/500]  Loss_D: -36.6535 Loss_G: 3.9840, Wasserstein_dist:49.8201, vae_loss_seen:465.0806 GZSL: seen=0.4683, unseen=0.1844, h=0.2646 ZSL: unseen accuracy=0.4452
