HYPER-PARAMETERS
[389/500]  Loss_D: -12.8820 Loss_G: -1.5945, Wasserstein_dist:17.0845, vae_loss_seen:385.1282 GZSL: seen=0.8239, unseen=0.4723, h=0.6004 ZSL: unseen accuracy=0.5047
[390/500]  Loss_D: -11.4258 Loss_G: -1.8501, Wasserstein_dist:16.0483, vae_loss_seen:382.5280 GZSL: seen=0.7887, unseen=0.4911, h=0.6053 ZSL: unseen accuracy=0.5220
[391/500]  Loss_D: -10.1445 Loss_G: -1.5665, Wasserstein_dist:14.7225, vae_loss_seen:358.5902 GZSL: seen=0.8357, unseen=0.4747, h=0.6054 ZSL: unseen accuracy=0.5155
[392/500]  Loss_D: -13.5307 Loss_G: -1.6731, Wasserstein_dist:18.7031, vae_loss_seen:393.5811 GZSL: seen=0.8257, unseen=0.4790, h=0.6063 ZSL: unseen accuracy=0.5191
[393/500]  Loss_D: -11.4739 Loss_G: -1.3613, Wasserstein_dist:15.4371, vae_loss_seen:378.5223 GZSL: seen=0.8032, unseen=0.4872, h=0.6065 ZSL: unseen accuracy=0.5221
[394/500]  Loss_D: -13.8379 Loss_G: -1.6546, Wasserstein_dist:18.4616, vae_loss_seen:401.8183 GZSL: seen=0.8035, unseen=0.4936, h=0.6116 ZSL: unseen accuracy=0.5201
[395/500]  Loss_D: -12.4576 Loss_G: -1.4750, Wasserstein_dist:16.7271, vae_loss_seen:378.1146 GZSL: seen=0.8119, unseen=0.4885, h=0.6100 ZSL: unseen accuracy=0.5202
[396/500]  Loss_D: -11.2484 Loss_G: -1.3638, Wasserstein_dist:15.3413, vae_loss_seen:374.4600 GZSL: seen=0.7914, unseen=0.4963, h=0.6100 ZSL: unseen accuracy=0.5240
[397/500]  Loss_D: -11.9842 Loss_G: -1.1722, Wasserstein_dist:15.7529, vae_loss_seen:362.5865 GZSL: seen=0.7828, unseen=0.4823, h=0.5969 ZSL: unseen accuracy=0.5159
[398/500]  Loss_D: -10.1643 Loss_G: -1.5885, Wasserstein_dist:14.7687, vae_loss_seen:382.5199 GZSL: seen=0.8087, unseen=0.5019, h=0.6194 ZSL: unseen accuracy=0.5144
[399/500]  Loss_D: -12.7369 Loss_G: -1.4196, Wasserstein_dist:16.3790, vae_loss_seen:384.5172 GZSL: seen=0.8357, unseen=0.4824, h=0.6117 ZSL: unseen accuracy=0.5156
[400/500]  Loss_D: -11.4847 Loss_G: -1.6014, Wasserstein_dist:15.5158, vae_loss_seen:362.4010 GZSL: seen=0.8208, unseen=0.4724, h=0.5996 ZSL: unseen accuracy=0.5122
[401/500]  Loss_D: -14.2317 Loss_G: -1.6147, Wasserstein_dist:18.1082, vae_loss_seen:373.6226 GZSL: seen=0.7868, unseen=0.4925, h=0.6058 ZSL: unseen accuracy=0.5144
[402/500]  Loss_D: -10.5792 Loss_G: -2.0245, Wasserstein_dist:14.7139, vae_loss_seen:358.5049 GZSL: seen=0.7846, unseen=0.4999, h=0.6107 ZSL: unseen accuracy=0.5168
[403/500]  Loss_D: -13.3824 Loss_G: -1.7595, Wasserstein_dist:16.9542, vae_loss_seen:382.0008 GZSL: seen=0.7939, unseen=0.4914, h=0.6070 ZSL: unseen accuracy=0.5073
[404/500]  Loss_D: -11.9786 Loss_G: -1.9920, Wasserstein_dist:15.9072, vae_loss_seen:363.7297 GZSL: seen=0.8051, unseen=0.4768, h=0.5989 ZSL: unseen accuracy=0.5059
[405/500]  Loss_D: -12.2252 Loss_G: -1.8102, Wasserstein_dist:16.4090, vae_loss_seen:388.8098 GZSL: seen=0.8147, unseen=0.4835, h=0.6068 ZSL: unseen accuracy=0.5079
[406/500]  Loss_D: -10.9861 Loss_G: -1.2641, Wasserstein_dist:14.7037, vae_loss_seen:371.2656 GZSL: seen=0.8137, unseen=0.4843, h=0.6072 ZSL: unseen accuracy=0.5225
[407/500]  Loss_D: -12.4962 Loss_G: -1.5393, Wasserstein_dist:16.3901, vae_loss_seen:380.0917 GZSL: seen=0.7929, unseen=0.4849, h=0.6018 ZSL: unseen accuracy=0.5080
[408/500]  Loss_D: -11.5763 Loss_G: -1.3599, Wasserstein_dist:15.6775, vae_loss_seen:373.1816 GZSL: seen=0.8054, unseen=0.4844, h=0.6050 ZSL: unseen accuracy=0.5188
[409/500]  Loss_D: -12.7955 Loss_G: -1.7865, Wasserstein_dist:16.8668, vae_loss_seen:384.4024 GZSL: seen=0.8134, unseen=0.4725, h=0.5978 ZSL: unseen accuracy=0.5005
[410/500]  Loss_D: -12.1104 Loss_G: -1.5896, Wasserstein_dist:15.7471, vae_loss_seen:381.1187 GZSL: seen=0.7777, unseen=0.4880, h=0.5997 ZSL: unseen accuracy=0.5155
[411/500]  Loss_D: -11.2738 Loss_G: -1.7530, Wasserstein_dist:15.4212, vae_loss_seen:366.6571 GZSL: seen=0.8170, unseen=0.4891, h=0.6119 ZSL: unseen accuracy=0.5131
[412/500]  Loss_D: -11.3792 Loss_G: -2.1685, Wasserstein_dist:15.5643, vae_loss_seen:365.3171 GZSL: seen=0.8004, unseen=0.4915, h=0.6090 ZSL: unseen accuracy=0.5095
[413/500]  Loss_D: -11.3396 Loss_G: -1.6670, Wasserstein_dist:14.8463, vae_loss_seen:362.6722 GZSL: seen=0.7778, unseen=0.4919, h=0.6027 ZSL: unseen accuracy=0.5175
[414/500]  Loss_D: -8.9469 Loss_G: -1.5845, Wasserstein_dist:12.9239, vae_loss_seen:351.5578 GZSL: seen=0.7905, unseen=0.4952, h=0.6089 ZSL: unseen accuracy=0.5075
[415/500]  Loss_D: -14.2806 Loss_G: -1.4666, Wasserstein_dist:18.3254, vae_loss_seen:396.6064 GZSL: seen=0.8099, unseen=0.4679, h=0.5931 ZSL: unseen accuracy=0.5026
[416/500]  Loss_D: -10.8189 Loss_G: -1.2324, Wasserstein_dist:15.3760, vae_loss_seen:376.6352 GZSL: seen=0.8299, unseen=0.4737, h=0.6031 ZSL: unseen accuracy=0.5005
[417/500]  Loss_D: -12.7031 Loss_G: -1.4886, Wasserstein_dist:16.3940, vae_loss_seen:380.4866 GZSL: seen=0.8299, unseen=0.4659, h=0.5967 ZSL: unseen accuracy=0.5131
[418/500]  Loss_D: -12.3793 Loss_G: -1.6324, Wasserstein_dist:16.3276, vae_loss_seen:382.5291 GZSL: seen=0.8108, unseen=0.4776, h=0.6011 ZSL: unseen accuracy=0.4996
[419/500]  Loss_D: -12.4999 Loss_G: -1.2044, Wasserstein_dist:17.2313, vae_loss_seen:375.1406 GZSL: seen=0.7994, unseen=0.4709, h=0.5927 ZSL: unseen accuracy=0.5033
[420/500]  Loss_D: -11.6170 Loss_G: -1.4029, Wasserstein_dist:16.4493, vae_loss_seen:381.5056 GZSL: seen=0.7838, unseen=0.4880, h=0.6015 ZSL: unseen accuracy=0.5164
[421/500]  Loss_D: -11.2085 Loss_G: -1.4439, Wasserstein_dist:15.4821, vae_loss_seen:390.9240 GZSL: seen=0.7825, unseen=0.4790, h=0.5942 ZSL: unseen accuracy=0.5018
[422/500]  Loss_D: -11.2419 Loss_G: -1.1167, Wasserstein_dist:15.6339, vae_loss_seen:396.2677 GZSL: seen=0.8322, unseen=0.4793, h=0.6083 ZSL: unseen accuracy=0.5036
[423/500]  Loss_D: -12.2061 Loss_G: -1.8046, Wasserstein_dist:16.6672, vae_loss_seen:368.2148 GZSL: seen=0.8160, unseen=0.4706, h=0.5970 ZSL: unseen accuracy=0.5030
[424/500]  Loss_D: -12.8914 Loss_G: -1.6079, Wasserstein_dist:16.4141, vae_loss_seen:387.6386 GZSL: seen=0.8238, unseen=0.4731, h=0.6010 ZSL: unseen accuracy=0.5093
[425/500]  Loss_D: -9.7811 Loss_G: -1.2283, Wasserstein_dist:14.3051, vae_loss_seen:384.2646 GZSL: seen=0.8282, unseen=0.4793, h=0.6072 ZSL: unseen accuracy=0.5134
[426/500]  Loss_D: -12.6154 Loss_G: -1.2701, Wasserstein_dist:16.9776, vae_loss_seen:387.7963 GZSL: seen=0.7997, unseen=0.4828, h=0.6021 ZSL: unseen accuracy=0.5131
[427/500]  Loss_D: -13.0342 Loss_G: -1.7536, Wasserstein_dist:16.6268, vae_loss_seen:364.3954 GZSL: seen=0.7952, unseen=0.4864, h=0.6036 ZSL: unseen accuracy=0.5126
[428/500]  Loss_D: -11.0718 Loss_G: -1.6200, Wasserstein_dist:14.8052, vae_loss_seen:358.6780 GZSL: seen=0.8147, unseen=0.4803, h=0.6043 ZSL: unseen accuracy=0.5018
[429/500]  Loss_D: -11.0719 Loss_G: -1.2248, Wasserstein_dist:14.8215, vae_loss_seen:383.0417 GZSL: seen=0.7970, unseen=0.4702, h=0.5915 ZSL: unseen accuracy=0.5021
[430/500]  Loss_D: -11.3939 Loss_G: -1.2587, Wasserstein_dist:15.7035, vae_loss_seen:373.2673 GZSL: seen=0.8085, unseen=0.4787, h=0.6014 ZSL: unseen accuracy=0.5066
[431/500]  Loss_D: -11.8663 Loss_G: -1.4765, Wasserstein_dist:16.0306, vae_loss_seen:369.9148 GZSL: seen=0.7944, unseen=0.4825, h=0.6004 ZSL: unseen accuracy=0.5033
[432/500]  Loss_D: -11.7058 Loss_G: -0.9538, Wasserstein_dist:16.1405, vae_loss_seen:393.7944 GZSL: seen=0.8115, unseen=0.4747, h=0.5990 ZSL: unseen accuracy=0.5025
[433/500]  Loss_D: -12.0219 Loss_G: -1.8452, Wasserstein_dist:16.3581, vae_loss_seen:359.8916 GZSL: seen=0.7904, unseen=0.4898, h=0.6048 ZSL: unseen accuracy=0.5056
[434/500]  Loss_D: -9.7184 Loss_G: -1.7708, Wasserstein_dist:13.5710, vae_loss_seen:369.4229 GZSL: seen=0.8196, unseen=0.4776, h=0.6035 ZSL: unseen accuracy=0.5001
[435/500]  Loss_D: -12.2771 Loss_G: -1.2342, Wasserstein_dist:16.3198, vae_loss_seen:393.9158 GZSL: seen=0.8293, unseen=0.4763, h=0.6051 ZSL: unseen accuracy=0.5089
[436/500]  Loss_D: -11.4252 Loss_G: -1.5359, Wasserstein_dist:15.6253, vae_loss_seen:374.4707 GZSL: seen=0.7850, unseen=0.4862, h=0.6005 ZSL: unseen accuracy=0.5031
[437/500]  Loss_D: -12.8875 Loss_G: -1.6472, Wasserstein_dist:17.2903, vae_loss_seen:370.5802 GZSL: seen=0.7673, unseen=0.4902, h=0.5982 ZSL: unseen accuracy=0.5117
[438/500]  Loss_D: -11.6721 Loss_G: -1.5739, Wasserstein_dist:15.9791, vae_loss_seen:377.8622 GZSL: seen=0.8215, unseen=0.4735, h=0.6007 ZSL: unseen accuracy=0.5029
[439/500]  Loss_D: -11.2567 Loss_G: -1.5795, Wasserstein_dist:14.6943, vae_loss_seen:382.1725 GZSL: seen=0.7878, unseen=0.4806, h=0.5970 ZSL: unseen accuracy=0.4967
[440/500]  Loss_D: -12.3422 Loss_G: -1.1540, Wasserstein_dist:16.2124, vae_loss_seen:373.6454 GZSL: seen=0.8112, unseen=0.4867, h=0.6083 ZSL: unseen accuracy=0.5054
[441/500]  Loss_D: -11.8460 Loss_G: -1.2707, Wasserstein_dist:15.9135, vae_loss_seen:386.8711 GZSL: seen=0.7888, unseen=0.4848, h=0.6005 ZSL: unseen accuracy=0.4977
[442/500]  Loss_D: -12.0158 Loss_G: -1.4939, Wasserstein_dist:16.2143, vae_loss_seen:370.7927 GZSL: seen=0.8175, unseen=0.4807, h=0.6054 ZSL: unseen accuracy=0.4978
[443/500]  Loss_D: -13.9734 Loss_G: -1.5834, Wasserstein_dist:18.0555, vae_loss_seen:369.4925 GZSL: seen=0.8082, unseen=0.4818, h=0.6037 ZSL: unseen accuracy=0.5195
[444/500]  Loss_D: -10.3818 Loss_G: -1.5769, Wasserstein_dist:14.1498, vae_loss_seen:365.7092 GZSL: seen=0.7892, unseen=0.4908, h=0.6052 ZSL: unseen accuracy=0.4956
[445/500]  Loss_D: -12.5583 Loss_G: -1.4697, Wasserstein_dist:16.9007, vae_loss_seen:366.2130 GZSL: seen=0.7817, unseen=0.4751, h=0.5910 ZSL: unseen accuracy=0.4975
[446/500]  Loss_D: -10.9268 Loss_G: -1.8703, Wasserstein_dist:14.3997, vae_loss_seen:362.1773 GZSL: seen=0.8116, unseen=0.4706, h=0.5958 ZSL: unseen accuracy=0.4904
[447/500]  Loss_D: -11.1794 Loss_G: -2.0461, Wasserstein_dist:14.9390, vae_loss_seen:364.6768 GZSL: seen=0.7943, unseen=0.4833, h=0.6009 ZSL: unseen accuracy=0.5106
[448/500]  Loss_D: -10.9419 Loss_G: -1.4332, Wasserstein_dist:14.6134, vae_loss_seen:371.4324 GZSL: seen=0.7953, unseen=0.4701, h=0.5909 ZSL: unseen accuracy=0.4989
[449/500]  Loss_D: -11.2566 Loss_G: -1.8454, Wasserstein_dist:15.2458, vae_loss_seen:371.7392 GZSL: seen=0.8254, unseen=0.4611, h=0.5916 ZSL: unseen accuracy=0.5026
[450/500]  Loss_D: -12.7448 Loss_G: -1.4429, Wasserstein_dist:17.4033, vae_loss_seen:389.1582 GZSL: seen=0.8067, unseen=0.4824, h=0.6037 ZSL: unseen accuracy=0.4982
[451/500]  Loss_D: -11.8224 Loss_G: -1.0963, Wasserstein_dist:16.2193, vae_loss_seen:375.0914 GZSL: seen=0.8274, unseen=0.4740, h=0.6027 ZSL: unseen accuracy=0.5042
[452/500]  Loss_D: -14.6287 Loss_G: -1.2719, Wasserstein_dist:18.1811, vae_loss_seen:381.9466 GZSL: seen=0.8354, unseen=0.4739, h=0.6047 ZSL: unseen accuracy=0.5056
[453/500]  Loss_D: -13.6566 Loss_G: -1.3298, Wasserstein_dist:17.3577, vae_loss_seen:398.5027 GZSL: seen=0.8421, unseen=0.4614, h=0.5961 ZSL: unseen accuracy=0.4955
[454/500]  Loss_D: -11.6999 Loss_G: -1.8025, Wasserstein_dist:15.3002, vae_loss_seen:356.9979 GZSL: seen=0.8018, unseen=0.4822, h=0.6022 ZSL: unseen accuracy=0.5115
[455/500]  Loss_D: -10.3404 Loss_G: -1.4056, Wasserstein_dist:14.4791, vae_loss_seen:363.0656 GZSL: seen=0.8148, unseen=0.4708, h=0.5968 ZSL: unseen accuracy=0.5049
[456/500]  Loss_D: -14.1443 Loss_G: -1.5513, Wasserstein_dist:18.0755, vae_loss_seen:380.7927 GZSL: seen=0.7919, unseen=0.4817, h=0.5990 ZSL: unseen accuracy=0.4997
[457/500]  Loss_D: -9.1847 Loss_G: -1.2056, Wasserstein_dist:13.3154, vae_loss_seen:357.3595 GZSL: seen=0.7976, unseen=0.4784, h=0.5981 ZSL: unseen accuracy=0.5064
[458/500]  Loss_D: -11.6258 Loss_G: -1.3159, Wasserstein_dist:15.3715, vae_loss_seen:371.2800 GZSL: seen=0.8263, unseen=0.4785, h=0.6060 ZSL: unseen accuracy=0.5091
[459/500]  Loss_D: -14.5858 Loss_G: -1.4462, Wasserstein_dist:19.1689, vae_loss_seen:383.4684 GZSL: seen=0.7959, unseen=0.4810, h=0.5996 ZSL: unseen accuracy=0.4955
[460/500]  Loss_D: -12.7545 Loss_G: -1.5770, Wasserstein_dist:16.9301, vae_loss_seen:376.7011 GZSL: seen=0.8148, unseen=0.4776, h=0.6022 ZSL: unseen accuracy=0.5067
[461/500]  Loss_D: -9.5786 Loss_G: -1.4786, Wasserstein_dist:13.8497, vae_loss_seen:374.3369 GZSL: seen=0.7962, unseen=0.4713, h=0.5921 ZSL: unseen accuracy=0.4874
[462/500]  Loss_D: -12.0689 Loss_G: -1.5680, Wasserstein_dist:16.3098, vae_loss_seen:368.3926 GZSL: seen=0.8312, unseen=0.4714, h=0.6016 ZSL: unseen accuracy=0.5122
[463/500]  Loss_D: -11.9353 Loss_G: -1.2057, Wasserstein_dist:16.2145, vae_loss_seen:378.5615 GZSL: seen=0.8112, unseen=0.4778, h=0.6014 ZSL: unseen accuracy=0.4937
[464/500]  Loss_D: -10.6361 Loss_G: -2.1036, Wasserstein_dist:15.3266, vae_loss_seen:373.5061 GZSL: seen=0.8335, unseen=0.4669, h=0.5985 ZSL: unseen accuracy=0.4926
[465/500]  Loss_D: -11.6927 Loss_G: -1.8424, Wasserstein_dist:15.7827, vae_loss_seen:364.0205 GZSL: seen=0.8217, unseen=0.4662, h=0.5948 ZSL: unseen accuracy=0.5011
[466/500]  Loss_D: -9.3088 Loss_G: -1.4418, Wasserstein_dist:13.4776, vae_loss_seen:373.9864 GZSL: seen=0.8067, unseen=0.4740, h=0.5972 ZSL: unseen accuracy=0.4955
[467/500]  Loss_D: -13.0117 Loss_G: -1.1022, Wasserstein_dist:17.3241, vae_loss_seen:380.4049 GZSL: seen=0.7924, unseen=0.4796, h=0.5975 ZSL: unseen accuracy=0.4964
[468/500]  Loss_D: -12.4190 Loss_G: -1.3318, Wasserstein_dist:16.9776, vae_loss_seen:389.2608 GZSL: seen=0.8160, unseen=0.4678, h=0.5947 ZSL: unseen accuracy=0.4953
[469/500]  Loss_D: -11.9014 Loss_G: -1.6094, Wasserstein_dist:15.6035, vae_loss_seen:364.7889 GZSL: seen=0.8109, unseen=0.4790, h=0.6023 ZSL: unseen accuracy=0.5029
[470/500]  Loss_D: -11.7725 Loss_G: -1.0426, Wasserstein_dist:15.8278, vae_loss_seen:373.9552 GZSL: seen=0.8391, unseen=0.4557, h=0.5906 ZSL: unseen accuracy=0.4991
[471/500]  Loss_D: -12.3066 Loss_G: -1.0249, Wasserstein_dist:16.2007, vae_loss_seen:367.0582 GZSL: seen=0.7896, unseen=0.4719, h=0.5908 ZSL: unseen accuracy=0.4916
[472/500]  Loss_D: -12.6815 Loss_G: -1.6002, Wasserstein_dist:16.3111, vae_loss_seen:378.2213 GZSL: seen=0.8072, unseen=0.4631, h=0.5886 ZSL: unseen accuracy=0.4985
[473/500]  Loss_D: -11.6728 Loss_G: -1.9094, Wasserstein_dist:16.0633, vae_loss_seen:369.7424 GZSL: seen=0.8136, unseen=0.4762, h=0.6007 ZSL: unseen accuracy=0.5076
[474/500]  Loss_D: -12.8907 Loss_G: -1.7114, Wasserstein_dist:16.8039, vae_loss_seen:377.2396 GZSL: seen=0.8296, unseen=0.4721, h=0.6018 ZSL: unseen accuracy=0.4978
[475/500]  Loss_D: -10.5614 Loss_G: -1.1132, Wasserstein_dist:13.9484, vae_loss_seen:374.7507 GZSL: seen=0.8399, unseen=0.4644, h=0.5981 ZSL: unseen accuracy=0.4889
[476/500]  Loss_D: -9.9589 Loss_G: -1.2894, Wasserstein_dist:14.2265, vae_loss_seen:378.0194 GZSL: seen=0.7864, unseen=0.4918, h=0.6051 ZSL: unseen accuracy=0.5073
[477/500]  Loss_D: -12.7449 Loss_G: -1.5245, Wasserstein_dist:16.7082, vae_loss_seen:388.3117 GZSL: seen=0.8400, unseen=0.4653, h=0.5989 ZSL: unseen accuracy=0.5088
[478/500]  Loss_D: -12.1866 Loss_G: -1.7369, Wasserstein_dist:15.6404, vae_loss_seen:363.2606 GZSL: seen=0.8238, unseen=0.4735, h=0.6013 ZSL: unseen accuracy=0.4919
[479/500]  Loss_D: -11.9900 Loss_G: -1.7937, Wasserstein_dist:16.6265, vae_loss_seen:380.4170 GZSL: seen=0.8106, unseen=0.4613, h=0.5880 ZSL: unseen accuracy=0.4926
[480/500]  Loss_D: -10.8332 Loss_G: -0.8448, Wasserstein_dist:14.5558, vae_loss_seen:371.8385 GZSL: seen=0.8188, unseen=0.4625, h=0.5912 ZSL: unseen accuracy=0.4891
[481/500]  Loss_D: -11.4741 Loss_G: -1.2465, Wasserstein_dist:15.6755, vae_loss_seen:363.2351 GZSL: seen=0.8285, unseen=0.4613, h=0.5926 ZSL: unseen accuracy=0.4939
[482/500]  Loss_D: -10.2834 Loss_G: -1.5644, Wasserstein_dist:13.9367, vae_loss_seen:369.1830 GZSL: seen=0.8171, unseen=0.4677, h=0.5949 ZSL: unseen accuracy=0.4992
[483/500]  Loss_D: -11.8781 Loss_G: -1.2915, Wasserstein_dist:16.0829, vae_loss_seen:391.7615 GZSL: seen=0.7703, unseen=0.4868, h=0.5966 ZSL: unseen accuracy=0.4986
[484/500]  Loss_D: -12.3406 Loss_G: -1.0578, Wasserstein_dist:15.5010, vae_loss_seen:381.5826 GZSL: seen=0.7969, unseen=0.4777, h=0.5974 ZSL: unseen accuracy=0.4974
[485/500]  Loss_D: -11.4403 Loss_G: -1.3223, Wasserstein_dist:15.1816, vae_loss_seen:386.9992 GZSL: seen=0.7860, unseen=0.4763, h=0.5931 ZSL: unseen accuracy=0.5089
[486/500]  Loss_D: -12.0107 Loss_G: -1.6163, Wasserstein_dist:16.0599, vae_loss_seen:379.5848 GZSL: seen=0.8176, unseen=0.4693, h=0.5964 ZSL: unseen accuracy=0.5001
[487/500]  Loss_D: -13.9890 Loss_G: -1.4378, Wasserstein_dist:17.2109, vae_loss_seen:392.6085 GZSL: seen=0.8346, unseen=0.4644, h=0.5968 ZSL: unseen accuracy=0.4910
[488/500]  Loss_D: -9.4981 Loss_G: -1.3323, Wasserstein_dist:13.0987, vae_loss_seen:381.4883 GZSL: seen=0.8117, unseen=0.4684, h=0.5940 ZSL: unseen accuracy=0.5009
[489/500]  Loss_D: -10.4515 Loss_G: -1.3618, Wasserstein_dist:14.9634, vae_loss_seen:372.4853 GZSL: seen=0.8302, unseen=0.4680, h=0.5985 ZSL: unseen accuracy=0.4918
[490/500]  Loss_D: -11.7339 Loss_G: -1.0782, Wasserstein_dist:16.3548, vae_loss_seen:378.9517 GZSL: seen=0.8319, unseen=0.4648, h=0.5964 ZSL: unseen accuracy=0.4920
[491/500]  Loss_D: -10.9258 Loss_G: -1.0265, Wasserstein_dist:15.2275, vae_loss_seen:385.3083 GZSL: seen=0.8172, unseen=0.4659, h=0.5934 ZSL: unseen accuracy=0.4939
[492/500]  Loss_D: -11.8493 Loss_G: -1.0096, Wasserstein_dist:15.9005, vae_loss_seen:392.8399 GZSL: seen=0.8107, unseen=0.4707, h=0.5956 ZSL: unseen accuracy=0.4865
[493/500]  Loss_D: -11.3193 Loss_G: -1.7657, Wasserstein_dist:15.1627, vae_loss_seen:377.0347 GZSL: seen=0.8155, unseen=0.4630, h=0.5907 ZSL: unseen accuracy=0.4970
[494/500]  Loss_D: -10.2489 Loss_G: -1.4580, Wasserstein_dist:13.3009, vae_loss_seen:358.6179 GZSL: seen=0.8199, unseen=0.4584, h=0.5880 ZSL: unseen accuracy=0.4937
[495/500]  Loss_D: -11.6197 Loss_G: -0.9656, Wasserstein_dist:15.1702, vae_loss_seen:391.0685 GZSL: seen=0.8302, unseen=0.4729, h=0.6026 ZSL: unseen accuracy=0.5125
[496/500]  Loss_D: -12.8515 Loss_G: -1.5674, Wasserstein_dist:16.4485, vae_loss_seen:388.6960 GZSL: seen=0.8151, unseen=0.4668, h=0.5937 ZSL: unseen accuracy=0.4872
[497/500]  Loss_D: -12.2169 Loss_G: -1.7872, Wasserstein_dist:16.2202, vae_loss_seen:367.2845 GZSL: seen=0.8051, unseen=0.4756, h=0.5979 ZSL: unseen accuracy=0.4957
[498/500]  Loss_D: -10.6368 Loss_G: -1.4146, Wasserstein_dist:14.0174, vae_loss_seen:373.7470 GZSL: seen=0.7893, unseen=0.4773, h=0.5949 ZSL: unseen accuracy=0.4975
[499/500]  Loss_D: -12.0055 Loss_G: -0.7716, Wasserstein_dist:16.7541, vae_loss_seen:403.6082 GZSL: seen=0.8421, unseen=0.4551, h=0.5908 ZSL: unseen accuracy=0.4918
[500/500]  Loss_D: -11.4562 Loss_G: -1.0044, Wasserstein_dist:15.2006, vae_loss_seen:384.1754 GZSL: seen=0.8212, unseen=0.4682, h=0.5963 ZSL: unseen accuracy=0.4915
Best h-score = 0.6741 (obtained at iteration-93)
- BE SURE TO SELECT THE MODEL TRAINED FOR 93 ITERATIONS ON TEST SET AS FINAL MODEL.
HYPER-PARAMETERS
dataset                       :FLO
dataroot                      :../data
image_embedding               :res101
class_embedding               :att
syn_num                       :1200
gzsl                          :True
preprocessing                 :True
standardization               :False
workers                       :8
batch_size                    :64
resSize                       :2048
attSize                       :1024
nz                            :1024
ngh                           :4096
ndh                           :4096
nepoch                        :500
critic_iter                   :5
lambda1                       :10.0
lr                            :0.0001
feed_lr                       :1e-05
dec_lr                        :0.0001
classifier_lr                 :0.001
beta1                         :0.5
cuda                          :True
encoded_noise                 :False
manualSeed                    :806
nclass_all                    :102
validation                    :False
encoder_layer_sizes           :[2048, 4096]
decoder_layer_sizes           :[4096, 2048]
gammaD                        :10
gammaG                        :10
latent_size                   :1024
conditional                   :True
a1                            :0.5
a2                            :0.5
recons_weight                 :0.01
feedback_loop                 :1
freeze_dec                    :False
sample_probing                :False
n_task                        :1
n_probe_train                 :1
n_probe_val                   :1
k_probe_train                 :1
k_probe_val                   :1
n_subset                      :1
alpha                         :None
gamma                         :None
lamb                          :None
n_syn                         :None
sample_probing_loss_weight    :1.0
sample_probing_loss_type      :None
closed_form_model_type        :None
finetune                      :False
lambda2                       :10.0

- BE SURE THAT THE HYPERPARAMETERS (INCLUDING THE NUMBER OF ITERATIONS) ARE TUNED ON VALIDATION SET FOR THE FINAL TEST RUN.
[1/500]  Loss_D: -28.1160 Loss_G: 3.4045, Wasserstein_dist:33.4940, vae_loss_seen:470.0878 GZSL: seen=0.0894, unseen=0.0675, h=0.0770 ZSL: unseen accuracy=0.2676
[2/500]  Loss_D: -31.5594 Loss_G: 3.8243, Wasserstein_dist:45.9532, vae_loss_seen:466.8788 GZSL: seen=0.9194, unseen=0.1098, h=0.1962 ZSL: unseen accuracy=0.3984
[3/500]  Loss_D: -40.0646 Loss_G: 4.0004, Wasserstein_dist:49.1662, vae_loss_seen:471.2178 GZSL: seen=0.9114, unseen=0.1440, h=0.2487 ZSL: unseen accuracy=0.4294
[4/500]  Loss_D: -36.4547 Loss_G: 3.7140, Wasserstein_dist:50.0605, vae_loss_seen:464.7447 GZSL: seen=0.4315, unseen=0.2683, h=0.3309 ZSL: unseen accuracy=0.4632
[5/500]  Loss_D: -38.1824 Loss_G: 3.3788, Wasserstein_dist:48.0247, vae_loss_seen:443.0394 GZSL: seen=0.7542, unseen=0.2008, h=0.3172 ZSL: unseen accuracy=0.4729
[6/500]  Loss_D: -36.0113 Loss_G: 2.9198, Wasserstein_dist:44.0903, vae_loss_seen:439.6521 GZSL: seen=0.5873, unseen=0.2715, h=0.3713 ZSL: unseen accuracy=0.4906
[7/500]  Loss_D: -36.1405 Loss_G: 2.1101, Wasserstein_dist:49.8997, vae_loss_seen:437.0063 GZSL: seen=0.5697, unseen=0.3406, h=0.4264 ZSL: unseen accuracy=0.5139
[8/500]  Loss_D: -32.4236 Loss_G: 1.7399, Wasserstein_dist:42.6983, vae_loss_seen:433.2991 GZSL: seen=0.5226, unseen=0.3677, h=0.4317 ZSL: unseen accuracy=0.5295
[9/500]  Loss_D: -35.0307 Loss_G: 1.0675, Wasserstein_dist:45.4733, vae_loss_seen:411.8614 GZSL: seen=0.6727, unseen=0.3496, h=0.4600 ZSL: unseen accuracy=0.5042
[10/500]  Loss_D: -28.5770 Loss_G: 0.8810, Wasserstein_dist:38.6716, vae_loss_seen:394.5015 GZSL: seen=0.6272, unseen=0.3822, h=0.4750 ZSL: unseen accuracy=0.5256
[11/500]  Loss_D: -29.5608 Loss_G: 0.7392, Wasserstein_dist:37.3533, vae_loss_seen:404.7835 GZSL: seen=0.7342, unseen=0.3832, h=0.5036 ZSL: unseen accuracy=0.5285
[12/500]  Loss_D: -29.7574 Loss_G: 0.1655, Wasserstein_dist:40.3040, vae_loss_seen:414.5005 GZSL: seen=0.7634, unseen=0.3982, h=0.5234 ZSL: unseen accuracy=0.5539
